texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
الموهبه الجزاءريه بف اختك يا صاحب المقال ستمثل توم كرموز براد بيت يا وقح,0,0,1,1,0.99317497,0.00682503,False
دالتك غير وجد روحك,0,0,1,1,0.6843372,0.3156628,False
السكر يا ربراب العالم كامل 36 دج هنا 90,0,0,1,1,0.5195655,0.48043448,False
مبرووك عليك خوزا الاميير عبلوس اخلات عليكم عاود جاء,0,0,1,1,0.72909546,0.27090454,False
jebtha antik ki wesalt les clubs khasartha,0,0,1,1,0.86968154,0.13031846,False
تمدوه بالمعريفه يا,0,0,1,1,0.8048805,0.1951195,False
القي رد,0,0,1,1,0.6069903,0.39300972,False
القبايل احرار ولن يخدعهم الزوافين وعبده ربراب,0,0,1,1,0.9634849,0.036515117,False
نسيت صنم بوبجي افرار,0,0,1,1,0.8072273,0.19277269,False
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,0,1,1,0.82047117,0.17952883,False
الفرج منك يا اله,0,0,1,1,0.80835557,0.19164443,False
عفي اله عما سلف فهم الشعب ظروفهم صعبه اله عونهم,0,0,1,1,0.6305021,0.3694979,False
اصلك امازيغي,0,0,1,1,0.7440504,0.25594962,False
وش راه يصرا علاه تسبوا في بعضاكم 😶,0,0,1,1,0.95481986,0.045180142,False
ou ya3tihh sahték ya chikour abla,0,0,1,1,0.98015827,0.01984173,False
wach bik m3a leqabayel ma lqitch la wach thdr,0,0,1,1,0.9922903,0.007709682,False
نحى فلسطين دار اسرائيل💔☹,0,0,1,1,0.8259664,0.17403358,False
peur parce ce que hadou houma les vrais hommes de algérie hadou houma ils vont pas laisser algérie tache3ale fiha naree il sont des principes hadou nasse andehoum algérie fi damhoum machi wellad franca rabi makoum nechallah vous serez régulariser nechallah vous étiez la qui kane chabe fi hala je me souviens très bien de cette époque 👍vive algér,0,0,1,1,0.996269,0.0037310123,False
تبون,0,0,1,1,0.61121196,0.38878804,False
احح بردتلي قلبي,0,0,1,1,0.62747926,0.37252074,False
جناح القايد قضي جناح بوتفليقه والان جناح اخر يقضي جناح القايد الفرق كنا نعرف جناح بوتاف وجناح القايد فلا نعرف الاجنحه تحكم فلو صدقنا قولكم توفيق ونزار يتحكمان فلمذا كنتم اراد القضاء عليهم بمعني وحيد انكم ترضو باي جناح ولو جناح بعوضه,0,0,1,1,0.9904631,0.009536922,False
azul mon frère amine besahtek houcine de tizi ouzou avec vos,0,0,1,1,0.96193576,0.03806424,False
نتوما مزالكم ذم بيلايك مرعوبه,0,0,1,1,0.90378755,0.09621245,False
ماشاءالله الله اكبر ربي يحفظك اخونا امير والله ينصرنا على العصابه عاجلا غير اجل,0,0,1,1,0.79596007,0.20403993,False
حبيت نشري وخده لامي مي امي متعرفش نتاع ديجيتال,0,0,1,1,0.6005459,0.39945412,False
اخطيكم من الدين,0,0,1,1,0.86311305,0.13688695,False
aw qaderek,0,0,1,1,0.53546274,0.46453726,False
نتمنالكم الافضل شكرا,0,0,1,1,0.7915363,0.20846373,False
ضحيه ربراب تكلم بانه صافي,0,0,1,1,0.73423254,0.26576746,False
chouf chouf 🤣,0,0,1,1,0.8920275,0.1079725,False
هذي جمهوريه مشي كزيرنه مشي ثكنه,0,0,1,1,0.9834937,0.016506314,False
lewel elle avait raiso,0,0,1,1,0.5751834,0.4248166,False
زمنا كنت رجلا اصبحت عدو الجميع,0,0,1,1,0.5060884,0.49391162,False
الفاهم يفهم,0,0,1,1,0.86237377,0.13762623,False
your one of them tsem3ili bondo9ia,0,0,1,1,0.96038955,0.039610445,False
تخصني لاكروا انتاع اله الغسيل كيلو مالقيتهاش والاله جديده مخدمتش بزاف,0,0,1,1,0.73687977,0.26312023,False
basah ljinsiya lbritaniya mliha 😛,0,0,1,1,0.6282926,0.37170738,False
rä mï aya tsm3 lekhra,0,0,1,1,0.7718042,0.22819579,False
wallahe ila 3ib ar ndam fasid,0,0,1,1,0.9551284,0.04487163,False
