texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
matahachmouch shab rachad zenzla ou mazalkoum dirou el politique haya allah el bghoula,1,1,True,0.57875043,0.42124957
عملاء فرنسا يسيطرون الجزاءر,1,0,False,0.3995569,0.6004431
الله يرحم من ماتو يشفي الجرحى اتقوا الله يا سائقي الحافلات في زبائنكم,0,0,True,0.49562255,0.5043775
تحرمن كيو تاع حمادي,0,0,True,0.36060423,0.6393958
فيف لقبايل,0,0,True,0.33745876,0.6625413
اه يالزح ما تفكرناش,0,0,True,0.3618184,0.63818157
جاري الخروج الصفحه الكاشيريه,1,0,False,0.4103126,0.5896874
ربي يهديكم,0,0,True,0.34912127,0.6508787
وعلاه كاين ياعاءشه ربي يديمك معنا اخت معزه مكرمه,0,0,True,0.42074236,0.5792576
ربي يحفظك الشيخ وربي يرحم امك ويرحم امي شاء اله ويجعل مثواهما الجنه شاء اله متنساش تستغفر ونتمني ربي يحقلك واش تمني,1,1,True,0.5411567,0.4588433
نعل راسه نتاعك خماج ليوم ربحتي لباك غدوا تربحي ناار,1,0,False,0.4887438,0.5112562
تحيا الجزاءر وربي يرحم الشهداء,0,0,True,0.38732302,0.612677
نعبد ربي الحمد اله يا رب,0,0,True,0.47638997,0.52361
جي دورونج تاع التفاح,0,0,True,0.40813008,0.59186995
naima bitalmaa tahball mouti ya naima lafouhiste,1,0,False,0.4511015,0.54889846
انت يا زيتوت بريطاني واش دخلك في الجزايرهذه كلمه حق يراد من ورائها باطل لي ما يعرفكش يا زيتوت يحسبك عمر بن عبد العزيز وانت سحليه سامه,1,1,True,0.68725634,0.31274366
الله افرج اسرحوا السيد يسعد ربراب محترم ولا يستحق هذه المعامله النظام الفاسد هو الي حبسوا لانه يريد الخير للبلاد ربي يحفظوا يسلك السراحوا انا ليس لي علاقه به ولا بشركته لكن لا احب الظلم انه استاد محترم,0,0,True,0.49281707,0.50718296
وانت وين راك,0,0,True,0.33168456,0.6683154
زيد قولنا بلي عبله لي دارو الزلزال من اجل وقف الحراك ااه بصحتك لقيتي الحمير لي يتبعوك,1,1,True,0.6404289,0.3595711
انشاء اله كمل يبراو مرض سرطان,0,0,True,0.35186395,0.648136
ربي يحفدك استاذ يرحم روح امك الطاهره انشاء اله قاع نربحو نجيبو الباك هاد العام,1,1,True,0.7249035,0.27509648
10 مليار دولار واش حسبتونا مهابل احشموا على ارواحكم يكفيكم استغباء استحمارا للشعب سراقين واه,1,1,True,0.5350112,0.46498883
لقد اشتريت واحده ولم اعلم,0,0,True,0.33855802,0.661442
نحي فلسطين دار اسراءيل💔☹,0,0,True,0.39898178,0.6010182
دوك الصلاه تمنيكو بيها,1,0,False,0.3373685,0.6626315
يوجد نقطه بيع ولايه سكيكده,0,0,True,0.33390173,0.66609824
جيبولي الفايسبوك الحراك يدافع حداد وكونيناف واويحي ربراب يدعمه الكثير احرار الجزاءر,0,1,False,0.69205827,0.30794173
المقاطعه فن يجب يصاب البعض بالهفه ويشتري العشرات الزيت,0,0,True,0.48878533,0.5112147
انا شاويه بصح جامي لا شديتو هذ العلم بصح مكلاه الفتن كيما نتا متشتيش يسبولك يماك معندكش الحق دنس علم يمثل رمز اعتزازلانسان اوخر ماش جاست كامل,0,1,False,0.7531953,0.24680471
لي خصو كلب مغربي يجي يدي التعليقات وشكرا,1,1,True,0.5558727,0.44412732
ربي يجيب الخير لبلاد يارب واسترنا يارب يارب واحمي شبابنا وامهاتنا وشيوخنا يارب متنساوش خاوتي سينياليو فيديو يزرع الفتنه الجزاءرين,1,1,True,0.67424184,0.32575816
دير القايد تبون تخافيش,0,0,True,0.37070134,0.6292987
انتوما لي راكو تسبو كلا الطرفين حمير التهريب يخدموه المعلمين القياده كلا الطرفين يا لحمير يدخل الزطله لدزاير يدخل الكاشيات لمغرب هدم بيوت الناس عيب رخيس لي قال بلي هاذو خونه يجي لباب العسه يشوف الارض تقع الحدود ملك لمجاهد يهرب السلاح وقت الثوره المغاربه حاربو معانا يا لفرخا ونتا يا لحمار لي راك تسب الجزاير واله خطاتكم دزاير اله يا المجاعه غي حكمتكم انعلو الشيطان خطيكم السب مفارخ الكيف راه يفوت فالبحر بالقليسور مشي التراب يا محمر المهم تحيا المساكين بغا مغاربه جزايرين,1,1,True,0.788821,0.21117902
الكعباخطرمنذالكورونا,1,0,False,0.37201732,0.6279827
ماعندو مادخلك اقعد في قشورك وتلها فرواحكم,1,0,False,0.37922123,0.6207788
النور والسرور وبونجور عليكم توجور ☕بالعسل والكونفيتور019نحبو بزاف دقله نور 🌴ولا داعي يا اسحاق لياجور😁,0,1,False,0.5145756,0.4854244
تكتب ضواحيها ليس ظواحيها,0,0,True,0.32755905,0.67244095
منشن المحاسب السابق الملياردير الحالي مصاص دماء الجزائرين ومحتكر,1,0,False,0.3771106,0.6228894
مول لباج عطيوه غير كيلو مخلط تاع الديسير غايسكت,0,1,False,0.5156914,0.4843086
se9si yemak tgoulk awlid,1,0,False,0.35053504,0.64946496
مهمتك ايها المرتزق هي تحريض الشعب على حرق بلادو ماشي اسقاط النظام بل اسقاط الجزائر كما سقطت سوريا والعراق وليبيا ثم ستختفي تنتهي مهمتك كما اختفى المعريضين السورين والعراقيين واللبيين الذين حرضوا شعبهم في بلاطوات الجزيره الصهيونيه,1,1,True,0.5525966,0.44740337
el khra yaw,1,0,False,0.3630968,0.63690317
بركاكم الكذب الناس,0,0,True,0.35006076,0.64993924
واله حاجه متخرجني,0,0,True,0.34893197,0.65106803
khanza faiha tfo,1,0,False,0.3429093,0.65709066
صحا المازدا شكون نتا لي يقول احرار ياو فاقو هذا السيد دار لجوء سياسي باش يهجر ويعيش حياه اوروبه انت كافي ماتقدرش تكافيني يابغل انا وزيطوت واشباهكم تفرو صوالح الصهاينه بفئه من شباب الصاروخ وليريكا ماهوش فايق لعمرو,1,1,True,0.667834,0.33216602
مليح مليح حتى انا حبستهم مده عام زياده مي دروك وليت نشربهم خطره على خطره ماكاش كيما الماء سيرتو الصباح على الريق,0,0,True,0.20918003,0.79082
وانتم سعداء انقياء بقلوب بيضاء وجوه مشرقه مبتسمه وانتم امنين مطمءنين عيدك مبارك سعيد وكل وانت بخير جعلني اله واياك اهل الجاءزه المبارك واسال اله العلي القدير يعيده علينا اعواما عديده وازمنه مديده ونحن والامه الاسلاميه صحه وامن وسلام وعافيه 😘💓,0,0,True,0.3871136,0.6128864
اله ينعلك انت لست مربيه اجيال انت وحش بلا قلب قلبك كليته اله يستر وانت يا بنيتي ربي يشفيك يحفضك يارب,1,1,True,0.73701936,0.26298064
نطلب السلطات الجزاءريه نطلب الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الراءيس تاعنا سب القايد تاعنا ربي يرحمو نطلب السلطات القبض فورا فوات الاوان هادا الكلب مطلوب يارب يارب,1,1,True,0.6958479,0.30415207
rouh saksi yamak babak chekoun 😎balak ankoun ana li naktha fi diskoutak boura boura,1,1,True,0.5894773,0.4105227
الشعب ساكت حق يستاهل يخلص الاكسجين الي يتنفس,0,0,True,0.45077088,0.54922915
كس امو لي ميحب فري فاير 😑,1,0,False,0.45271608,0.5472839
الجيش هو الشي الوحيد اللي يصلح في هذه البلاد,0,0,True,0.4618667,0.53813326
الحظه وقت الوقوف باب الجنه سنتذكر شعورنا الدقاءق,0,0,True,0.45555016,0.5444498
لو تصبروا حتى 10 افريل فقط صافيه,0,0,True,0.3556614,0.6443386
الي مافي كرشو تبن مايخاف ما النار شده وتفوت عمو ربراب 😂,0,0,True,0.41191724,0.5880828
العقل المدبر في ارسال الجيش الجزائري الي المالي هوا الخبارجي تاع فرنسا الجنيرال قايدي,1,0,False,0.39187926,0.60812074
😅😆,1,0,False,0.36482564,0.6351744
تعرف قصه اسكوبار قصه ربراب يختلفان شيء اسكوبار استثمرا بلاديه ربراب اسثمرا فرنسا,1,1,True,0.55031705,0.44968295
امبعد يجي ذبابه ختو يماه مايدافعش عليهم كيما يدافع على المسؤول,1,1,True,0.54601157,0.45398843
سببت الهتهم يا جورج,0,0,True,0.42405805,0.5759419
ya zitout tfo,1,0,False,0.363816,0.636184
اي روح نيكمك لقحبه هود لبلاد يا كرفه وفول ماناش حابسين,1,1,True,0.7157663,0.2842337
لخماج خامجين كواvا,1,0,False,0.30614674,0.69385326
ta kalb chmata wa r7is wo tahan tffo,1,0,False,0.3800133,0.6199867
مزيه واحد زاد وحدو🙂😂,0,0,True,0.34903666,0.6509633
امير راجل ونصفويستاهل خيروالف مبروك وخلي العديان اموتوا بالقنطه,0,0,True,0.41397634,0.5860237
طز روحو الامارات,1,0,False,0.36502513,0.63497484
يارب امين يارب,0,0,True,0.2987327,0.7012673
😂 بلا مزيه حبيبه قلبي 😘,0,0,True,0.3846375,0.6153625
الزيت السكر لمده كيفاش القروض بلا حدود كيفاش يا جماعه حتي الاستعمار موفر مناصب شغل الظالم يبقي ظالم الاستعمار دار بني تحتيه احسن ملي درناهم تاع استقلال بصح هاد الشي منعش الشعب باش يطالب بحريته باختصار ربراب فاسد صح عندو مستوي تسير مليح بناه تم دم الجزاءرين الاف رجال الاعمال النزهاء وقت الارهاب,1,1,True,0.60769075,0.39230925
مبروك عليك من حراق الى صحافى محترف الله راك قدوه لكامل الشباب,0,0,True,0.23673221,0.76326776
السلام العليكم,0,0,True,0.3338294,0.6661706
مكن اعرف نقاط البيع ولايات الشرق,0,0,True,0.42061773,0.5793823
لي راهم يقولو سعر سكر لي يجيبو ربراب غالي حاجه سااهله ماشي لازم تشري سكر تاع ربراب كاين علامات اخرى مثل لابال,0,1,False,0.600364,0.39963597
بوليخاريو وشبه عثمانين يشعرون بصدمه مما وقع,0,0,True,0.39004612,0.6099539
اررض 🤣,0,0,True,0.33953503,0.660465
راقصه ملاهي ليليه وعميله فرنسا تكلم شءون البلاد عيش تشوف,1,1,True,0.7328022,0.2671978
اخرج ازبل اخرج,1,0,False,0.34457105,0.65542895
xxtentacion nhbo,0,0,True,0.345803,0.654197
الشوربه االشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.4057562,0.59424376
روح تعطي كبيير خلاه انت او لي كيفك,1,1,True,0.6255902,0.3744098
ballon mach balloon camarade mach camarad et3elem nta boudaoui sahal,1,1,True,0.507003,0.492997
ولاد لكلاب كلاو بعضهم بعض 😂,1,0,False,0.3910379,0.60896206
عمي العربي مفهمنا والو هذو العجزه اسود علينا نعال في ارجل اسيادهم,1,0,False,0.4991352,0.5008648
hna vrai m9sthch,0,0,True,0.36394942,0.6360506
اطلقوا سراح ربراب,0,0,True,0.3444047,0.6555953
الحاجه لي حيرتني الناس لي راهي دافع عليه راه يرزق فيكم مثلا شويه عقل وشويه عزه نفس شحال تعياو تشكمو وتهزو لناس,1,1,True,0.7456564,0.25434363
اله يذلك يا ديوث يا كبول,1,1,True,0.55025965,0.44974035
القبائل لي راكم تتحرشو بيهم ديما راهم رجاله عليكم بينو بلي احرار ماشي كيما وحد الفئه ربي يهديهم جماعه بوصبع لزرق حاضرين في كل فوط,1,1,True,0.59173715,0.40826285
لطفك يا رب,0,0,True,0.40130237,0.59869766
لم تتصلوا بي,0,0,True,0.30853024,0.6914698
حياتي كامل كرهت زوج عباد برك اكتشف الجزاءر وجدي الكبير استوطن,1,1,True,0.6617431,0.3382569
ايه عندهم الحق الجزاءر بلاد امن راك تشوف فينا نتقاتلو بالسلاح,0,1,False,0.52452445,0.47547555
سوف تموت ولن تجد ارض تدفن فيها ارض الشهداء حرمت عليم,0,1,False,0.53418,0.46582
مهم حاول خير فخونشي صح,1,0,False,0.35653105,0.643469
كاين احسن اطباء مهندسي الجزائر من خريجي الجامعات الفرنسيه اين المشكل في ذلك,0,0,True,0.19995837,0.8000416
راحت هيبت فريت اوملات شي,0,0,True,0.4163117,0.58368826
كاين ختك الي ماراهيش حابسه الشي,1,0,False,0.38023922,0.61976075
المبلغ هادا حكمو حداد صرف رقيق يا ارهابي,1,1,True,0.61129475,0.38870525
يتسما نحمد ربي,0,0,True,0.31550673,0.6844933
كفاه راهم يديرو هاذو باه يربحو,0,0,True,0.42236465,0.57763535
اولا تكلم القباءل بصفه الجمع قضيه ربراب ثانيا المدافعون دافعو كبيرهم ربراب وعندما نقول ربراب نقول توفيق وحداد دافعو احشمو احشمو,0,1,False,0.6847671,0.31523287
هذا والى سرق نورمال ماشي كما نتوما يا قتالين,1,0,False,0.444926,0.555074
مهمتنا تغيير النظام وليس تحرير ربراب,0,0,True,0.40373597,0.596264
رانا نامنو بربي الرحمان الرحيم الرزاق الغفور اخر اسماء انتاعو وهذاك زعيم وراجل حب حب وكرها كره ايها الاحمق,1,1,True,0.56433827,0.43566173
هذا وزير هذا تقول قردقود,1,0,False,0.33565208,0.6643479
الله يسهل,0,0,True,0.30956507,0.69043493
هواتف رديءه باسعار باهضه,1,0,False,0.33117154,0.6688285
تموتو من مولوديه 🤦‍♂️,0,0,True,0.35279432,0.6472057
ياو روح تعطي مازالك تحكي,1,0,False,0.44346675,0.5565332
hasbiya allah wa ni3ma el wakil fik,1,0,False,0.45406216,0.54593784
ou khtek kayna menha,1,0,False,0.34971207,0.6502879
ايسكوبار كان عندو مشاريع كتر من ربراب ايسكوبار وحدو سكن نص كولومبيا تسمى ايسكوبار مليح لي غلط يتحاسب او الشركه فيها مجلس اداره يروح ربراب يجي واحد في بلاصتو,1,1,True,0.62853575,0.37146425
العصابه مازالت تستغل ماسي الشعب الزوالي باش تحب تبلعط وتتقرب من الناس لراهي رافضه ليها وماكاش الشرعيه لحكومه الجنرالات,0,1,False,0.6406403,0.35935968
ان شاء الله قاع يتحاسبو,1,0,False,0.28413028,0.7158697
يتبعون مقوله اويحي جوع كلبك يتبعك كلاب السلطه يتنحاو قاع ترحلوا يعني ترحلوا تنحاو قاع دوله مدنيه ماشي عسكريه يسقط حكم العسكر,1,1,True,0.69365096,0.30634904
نعدين سوا تع مك,1,0,False,0.36696115,0.6330389
خاوتي سلام عليكم راني حبيت نسقسيكم اقصي لتدخل مصالح الصيانه لديكم زبون لديه مشكل ثلاجه,0,1,False,0.6205973,0.3794027
انا نعبد في القايد صالح مبعد بدلت راني نعبد في شنقريحه حتى ايبان كاش واحد واقف نزيد نعبدو,0,0,True,0.28958502,0.710415
الشوربه البيضاء الشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.4164511,0.5835489
ياك كنت معاه ودرتي فيديوا معاه نهار حكموه لبوليس وطلقوه دك بديتوا دوروا بعضاكم ياوحد الحركي,1,1,True,0.5952061,0.40479392
طرول قاعد كي سوهختك,1,0,False,0.36436468,0.6356353
انتم مفروض ديرو اشهار لجميع منتوجات بروند,0,1,False,0.5390884,0.46091157
علاه كاين بالو دزاير 😂,0,0,True,0.38455543,0.61544454
بابا تدافعو المجرم ربراب هاذي زادت فضحت الزواف,1,0,False,0.48750797,0.51249206
لاحول قوه باله الهم الطف بنا وباشقاءنا,0,0,True,0.39582708,0.60417295
بسكره عندكمش نقاط البيع,0,0,True,0.3654672,0.6345328
ربراب الهدف القبض ربراب,0,0,True,0.38024038,0.6197596
طحان وتقعد طحان والله وتبوس رجلين كل جزائري واحد واحد والله مانسامحوك انت وكل فرد في عصابتك لكم يوم والله يمهل ولا يهمل,1,1,True,0.67939556,0.32060444
المهم التبهديل الكبير في كاس العالم هذا هو الهدف المقلوب عفوا المطلوب,0,1,False,0.57077277,0.42922723
مبروك عليك علينا le diplôme,0,0,True,0.28650385,0.71349615
الا لعنه الله على الكاذبين,1,0,False,0.3435706,0.6564294
انت عييت ما تنبح مالحقتش,1,0,False,0.4384953,0.5615047
القانون الجميع ربراب اظهرت التحقيقات متورط الفساد لازم يتعاقب اطار القانون منو مالناس,0,0,True,0.26102093,0.7389791
مانحبش نسمع 😒,0,0,True,0.2761075,0.7238925
ربي 🤨,0,0,True,0.35430184,0.6456982
خلونا الدراما والعاطفه تاكدنا بلي ربراب غالط ندافعوا علاخاطر قبايلي كقبايلي نقول بلي خان ثقتنا السنين ومايسحقش ندافعوا ثبت ادانته يعني سقوط رءوس الفساد وماتخافوش ماراهمش رايحين يسلكو السعيد وجماعته ودالته يكن ربك نسيا نهدرو بالعقل,1,1,True,0.6072933,0.3927067
anta arkhis,1,0,False,0.34824,0.65176
فرنسا العصاباتالجزاءريهم ارهابيه,1,0,False,0.37330937,0.6266906
وجوه الزب لي داخلين باش يقولو اكتبو اله ديرولي جام صلو النبي ياو نيك ماتكم نيك ماتكم وجوه المقله,1,1,True,0.80403036,0.19596964
الدعاء استوقفتني كلمه حكمك عدل اذن الوضع تعيشه الوضع تستحقه,0,0,True,0.42914268,0.5708573
نسيت بوصبع العبيد تع بو تبون🤔,1,0,False,0.49948865,0.50051135
اكبر سراقين في العالم,1,0,False,0.37430432,0.6256957
اين المفر,0,0,True,0.328389,0.671611
ربراب هذا من فضل ربي 😁,0,0,True,0.3963216,0.6036784
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,0,False,0.4538903,0.5461097
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,1,True,0.5177818,0.4822182
حياك اله استاد العربي,0,0,True,0.29939768,0.7006023
وعلاه هربت قبل ماتطفى الناراحناكناثم في القاله ماخرجناش حتى طفاوها وخرجنا وقت المغرب والحمد لله ولاحو,0,1,False,0.54507947,0.45492053
مبروك علينا نتمنا للجزائر الترشح لكاس العالم ضمان المرتب الثالثه ❤,0,0,True,0.4199853,0.5800147
نسيت بابانا,0,0,True,0.3267285,0.67327154
هل يوجد المحل في جيجل,0,0,True,0.33675703,0.66324294
مصطلح قهوي هو مصطلح عنصري معناه اللون البني وهو اشاره الى العرب باعتبارهم بشرتهم سمراء كل شخص يستعمله بقصد,0,0,True,0.4431032,0.5568968
كم ثمنها من فضلك,0,0,True,0.3579189,0.64208114
او 46 الف تاعي بركاو ماتسرقو رجعوها,0,0,True,0.44452557,0.5554744
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,0,False,0.3358923,0.6641077
سبب دائما السرعه المفرطه يوو معدناش طريق افهمو طريقنا كامل امكسره,0,0,True,0.30806893,0.69193107
الجيش والشعب لحمه واحده سليل الجيش التحرير الوطني نصيحه لكل انسان يتحدو كلمه واحده الجزاءر,0,0,True,0.46943012,0.5305699
تخفيضات,0,0,True,0.372395,0.62760496
كلب نباح,1,0,False,0.3603118,0.6396882
اله يسلمك,0,0,True,0.30907556,0.6909244
هادي لفسو تع سيدك خطيك متنجميش,1,0,False,0.39915845,0.6008415
روح تقود كلاب فرنسا,1,0,False,0.45959285,0.5404072
يارب لي بالي,0,0,True,0.35168916,0.64831084
السلام عليكم يا مجموعه براند المطلوب منكم تفتحوا لينا فرع ولايه الطارف شكرا,0,1,False,0.550021,0.449979
افضح افعال واقوال العصابات الظالمه والمفسدهتنابح وتالم كلابهم الظاله الذباب,1,1,True,0.610682,0.389318
حبا الله الاحرار الشعب العظيم,0,0,True,0.3211453,0.6788547
قناه النهار مصادر موثوقه تءكد يسعد ربراب متورط هجمات سيريلانكا😂,0,0,True,0.47481608,0.5251839
يا جماعه مافهمت والوا قاستو الرجله النيف يتكلم الدين يقول المنكر الفساد حنا كامل نخافوا ربي نتقوه نتوما كامل تحبوا الغفه الطهاره املا شكون راه يكذب بنات الناس شكون راه يزني البغايا العاهرات تقولولي الشرطه الامن شكون الشرطه شكون ياخي منا علينا كامل جزايرين يحل فموا يبدا بنفسه يتقي اله ربي يهدينا يرفق بينا,1,1,True,0.5502449,0.44975507
لم تلمسها يا ادمين🤷‍♂️,0,0,True,0.36529258,0.63470745
اكبر منافق نتا هوا ربراب تاع نمي نكتونا لبلاد تناحو قاع تحاسبو قاع العداله,1,1,True,0.7749008,0.2250992
بركاو التخلاط وشي هاذ المصطلحات الغريبه قهوي روجي وردي موفي سميو الاشخاص باسماءها وحطو الامور نصابها حبسونا هاذ لهبال,0,1,False,0.6470722,0.3529278
خاوتي انا راني مبيراطي هاج لا باجمتنخلعوش 😂,0,0,True,0.302891,0.697109
مخروب,0,0,True,0.37201732,0.6279827
افضل هاتف لاكن ماذ البروسيسور,0,0,True,0.40843645,0.5915636
جي نتا حلوه يا المازده,1,1,True,0.51125205,0.48874795
استغفر الله الله يرحم معطوب الزعيم,0,0,True,0.31385702,0.686143
نتوما اعراب اشد كفرا نفقا ربنا رب السماوات الارض نعبد الحي القيوم انتم تجهلون وتضعون الصور اشركتم بربكم انتم تعلمون لنا اله,0,1,False,0.7819979,0.21800208
عير بجايه وجيجل برك الي تدعيلهم خهه,0,0,True,0.44244236,0.55755764
akdli ela soolking 🤣,0,0,True,0.3652943,0.63470566
الكعب مود دو,1,0,False,0.37048516,0.6295148
الغساله بقداه,0,0,True,0.32455924,0.6754408
جيبوها لفريق الوطني,0,0,True,0.33162197,0.668378
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,0,False,0.36059353,0.63940644
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,0,False,0.35735983,0.6426402
جامي تحنو علينا وتعطونا واحد من عندكم دارنا كل منتوجات كوندور,0,0,True,0.36236966,0.63763034
خاوتي ليعرف كيفاش تمشي تيلكموند لي في ساعه كوندور 601,0,0,True,0.32866588,0.67133415
okay hchon ymak,1,0,False,0.34168932,0.65831065
روح تعطش روحك راك عطشان بكري,1,0,False,0.4962143,0.5037857
هناك عروض اخري وهل بالامكان الاستفاده العرض,0,0,True,0.37039924,0.62960076
هاذي صناعه جزاءريه,0,0,True,0.35098228,0.6490177
نيك موك,1,0,False,0.37031284,0.6296872
حياك0اله ياحور,0,0,True,0.33740893,0.6625911
ان الشيطان يعدكم الفقر,0,0,True,0.31314155,0.6868584
المهم ضربوهلو كيما انت,1,0,False,0.366194,0.633806
تخمامك كيما نتع يعطينا المنشور,1,0,False,0.4061176,0.59388244
البروبلام يقولولو استاذ فالايف,0,0,True,0.34763157,0.6523684
كيما اغتاصبوك مين كنت قاصر اومازالو يغتاصبو فيك وانتا تتلذذ,1,1,True,0.63977295,0.36022705
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,0,False,0.30242378,0.6975762
1830,0,0,True,0.36578542,0.6342146
تشفاو نهار لي تصورو زعما قريب ربغين واحد قع لابسين تريكو واحد يامات العيد,0,1,False,0.72555655,0.27444345
انا امين 25 سنه,0,0,True,0.24463499,0.755365
المهم ترقبوا عوده زيت السانقو صفيه بقوه ببوشون واحد فقط تستطيع قلي خروف بشحمه ولحمه وتشتريه بثمن قهوه ومعلب في قاروره قصديره ملعونه ذبحت يدي في محاوله فاشله لفتحها من اجل قلي البطاطا على شاطئ البحر وتوكل اافريت بطعم الدم ونتا جد فرحان وسعيد في حين ربراب يضرب في الصبه بطعم عصير المقارون هو ومعه ربراب وعائله خنينف اللذين بنوا السجون ودشنوها مبكرا عن طريق خط مواصىلات سيدي محمد الحراش السريع,0,1,False,0.70817673,0.29182327
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,0,False,0.43303037,0.56696963
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,0,False,0.32347354,0.6765264
ربراب فءنسي وحداد بريطاني واخر خبر كونيناف جنسيه سويسريه لك اله يا جزاءر,0,1,False,0.5577362,0.44226378
koulchy mabrouke hagda abla taharake rpake rpake ya abla,1,1,True,0.50623673,0.49376327
نك زبي هاذي بلاد,1,0,False,0.38493824,0.61506176
بقداه السوره تاعهم كاين في قالمه او عنابه,0,0,True,0.37307858,0.6269214
استغر الله واتوب اليك,0,0,True,0.33928865,0.66071135
يا سبي فرونسي نيكتلها الحتشون تاع يمات يماها,1,1,True,0.61460143,0.38539857
او انت تعطيني معلومات,0,0,True,0.40595567,0.5940443
hna machi monafiqin kima ntouma ya zebi ma nseliwch besah ma 3endnach nifaq wrouh tati yedek fi zeb,1,1,True,0.60463846,0.39536154
اله يحرق طيز مك ونتا ولد حركي واش كشف تفوه علا ختك وانت اكبر منافك انت تنتمي لي اصحاب الشيته نتا مخبي السم فلعسل,1,1,True,0.83816916,0.16183084
الفازون بمسابقه ديسمبرالماضي ستف واربح الاسبوع,0,0,True,0.37819007,0.62180996
اقلي بول البعير يل عربي الفايح,1,1,True,0.506381,0.49361902
wtizz mok nssitha,1,0,False,0.3291122,0.6708878
انت برضايتك مديت زك,1,0,False,0.38552064,0.61447936
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,0,False,0.46444497,0.535555
عيبك يا بء لبزازل,1,0,False,0.3931634,0.60683656
وعدت تجيب الاموال المنهوبه شفنا والو,0,0,True,0.4556461,0.5443539
ربي يحفظك ويسترك من كل اذى ربي يرحم امك ان شاءالله ويغفرلها يارب العالمين امين,1,1,True,0.6706095,0.32939053
مكن صوره,0,0,True,0.34126386,0.6587361
شكون لي ماشي فاهم في جدها والو كيما انا,0,0,True,0.45832902,0.541671
مادام القبائل مع ربراب فان ربراب مظلوم جيبو حداد لا واحد اخر تشوفو لقبايل كيفاش يبولو عليه,1,1,True,0.54210657,0.45789343
المشكل ان الدعاره في الجزائر اصبحت في كل مكان في الجامعه لا سيتي السبيطار اخطر دعاره تصرا هي في البرلمان قصر الجمهوريه راك فاهم,1,1,True,0.5530681,0.4469319
نيك سوه تاع مك يا لي راك تهدر كرهت ربك هدرتك خنزير,1,1,True,0.8459389,0.15406108
صحفي حر حيا اله الاحرار ديما عقبهم,0,0,True,0.34526244,0.6547376
بانت حقيقتك,0,0,True,0.3339011,0.6660989
توجد مدفءه الغاز وكم السعر,0,0,True,0.46242684,0.53757316
