texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
وانتم سعداء انقياء بقلوب بيضاء وجوه مشرقه مبتسمه وانتم امنين مطمءنين عيدك مبارك سعيد وكل وانت بخير جعلني اله واياك اهل الجاءزه المبارك واسال اله العلي القدير يعيده علينا اعواما عديده وازمنه مديده ونحن والامه الاسلاميه صحه وامن وسلام وعافيه 😘💓,0,0,True,0.16110814,0.83889186
اله ينعلك انت لست مربيه اجيال انت وحش بلا قلب قلبك كليته اله يستر وانت يا بنيتي ربي يشفيك يحفضك يارب,1,0,False,0.48799518,0.51200485
نطلب السلطات الجزاءريه نطلب الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الراءيس تاعنا سب القايد تاعنا ربي يرحمو نطلب السلطات القبض فورا فوات الاوان هادا الكلب مطلوب يارب يارب,1,0,False,0.36342677,0.6365732
rouh saksi yamak babak chekoun 😎balak ankoun ana li naktha fi diskoutak boura boura,1,1,True,0.5070522,0.49294782
الشعب ساكت حق يستاهل يخلص الاكسجين الي يتنفس,0,0,True,0.20314233,0.79685766
كس امو لي ميحب فري فاير 😑,1,1,True,0.662073,0.33792698
الجيش هو الشي الوحيد اللي يصلح في هذه البلاد,0,0,True,0.10834663,0.89165336
الحظه وقت الوقوف باب الجنه سنتذكر شعورنا الدقاءق,0,0,True,0.12533574,0.87466425
لو تصبروا حتى 10 افريل فقط صافيه,0,0,True,0.081780426,0.91821957
الي مافي كرشو تبن مايخاف ما النار شده وتفوت عمو ربراب 😂,0,1,False,0.74890596,0.25109404
العقل المدبر في ارسال الجيش الجزائري الي المالي هوا الخبارجي تاع فرنسا الجنيرال قايدي,1,0,False,0.43640807,0.56359196
😅😆,1,0,False,0.3879044,0.6120956
تعرف قصه اسكوبار قصه ربراب يختلفان شيء اسكوبار استثمرا بلاديه ربراب اسثمرا فرنسا,1,0,False,0.28305277,0.7169472
امبعد يجي ذبابه ختو يماه مايدافعش عليهم كيما يدافع على المسؤول,1,1,True,0.62054574,0.37945426
سببت الهتهم يا جورج,0,1,False,0.74203175,0.25796825
ya zitout tfo,1,1,True,0.7926105,0.20738947
اي روح نيكمك لقحبه هود لبلاد يا كرفه وفول ماناش حابسين,1,1,True,0.7614226,0.23857743
لخماج خامجين كواvا,1,0,False,0.41028285,0.58971715
ta kalb chmata wa r7is wo tahan tffo,1,0,False,0.1836668,0.8163332
مزيه واحد زاد وحدو🙂😂,0,0,True,0.13849677,0.86150324
امير راجل ونصفويستاهل خيروالف مبروك وخلي العديان اموتوا بالقنطه,0,1,False,0.5689005,0.43109947
طز روحو الامارات,1,1,True,0.6074194,0.39258063
يارب امين يارب,0,0,True,0.0674785,0.9325215
😂 بلا مزيه حبيبه قلبي 😘,0,1,False,0.72102326,0.27897674
الزيت السكر لمده كيفاش القروض بلا حدود كيفاش يا جماعه حتي الاستعمار موفر مناصب شغل الظالم يبقي ظالم الاستعمار دار بني تحتيه احسن ملي درناهم تاع استقلال بصح هاد الشي منعش الشعب باش يطالب بحريته باختصار ربراب فاسد صح عندو مستوي تسير مليح بناه تم دم الجزاءرين الاف رجال الاعمال النزهاء وقت الارهاب,1,1,True,0.80674595,0.19325405
مبروك عليك من حراق الى صحافى محترف الله راك قدوه لكامل الشباب,0,1,False,0.64141864,0.35858136
السلام العليكم,0,0,True,0.22900963,0.7709904
مكن اعرف نقاط البيع ولايات الشرق,0,0,True,0.06626644,0.9337336
لي راهم يقولو سعر سكر لي يجيبو ربراب غالي حاجه سااهله ماشي لازم تشري سكر تاع ربراب كاين علامات اخرى مثل لابال,0,0,True,0.1879317,0.8120683
بوليخاريو وشبه عثمانين يشعرون بصدمه مما وقع,0,0,True,0.098960064,0.90103996
اررض 🤣,0,0,True,0.4437528,0.55624723
راقصه ملاهي ليليه وعميله فرنسا تكلم شءون البلاد عيش تشوف,1,1,True,0.594256,0.40574402
اخرج ازبل اخرج,1,1,True,0.5250747,0.47492528
xxtentacion nhbo,0,0,True,0.45359185,0.5464082
الشوربه االشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.31506768,0.68493235
روح تعطي كبيير خلاه انت او لي كيفك,1,1,True,0.52160287,0.47839713
ballon mach balloon camarade mach camarad et3elem nta boudaoui sahal,1,1,True,0.6215975,0.37840247
ولاد لكلاب كلاو بعضهم بعض 😂,1,0,False,0.4789874,0.5210126
عمي العربي مفهمنا والو هذو العجزه اسود علينا نعال في ارجل اسيادهم,1,1,True,0.7927235,0.20727652
hna vrai m9sthch,0,0,True,0.43856803,0.561432
اطلقوا سراح ربراب,0,0,True,0.2617978,0.7382022
الحاجه لي حيرتني الناس لي راهي دافع عليه راه يرزق فيكم مثلا شويه عقل وشويه عزه نفس شحال تعياو تشكمو وتهزو لناس,1,0,False,0.34481853,0.65518147
اله يذلك يا ديوث يا كبول,1,1,True,0.96364003,0.036359966
القبائل لي راكم تتحرشو بيهم ديما راهم رجاله عليكم بينو بلي احرار ماشي كيما وحد الفئه ربي يهديهم جماعه بوصبع لزرق حاضرين في كل فوط,1,0,False,0.35265297,0.64734703
لطفك يا رب,0,0,True,0.45621744,0.5437826
لم تتصلوا بي,0,0,True,0.14858931,0.8514107
حياتي كامل كرهت زوج عباد برك اكتشف الجزاءر وجدي الكبير استوطن,1,0,False,0.26196927,0.73803073
ايه عندهم الحق الجزاءر بلاد امن راك تشوف فينا نتقاتلو بالسلاح,0,0,True,0.49225095,0.5077491
سوف تموت ولن تجد ارض تدفن فيها ارض الشهداء حرمت عليم,0,1,False,0.54447234,0.45552766
مهم حاول خير فخونشي صح,1,0,False,0.11475926,0.88524073
كاين احسن اطباء مهندسي الجزائر من خريجي الجامعات الفرنسيه اين المشكل في ذلك,0,0,True,0.11053513,0.88946486
راحت هيبت فريت اوملات شي,0,0,True,0.1430107,0.85698926
كاين ختك الي ماراهيش حابسه الشي,1,0,False,0.34814128,0.6518587
المبلغ هادا حكمو حداد صرف رقيق يا ارهابي,1,1,True,0.8425001,0.15749991
يتسما نحمد ربي,0,0,True,0.053880252,0.9461197
كفاه راهم يديرو هاذو باه يربحو,0,0,True,0.3422641,0.65773594
اولا تكلم القباءل بصفه الجمع قضيه ربراب ثانيا المدافعون دافعو كبيرهم ربراب وعندما نقول ربراب نقول توفيق وحداد دافعو احشمو احشمو,0,0,True,0.22268987,0.77731013
هذا والى سرق نورمال ماشي كما نتوما يا قتالين,1,1,True,0.8776848,0.12231523
مهمتنا تغيير النظام وليس تحرير ربراب,0,0,True,0.257841,0.742159
رانا نامنو بربي الرحمان الرحيم الرزاق الغفور اخر اسماء انتاعو وهذاك زعيم وراجل حب حب وكرها كره ايها الاحمق,1,1,True,0.84488577,0.15511423
هذا وزير هذا تقول قردقود,1,0,False,0.31579942,0.6842006
الله يسهل,0,0,True,0.166238,0.833762
هواتف رديءه باسعار باهضه,1,0,False,0.2006055,0.7993945
تموتو من مولوديه 🤦‍♂️,0,0,True,0.43308347,0.5669165
ياو روح تعطي مازالك تحكي,1,1,True,0.5327702,0.46722978
hasbiya allah wa ni3ma el wakil fik,1,0,False,0.051390447,0.94860953
ou khtek kayna menha,1,1,True,0.76591015,0.23408985
ايسكوبار كان عندو مشاريع كتر من ربراب ايسكوبار وحدو سكن نص كولومبيا تسمى ايسكوبار مليح لي غلط يتحاسب او الشركه فيها مجلس اداره يروح ربراب يجي واحد في بلاصتو,1,0,False,0.42257988,0.5774201
العصابه مازالت تستغل ماسي الشعب الزوالي باش تحب تبلعط وتتقرب من الناس لراهي رافضه ليها وماكاش الشرعيه لحكومه الجنرالات,0,1,False,0.57478976,0.42521024
ان شاء الله قاع يتحاسبو,1,0,False,0.31512025,0.6848798
يتبعون مقوله اويحي جوع كلبك يتبعك كلاب السلطه يتنحاو قاع ترحلوا يعني ترحلوا تنحاو قاع دوله مدنيه ماشي عسكريه يسقط حكم العسكر,1,1,True,0.7145005,0.2854995
نعدين سوا تع مك,1,1,True,0.6449311,0.35506892
خاوتي سلام عليكم راني حبيت نسقسيكم اقصي لتدخل مصالح الصيانه لديكم زبون لديه مشكل ثلاجه,0,0,True,0.024142576,0.97585744
انا نعبد في القايد صالح مبعد بدلت راني نعبد في شنقريحه حتى ايبان كاش واحد واقف نزيد نعبدو,0,0,True,0.10955032,0.8904497
الشوربه البيضاء الشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.30631283,0.6936872
ياك كنت معاه ودرتي فيديوا معاه نهار حكموه لبوليس وطلقوه دك بديتوا دوروا بعضاكم ياوحد الحركي,1,1,True,0.82589746,0.17410254
طرول قاعد كي سوهختك,1,1,True,0.52993786,0.47006214
انتم مفروض ديرو اشهار لجميع منتوجات بروند,0,0,True,0.2639339,0.7360661
علاه كاين بالو دزاير 😂,0,0,True,0.14916816,0.85083187
بابا تدافعو المجرم ربراب هاذي زادت فضحت الزواف,1,1,True,0.79249316,0.20750684
لاحول قوه باله الهم الطف بنا وباشقاءنا,0,0,True,0.109762765,0.8902372
بسكره عندكمش نقاط البيع,0,0,True,0.10923152,0.89076847
ربراب الهدف القبض ربراب,0,0,True,0.30227703,0.697723
طحان وتقعد طحان والله وتبوس رجلين كل جزائري واحد واحد والله مانسامحوك انت وكل فرد في عصابتك لكم يوم والله يمهل ولا يهمل,1,1,True,0.58258617,0.41741383
المهم التبهديل الكبير في كاس العالم هذا هو الهدف المقلوب عفوا المطلوب,0,0,True,0.39966032,0.60033965
مبروك عليك علينا le diplôme,0,0,True,0.3025057,0.69749427
الا لعنه الله على الكاذبين,1,1,True,0.63764733,0.36235267
انت عييت ما تنبح مالحقتش,1,1,True,0.56162477,0.43837523
القانون الجميع ربراب اظهرت التحقيقات متورط الفساد لازم يتعاقب اطار القانون منو مالناس,0,0,True,0.39762878,0.6023712
مانحبش نسمع 😒,0,0,True,0.21938536,0.7806146
ربي 🤨,0,0,True,0.1906083,0.80939174
خلونا الدراما والعاطفه تاكدنا بلي ربراب غالط ندافعوا علاخاطر قبايلي كقبايلي نقول بلي خان ثقتنا السنين ومايسحقش ندافعوا ثبت ادانته يعني سقوط رءوس الفساد وماتخافوش ماراهمش رايحين يسلكو السعيد وجماعته ودالته يكن ربك نسيا نهدرو بالعقل,1,1,True,0.6631081,0.3368919
anta arkhis,1,0,False,0.4326911,0.5673089
فرنسا العصاباتالجزاءريهم ارهابيه,1,0,False,0.34690505,0.65309495
وجوه الزب لي داخلين باش يقولو اكتبو اله ديرولي جام صلو النبي ياو نيك ماتكم نيك ماتكم وجوه المقله,1,1,True,0.942824,0.057175994
الدعاء استوقفتني كلمه حكمك عدل اذن الوضع تعيشه الوضع تستحقه,0,0,True,0.14300095,0.85699904
نسيت بوصبع العبيد تع بو تبون🤔,1,1,True,0.58875215,0.41124785
اكبر سراقين في العالم,1,0,False,0.30482566,0.69517434
اين المفر,0,0,True,0.30771047,0.69228953
ربراب هذا من فضل ربي 😁,0,0,True,0.09131705,0.90868294
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,0,False,0.46494937,0.53505063
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,0,False,0.3417462,0.6582538
حياك اله استاد العربي,0,0,True,0.07307425,0.9269258
وعلاه هربت قبل ماتطفى الناراحناكناثم في القاله ماخرجناش حتى طفاوها وخرجنا وقت المغرب والحمد لله ولاحو,0,0,True,0.099319056,0.90068096
مبروك علينا نتمنا للجزائر الترشح لكاس العالم ضمان المرتب الثالثه ❤,0,0,True,0.070005566,0.92999446
نسيت بابانا,0,0,True,0.32017326,0.67982674
هل يوجد المحل في جيجل,0,0,True,0.059549343,0.94045067
مصطلح قهوي هو مصطلح عنصري معناه اللون البني وهو اشاره الى العرب باعتبارهم بشرتهم سمراء كل شخص يستعمله بقصد,0,1,False,0.6615096,0.33849043
كم ثمنها من فضلك,0,0,True,0.11046056,0.8895394
او 46 الف تاعي بركاو ماتسرقو رجعوها,0,0,True,0.22387318,0.7761268
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,1,True,0.8847969,0.11520308
سبب دائما السرعه المفرطه يوو معدناش طريق افهمو طريقنا كامل امكسره,0,0,True,0.15809669,0.8419033
الجيش والشعب لحمه واحده سليل الجيش التحرير الوطني نصيحه لكل انسان يتحدو كلمه واحده الجزاءر,0,0,True,0.22587745,0.77412254
تخفيضات,0,0,True,0.24084742,0.7591526
كلب نباح,1,1,True,0.94259983,0.057400167
اله يسلمك,0,0,True,0.19647646,0.80352354
هادي لفسو تع سيدك خطيك متنجميش,1,1,True,0.88286954,0.11713046
روح تقود كلاب فرنسا,1,1,True,0.8112534,0.18874657
يارب لي بالي,0,0,True,0.1324192,0.8675808
السلام عليكم يا مجموعه براند المطلوب منكم تفتحوا لينا فرع ولايه الطارف شكرا,0,0,True,0.03637627,0.9636237
افضح افعال واقوال العصابات الظالمه والمفسدهتنابح وتالم كلابهم الظاله الذباب,1,1,True,0.88621825,0.11378175
حبا الله الاحرار الشعب العظيم,0,0,True,0.20215282,0.79784715
قناه النهار مصادر موثوقه تءكد يسعد ربراب متورط هجمات سيريلانكا😂,0,0,True,0.2528878,0.7471122
يا جماعه مافهمت والوا قاستو الرجله النيف يتكلم الدين يقول المنكر الفساد حنا كامل نخافوا ربي نتقوه نتوما كامل تحبوا الغفه الطهاره املا شكون راه يكذب بنات الناس شكون راه يزني البغايا العاهرات تقولولي الشرطه الامن شكون الشرطه شكون ياخي منا علينا كامل جزايرين يحل فموا يبدا بنفسه يتقي اله ربي يهدينا يرفق بينا,1,0,False,0.35389003,0.64610994
لم تلمسها يا ادمين🤷‍♂️,0,1,False,0.70202893,0.29797107
اكبر منافق نتا هوا ربراب تاع نمي نكتونا لبلاد تناحو قاع تحاسبو قاع العداله,1,1,True,0.9042634,0.09573662
بركاو التخلاط وشي هاذ المصطلحات الغريبه قهوي روجي وردي موفي سميو الاشخاص باسماءها وحطو الامور نصابها حبسونا هاذ لهبال,0,1,False,0.6964333,0.3035667
خاوتي انا راني مبيراطي هاج لا باجمتنخلعوش 😂,0,0,True,0.38227725,0.61772275
مخروب,0,0,True,0.3879044,0.6120956
افضل هاتف لاكن ماذ البروسيسور,0,0,True,0.08047938,0.9195206
جي نتا حلوه يا المازده,1,1,True,0.7078878,0.29211217
استغفر الله الله يرحم معطوب الزعيم,0,0,True,0.25241017,0.7475898
نتوما اعراب اشد كفرا نفقا ربنا رب السماوات الارض نعبد الحي القيوم انتم تجهلون وتضعون الصور اشركتم بربكم انتم تعلمون لنا اله,0,0,True,0.4403954,0.5596046
عير بجايه وجيجل برك الي تدعيلهم خهه,0,0,True,0.40780059,0.59219944
akdli ela soolking 🤣,0,0,True,0.40185934,0.59814066
الكعب مود دو,1,1,True,0.52463174,0.47536826
الغساله بقداه,0,0,True,0.25968322,0.74031675
جيبوها لفريق الوطني,0,0,True,0.28845528,0.71154475
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,0,False,0.259745,0.740255
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,1,True,0.54428,0.45572
جامي تحنو علينا وتعطونا واحد من عندكم دارنا كل منتوجات كوندور,0,0,True,0.08694991,0.9130501
خاوتي ليعرف كيفاش تمشي تيلكموند لي في ساعه كوندور 601,0,0,True,0.3352027,0.6647973
okay hchon ymak,1,0,False,0.3914007,0.6085993
روح تعطش روحك راك عطشان بكري,1,1,True,0.92044073,0.07955927
هناك عروض اخري وهل بالامكان الاستفاده العرض,0,0,True,0.05759128,0.94240874
هاذي صناعه جزاءريه,0,0,True,0.26850453,0.7314955
نيك موك,1,1,True,0.7586438,0.2413562
حياك0اله ياحور,0,0,True,0.35107446,0.64892554
ان الشيطان يعدكم الفقر,0,0,True,0.48555267,0.51444733
المهم ضربوهلو كيما انت,1,0,False,0.352568,0.64743197
تخمامك كيما نتع يعطينا المنشور,1,0,False,0.33193925,0.6680608
البروبلام يقولولو استاذ فالايف,0,0,True,0.33752546,0.6624745
كيما اغتاصبوك مين كنت قاصر اومازالو يغتاصبو فيك وانتا تتلذذ,1,1,True,0.54736406,0.45263594
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,1,True,0.66237575,0.33762425
1830,0,0,True,0.3531951,0.6468049
تشفاو نهار لي تصورو زعما قريب ربغين واحد قع لابسين تريكو واحد يامات العيد,0,0,True,0.34675863,0.6532414
انا امين 25 سنه,0,0,True,0.04287425,0.9571257
المهم ترقبوا عوده زيت السانقو صفيه بقوه ببوشون واحد فقط تستطيع قلي خروف بشحمه ولحمه وتشتريه بثمن قهوه ومعلب في قاروره قصديره ملعونه ذبحت يدي في محاوله فاشله لفتحها من اجل قلي البطاطا على شاطئ البحر وتوكل اافريت بطعم الدم ونتا جد فرحان وسعيد في حين ربراب يضرب في الصبه بطعم عصير المقارون هو ومعه ربراب وعائله خنينف اللذين بنوا السجون ودشنوها مبكرا عن طريق خط مواصىلات سيدي محمد الحراش السريع,0,0,True,0.29077926,0.70922077
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,1,True,0.56258017,0.43741983
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,0,False,0.36372358,0.6362764
ربراب فءنسي وحداد بريطاني واخر خبر كونيناف جنسيه سويسريه لك اله يا جزاءر,0,1,False,0.8557368,0.14426321
koulchy mabrouke hagda abla taharake rpake rpake ya abla,1,1,True,0.8574704,0.1425296
نك زبي هاذي بلاد,1,1,True,0.85512197,0.14487803
بقداه السوره تاعهم كاين في قالمه او عنابه,0,0,True,0.21648705,0.78351295
استغر الله واتوب اليك,0,0,True,0.08835885,0.9116411
يا سبي فرونسي نيكتلها الحتشون تاع يمات يماها,1,1,True,0.7850105,0.21498948
او انت تعطيني معلومات,0,0,True,0.39619133,0.60380864
hna machi monafiqin kima ntouma ya zebi ma nseliwch besah ma 3endnach nifaq wrouh tati yedek fi zeb,1,1,True,0.82054406,0.17945594
اله يحرق طيز مك ونتا ولد حركي واش كشف تفوه علا ختك وانت اكبر منافك انت تنتمي لي اصحاب الشيته نتا مخبي السم فلعسل,1,1,True,0.89302063,0.10697937
الفازون بمسابقه ديسمبرالماضي ستف واربح الاسبوع,0,0,True,0.12451452,0.8754855
اقلي بول البعير يل عربي الفايح,1,1,True,0.7190727,0.2809273
wtizz mok nssitha,1,1,True,0.5273236,0.4726764
انت برضايتك مديت زك,1,1,True,0.9459679,0.054032087
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,1,True,0.7156536,0.2843464
عيبك يا بء لبزازل,1,1,True,0.77080435,0.22919565
وعدت تجيب الاموال المنهوبه شفنا والو,0,0,True,0.12368576,0.8763142
ربي يحفظك ويسترك من كل اذى ربي يرحم امك ان شاءالله ويغفرلها يارب العالمين امين,1,0,False,0.4127946,0.5872054
مكن صوره,0,0,True,0.24967058,0.75032943
شكون لي ماشي فاهم في جدها والو كيما انا,0,0,True,0.16061865,0.83938134
مادام القبائل مع ربراب فان ربراب مظلوم جيبو حداد لا واحد اخر تشوفو لقبايل كيفاش يبولو عليه,1,1,True,0.53285605,0.46714395
المشكل ان الدعاره في الجزائر اصبحت في كل مكان في الجامعه لا سيتي السبيطار اخطر دعاره تصرا هي في البرلمان قصر الجمهوريه راك فاهم,1,1,True,0.7556331,0.24436688
نيك سوه تاع مك يا لي راك تهدر كرهت ربك هدرتك خنزير,1,1,True,0.9639202,0.036079824
صحفي حر حيا اله الاحرار ديما عقبهم,0,0,True,0.35722214,0.64277786
بانت حقيقتك,0,1,False,0.5806238,0.4193762
