texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
تبون الجيش يخرجش لمالي بامر ماكرون او طبطب,0,0,1,1,0.60631764,0.39368236,False
يابردت يضهرلي المشكل الوكيل نتاعكم سطيف السي تومي سطور لاخاطر كي رحتلو الول لقيت علاقه عطاني ريبونس نتاع معلم,0,0,1,1,0.51084024,0.48915976,False
هذون الهه الله يهديك شغل راك اعترفت بيهم,0,0,1,1,0.5162796,0.48372042,False
نعم يا ساده المنتخب الجزائري لكره اليد عندو لاعب يدبر خطا بدائي وهو مشي بالكره اين انت يا شهبور اين انت يا بودرالي اين انت يا سلاحجي,0,0,1,1,0.91002905,0.08997095,False
سندويش فريط او املاط نص طياب,0,0,1,1,0.582946,0.417054,False
يتذكر كلام رخيس الجزاير الكوكاين وعوده العصابه ستحاسب,0,0,1,1,0.68876743,0.31123257,False
امين يا رب,0,0,1,1,0.501861,0.49813902,False
اغنىه روعه ولكن لم نعرف وشعب قاعد يتفرج اليس ساكه عن حقه شيطان اخرص,0,0,1,1,0.61353964,0.38646036,False
خلي السكطمبري العثروس ودنين الطاروس يرقد على الحيبوسه اسكت لا توقظه,0,0,1,1,0.7816541,0.21834588,False
بوراوي لازم المساواه بين الرجل المراه ماتشريشزيتربراب,0,0,1,1,0.5822342,0.4177658,False
ضك يجو يتعرقو عليك واش داك تخرب,0,0,1,1,0.671337,0.328663,False
الموهبه الجزاءريه بف اختك يا صاحب المقال ستمثل توم كرموز براد بيت يا وقح,0,0,1,1,0.9754136,0.02458638,False
باينه تكمل هاك,0,0,1,1,0.52644163,0.47355837,False
ربي يرحم معطوب الوناس ومصطفى بن بولعيد رجال صادقو ما عاهدو الوطن يحتاج لمثل هؤلاء الرجال,0,0,1,1,0.7828368,0.2171632,False
دالتك غير وجد روحك,0,0,1,1,0.6457782,0.35422182,False
من هو المسؤول الجزائري الذي لم يحول رؤوس اموال الى الخارج من هو المسؤول الجزائري الذي لا يملك قصر في الخارج من فتح الطريق لربراب علي حداد طحكوت علمي اعمر بن اعمر كونيناف من سرق سوناطراك من مهد الطريق للخليفه ليكون امبراطوريته هؤلا من يجب محاسبتهم اولا قبل رجال الاعمال هؤلاء هم من استفادوا قسموا اموال الجزائريين فيما بينهم هؤلاء هم من دمروا الجزائر اقصد بهؤلاء كل رجالات الدوله من رئيس الى وزراء ولات معضم جنرالات العسكر علما ان وراءكل رجل اعمال ناجح جنرال وزير والي فكفاكم استغباء بابناء الشعب بهذه المحاكمات العشوائيه السطحيه فمن يجب ان يحاكم هم انتم لانكم ببساطه انتم افراد العصابه ما رجال الاعمال الا افراد تختبئون ورائهم علما ان ثروتكم انتم تعتبر اضعاف ما كسبوه هؤلاء نحن مع رحيل النظام الذي عبث عجز عن حمايه اموال الشعب بعد سقوطكم ستحاسبون انتم اولا وكل من كان وراء هؤلاء رجال الاعمال بعدها سنطالب باسترجاع اموالنا من هؤلاء اخيرا اطلب من كافه الشعب عدم الانسياق وراءهذه المحاسبات التمثيليه لان يجب ان يحاسب اولا هم عصابه النظام فهم شركاء في الجريمه مطالبنا رحيلهم محاسبتهم,0,0,1,1,0.58876103,0.41123897,False
تمدوه بالمعريفه يا,0,0,1,1,0.6787532,0.3212468,False
صعيبه يا راضيه خاطيني تبارك اله يا بنت سطيف شاطره,0,0,1,1,0.53359365,0.46640635,False
سجلوها لحيط الراشي,0,0,1,1,0.54975295,0.45024705,False
شوفي ماليزيا كنت نعرف وحده هنا من ثم ديما تصور وتوريلي بلايص nوالحاجه الفور تدوري تح,0,0,1,1,0.5118144,0.48818558,False
واش داك تشربها,0,0,1,1,0.60493535,0.39506465,False
نسيت صنم بوبجي افرار,0,0,1,1,0.82564074,0.17435926,False
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,0,1,1,0.7315524,0.26844758,False
الفرج منك يا اله,0,0,1,1,0.6196511,0.38034892,False
استاذ شرح درو فيدو قصير بش نبرطجوه الانسان تع بوليس تع وزاه دخليه تع فرنسا,0,0,1,1,0.50411326,0.49588674,False
العصابه غرقت الوحل راهي طرش,0,0,1,1,0.5281985,0.47180152,False
وله مارانيش حابسين يا يا حنا,0,0,1,1,0.7435472,0.2564528,False
حسبنا الله كفى اذا كان هذا حقيقه فاقم على الجزاير ماتما يا رجال الدين اين انتم يا ايها العقلاء اين انتم نحن تحت احتلال بوليسي يا رب الجزاير وولادها امانه عندك,0,0,1,1,0.68032354,0.31967646,False
جيبو السوارد اللي سرقوهم اويحي سلال سلكوهم ابنيو بيهم 20 سبيطار يفضالو اشريو بيهم طائره يفضالو,0,0,1,1,0.540895,0.459105,False
وعلاه نورمال ولد فرانسا ولد دزاير المهم عاد يقبض لعصا يخي كي تخلط يجيبو ولاد الشرق,0,0,1,1,0.8249096,0.17509037,False
ليحب تحب تشيع تهدر مولوديه,0,0,1,1,0.5387426,0.4612574,False
هاو جاي ماكرون nايه علابالي nياك عندكم 50 حايك nايه كاين سربيناهم nايا مليح هكا تحمرولي وجهي☺️️ قدام ماكرون nنتو,0,0,1,1,0.7483218,0.25167823,False
نضن خلي مكالاه نضن الرعيان,0,0,1,1,0.5091103,0.49088973,False
وش راه يصرا علاه تسبوا في بعضاكم 😶,0,0,1,1,0.52243775,0.47756225,False
ou ya3tihh sahték ya chikour abla,0,0,1,1,0.8360112,0.16398883,False
wach bik m3a leqabayel ma lqitch la wach thdr,0,0,1,1,0.56299615,0.43700385,False
افهمو يشعب راه قصدو فريتومنات فيها بيض زيادا زيطوطيات🐸,0,0,1,1,0.62756616,0.37243384,False
حوايج نتاع كوندور كامل غالين والمصيبه ناقصين جوده يا كوندور,0,0,1,1,0.5783423,0.42165768,False
😂 بالدموع,0,0,1,1,0.728893,0.27110702,False
peur parce ce que hadou houma les vrais hommes de algérie hadou houma ils vont pas laisser algérie tache3ale fiha naree il sont des principes hadou nasse andehoum algérie fi damhoum machi wellad franca rabi makoum nechallah vous serez régulariser nechallah vous étiez la qui kane chabe fi hala je me souviens très bien de cette époque 👍vive algér,0,0,1,1,0.80505764,0.19494236,False
احح بردتلي قلبي,0,0,1,1,0.54817265,0.45182735,False
حارب الصين مناه قضاو على بلادو اقتصاديا ميش على جال المسلمين2 المثليين فالغرب واحد ميقدر يهدر معاهم جامي حاربهم,0,0,1,1,0.7294305,0.2705695,False
wenta rak dayer chdayer howa,0,0,1,1,0.6364654,0.36353463,False
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطب احتمال نسبه يرفض طلبك يشري كثر يا,0,0,1,1,0.6349941,0.3650059,False
ها ها,0,0,1,1,0.60748297,0.39251703,False
مخي حبس مع هذو العلماء قالك قاطع شركه جزائريه روح اشري على شركه سعوديه 🤦🏻‍♂️,0,0,1,1,0.6395661,0.36043388,False
التخصص الوحيد الذي لن تجده يدرس في جامعات الدنيا هو الاخلاق قد يحمله عامل النظافه ويرسب فيه الدكتور,0,0,1,1,0.5592532,0.44074678,False
كاين دراهم متخافش يسو قاع ناس,0,0,1,1,0.5346396,0.4653604,False
الخونه واامحكوم عليهم 20 سنه من طرف المحكمه العسكريه يعودون الى البلد وعلى متن طاءره رءاسيه والاحرار متهمون بالارهاب,0,0,1,1,0.74927175,0.25072825,False
واعر بجيش الامبراطوريه,0,0,1,1,0.60356826,0.39643174,False
خلقناكم شعوبا وقباءلا لتعارفوا اكرمكم اله اتقاكم,0,0,1,1,0.5654965,0.4345035,False
قعد تحسب لناس رجال كانو فجبال انت كنت متخرج مندركم,0,0,1,1,0.51449215,0.48550785,False
azul mon frère amine besahtek houcine de tizi ouzou avec vos,0,0,1,1,0.73317856,0.26682144,False
ech3b rah 9abl bddl he mala ystehl ktar,0,0,1,1,0.7200547,0.2799453,False
نتوما مزالكم ذم بيلايك مرعوبه,0,0,1,1,0.6720381,0.32796192,False
نساء الذين في سجن واش من خطا ارتكبوا سيسي اتبعوا هم من صنعوا الفيلم,0,0,1,1,0.8871539,0.11284608,False
nas nas,0,0,1,1,0.61367935,0.38632065,False
جاتك علي الكيف يامن صابك في وسطهم🤭,0,0,1,1,0.6524553,0.34754473,False
تسمي ماتقوليهاش وكي تلقاي بيهم تقوليهالهم ها ادي خلي فيلم عبله الجديد,0,0,1,1,0.7643769,0.23562312,False
😂 قاسح قاسح,0,0,1,1,0.7285887,0.2714113,False
حوايج نتاع كوندور كامل غاليين والمصيبه ناقصين جوده يا كوندور,0,0,1,1,0.51597446,0.48402554,False
قال تبون الجيش ما يخرجش لمالي بامر من ماكرونااو طبطب,0,0,1,1,0.66371804,0.33628196,False
الخضره نفورها والجاج نطيبو شوي غير في الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو في الفرينه ومنبعد في البيض ونعود في الفرينه ونقليه ونصوتي هاذيك الخضره الفيره في الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,1,1,0.5794711,0.4205289,False
نتا اصلك امازيغي سواءا احبت ام افريقيا امازيغ حنا مناش عرب نتكلموا العربيه وي الفتوحات الاسلاميه لسنا عرب علاش تنسب لروحك لقوم لست منهم,0,0,1,1,0.7206714,0.27932858,False
انا كرهت كوندور على خاطر كي يصرالك انبان وانت في القرانتي مايجيوش عندك لازم اتزيد تخسر اوتديه انت عندهم وخاصتن في عنابه,0,0,1,1,0.5780228,0.42197722,False
باي باي الجزاءر متزيدش تدخلها عمرك تبقي عسكريه جدارميه بوليسيه شنبيطيه مدنيه لي راك تحوس مزال مشفنهاش,0,0,1,1,0.5109659,0.48903412,False
القمر يبان وحدو 😍حوست جبرتكش تا جيتي وحدك واقيلا سينيال,0,0,1,1,0.5021567,0.49784333,False
بن صالح مغربي شكيب خليل امريكي حداد بريطاني ربراب فرنسي كونيناف سويسري,0,0,1,1,0.7138722,0.2861278,False
حاجه تاع تبهليل داخل عمك الطرطور,0,0,1,1,0.79582983,0.20417017,False
صحي يابنت يابنت الحلال غي البارح كنت تسبي الدوله نسيتي قلتي راجل وراه شاد المبدء نتاعو,0,0,1,1,0.6764445,0.32355553,False
الكويزينيار ءات الون الرمادي سعرها باربعه عيون لغاز المتشور البيضاء رماديه,0,0,1,1,0.5593682,0.4406318,False
هذي جمهوريه مشي كزيرنه مشي ثكنه,0,0,1,1,0.515019,0.484981,False
😂 m9shch bs7 mlia undefined,0,0,1,1,0.6946034,0.30539662,False
الخضره نفورها والجاج نطيبو شوي الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو الفرينه ومنبعد البيض ونعود الفرينه ونقليه ونصوتي هاذيك الخضره الفيره الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,1,1,0.5649227,0.4350773,False
سياسيه قناعاتها وتوجهاتها ليست كالساسه الكراكيز الملجمه يمكنها تامر بزرع شجره يافعه وقلعها مثلا,0,0,1,1,0.7106949,0.2893051,False
راه برلمان الحفافات صادق سما خارجين جارجين,0,0,1,1,0.509718,0.490282,False
بارك الله فيهم بـ 10 مليون وسواعد الرجال لو بقاو يسناو فالدوله كون تبنى الجسر في سنه 29 بـكاش مليار ولا زوج,0,0,1,1,0.537565,0.462435,False
انطلقوا ايها الغاضبون انه يشتم الهتنا 😂,0,0,1,1,0.61023074,0.38976926,False
نشاله تبان الحقيقه ربراب رجل اعمال ناجح يستثمر الشباب وطنه,0,0,1,1,0.56948537,0.43051463,False
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطباحتمال نسبه يرفض طلبك يشري كثر يا,0,0,1,1,0.6525565,0.34744352,False
تصور اسيدي الفريت اوملات ظهرت بالبيض وانا ولا خبر زيدوا واش فيها ثاني اقولولي لا نبهدلكم قدام الاجناس,0,0,1,1,0.56766415,0.43233585,False
حنا نشريو هواتف او تفسد هما راهم يكرموا بعضاهم,0,0,1,1,0.61836576,0.38163424,False
بدل نظاراتك يا سي زهير,0,0,1,1,0.7454533,0.2545467,False
your one of them tsem3ili bondo9ia,0,0,1,1,0.67650455,0.32349545,False
جاتك الكيف يامن صابك وسطهم🤭,0,0,1,1,0.56370044,0.43629956,False
حساء بروكلي سلطه بالخضار جبنه فيديريكو افخاض دجاج نتبلهم نرمدهم فالبيض الفرينه نقليهم نبشر جبنه فديريكو نوجد بيشاميل بالجبنه المبشوره تعطيني بنه تهبل نستعمل صوص فوق الافخاض سخونين شهيه طيبه مع جبنه فديريكو تهبل تدي لعقل,0,0,1,1,0.6406973,0.3593027,False
جمهور المناسبات نهار لعبو مع بليده سطاد فارغ كي لعبو مع سطيف عمروه ههخخههخ,0,0,1,1,0.6383148,0.36168522,False
هكا تديهم للقبر برافو عليك,0,0,1,1,0.58364534,0.41635466,False
في الجزائر الجديده اطفال نساء يقضون ليلتهم في الشوارع بدون ماوى لو كان الامر في غير الجزائر الجديده لهرعت جيوش من المساعدات والخيم الاخصائيون في العلاج النفسي لك الله يا بلدي 😥,0,0,1,1,0.6259987,0.37400132,False
السكر غالي يا ربراب,0,0,1,1,0.7318034,0.26819658,False
لودو رح تولي الدراما تاعك,0,0,1,1,0.5085434,0.49145663,False
كيما لي قاتلو مانكلش الحوم ناكل صكالوب 🤭🤣,0,0,1,1,0.5370644,0.46293563,False
وعلاه زدت كلمه الباءسين تخاف الفقر واله رازق الطير حوت بحر,0,0,1,1,0.5557419,0.4442581,False
يا يما هديك البنه يميميمي,0,0,1,1,0.5288735,0.4711265,False
كلو ضحك دقون مكان مايروح والو,0,0,1,1,0.5928325,0.4071675,False
ولله مارانيش حابسين يا هما يا حنا,0,0,1,1,0.6953813,0.30461872,False
كالهم كامل غير باش يخرج ابنه من الحبس,0,0,1,1,0.52562696,0.47437304,False
خاوتي لاباج هادي تاع المخبرت اخطاكم,0,0,1,1,0.50379807,0.49620193,False
كرهونا راكم تبعوا نيفو ابتداءي ايا راه طلع نيفو رانا نتبعوا صحفي وناشط سياسي وعميل الشعب الجزاءري,0,0,1,1,0.7513033,0.24869668,False
ولي يعدم الزنوج ويغلق المساجد💜,0,0,1,1,0.71687466,0.28312534,False
نخاف اجاري لعزيز يجي نهار تبغي الطبع تبقاهم كملوا,0,0,1,1,0.58894753,0.41105247,False
المشكله الي تحكي عليهم يجيبو طفل والا طفله عادو يجيبو يموت حادثه اختطاف والا جرعه زايده تاع كوكاين ويورثهم الكلب تاعهم لوكان الناس تخم زيك راه انقرض الانسان التفكير السطحي,0,0,1,1,0.6801656,0.3198344,False
