texte,vrai_label,label_predit,est_correct,probabilite_positive
الزيت السكر لمده كيفاش القروض بلا حدود كيفاش يا جماعه حتي الاستعمار موفر مناصب شغل الظالم يبقي ظالم الاستعمار دار بني تحتيه احسن ملي درناهم تاع استقلال بصح هاد الشي منعش الشعب باش يطالب بحريته باختصار ربراب فاسد صح عندو مستوي تسير مليح بناه تم دم الجزاءرين الاف رجال الاعمال النزهاء وقت الارهاب,1,0,False,0.49183571338653564
راقصه ملاهي ليليه وعميله فرنسا تكلم شءون البلاد عيش تشوف,1,0,False,0.4905543923377991
روح تعطي كبيير خلاه انت او لي كيفك,1,0,False,0.4844694137573242
ballon mach balloon camarade mach camarad et3elem nta boudaoui sahal,1,0,False,0.49766167998313904
ولاد لكلاب كلاو بعضهم بعض 😂,1,0,False,0.49527886509895325
عمي العربي مفهمنا والو هذو العجزه اسود علينا نعال في ارجل اسيادهم,1,0,False,0.4972222149372101
الحاجه لي حيرتني الناس لي راهي دافع عليه راه يرزق فيكم مثلا شويه عقل وشويه عزه نفس شحال تعياو تشكمو وتهزو لناس,1,0,False,0.47802069783210754
اله يذلك يا ديوث يا كبول,1,0,False,0.46496742963790894
القبائل لي راكم تتحرشو بيهم ديما راهم رجاله عليكم بينو بلي احرار ماشي كيما وحد الفئه ربي يهديهم جماعه بوصبع لزرق حاضرين في كل فوط,1,0,False,0.48662546277046204
كاين ختك الي ماراهيش حابسه الشي,1,0,False,0.4845314025878906
المبلغ هادا حكمو حداد صرف رقيق يا ارهابي,1,0,False,0.4857252836227417
هذا والى سرق نورمال ماشي كما نتوما يا قتالين,1,0,False,0.49335065484046936
هذا وزير هذا تقول قردقود,1,0,False,0.48523399233818054
هواتف رديءه باسعار باهضه,1,0,False,0.4881073534488678
ياو روح تعطي مازالك تحكي,1,0,False,0.4783855676651001
hasbiya allah wa ni3ma el wakil fik,1,0,False,0.4840441346168518
ou khtek kayna menha,1,0,False,0.4929305911064148
ان شاء الله قاع يتحاسبو,1,0,False,0.4950850307941437
يتبعون مقوله اويحي جوع كلبك يتبعك كلاب السلطه يتنحاو قاع ترحلوا يعني ترحلوا تنحاو قاع دوله مدنيه ماشي عسكريه يسقط حكم العسكر,1,0,False,0.48611587285995483
نعدين سوا تع مك,1,0,False,0.48773840069770813
ياك كنت معاه ودرتي فيديوا معاه نهار حكموه لبوليس وطلقوه دك بديتوا دوروا بعضاكم ياوحد الحركي,1,0,False,0.498258501291275
طرول قاعد كي سوهختك,1,0,False,0.4758264422416687
بابا تدافعو المجرم ربراب هاذي زادت فضحت الزواف,1,0,False,0.4999462068080902
طحان وتقعد طحان والله وتبوس رجلين كل جزائري واحد واحد والله مانسامحوك انت وكل فرد في عصابتك لكم يوم والله يمهل ولا يهمل,1,0,False,0.4905070960521698
الا لعنه الله على الكاذبين,1,0,False,0.4878261685371399
انت عييت ما تنبح مالحقتش,1,0,False,0.4897249639034271
خلونا الدراما والعاطفه تاكدنا بلي ربراب غالط ندافعوا علاخاطر قبايلي كقبايلي نقول بلي خان ثقتنا السنين ومايسحقش ندافعوا ثبت ادانته يعني سقوط رءوس الفساد وماتخافوش ماراهمش رايحين يسلكو السعيد وجماعته ودالته يكن ربك نسيا نهدرو بالعقل,1,0,False,0.4945146441459656
وجوه الزب لي داخلين باش يقولو اكتبو اله ديرولي جام صلو النبي ياو نيك ماتكم نيك ماتكم وجوه المقله,1,0,False,0.48482775688171387
نسيت بوصبع العبيد تع بو تبون🤔,1,0,False,0.49313127994537354
اكبر سراقين في العالم,1,0,False,0.49076682329177856
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,0,False,0.498812198638916
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,0,False,0.4876566231250763
افضح افعال واقوال العصابات الظالمه والمفسدهتنابح وتالم كلابهم الظاله الذباب,1,0,False,0.48361432552337646
يا جماعه مافهمت والوا قاستو الرجله النيف يتكلم الدين يقول المنكر الفساد حنا كامل نخافوا ربي نتقوه نتوما كامل تحبوا الغفه الطهاره املا شكون راه يكذب بنات الناس شكون راه يزني البغايا العاهرات تقولولي الشرطه الامن شكون الشرطه شكون ياخي منا علينا كامل جزايرين يحل فموا يبدا بنفسه يتقي اله ربي يهدينا يرفق بينا,1,0,False,0.4952782392501831
جي نتا حلوه يا المازده,1,0,False,0.48761287331581116
الكعب مود دو,1,0,False,0.4919341206550598
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,0,False,0.4796103239059448
okay hchon ymak,1,0,False,0.4851682782173157
المهم ضربوهلو كيما انت,1,0,False,0.4941888153553009
تخمامك كيما نتع يعطينا المنشور,1,0,False,0.48668888211250305
كيما اغتاصبوك مين كنت قاصر اومازالو يغتاصبو فيك وانتا تتلذذ,1,0,False,0.4972308576107025
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,0,False,0.4990198612213135
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,0,False,0.4947207570075989
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,0,False,0.4864017367362976
يا سبي فرونسي نيكتلها الحتشون تاع يمات يماها,1,0,False,0.48208871483802795
hna machi monafiqin kima ntouma ya zebi ma nseliwch besah ma 3endnach nifaq wrouh tati yedek fi zeb,1,0,False,0.4935840964317322
اله يحرق طيز مك ونتا ولد حركي واش كشف تفوه علا ختك وانت اكبر منافك انت تنتمي لي اصحاب الشيته نتا مخبي السم فلعسل,1,0,False,0.47929883003234863
اقلي بول البعير يل عربي الفايح,1,0,False,0.49417129158973694
wtizz mok nssitha,1,0,False,0.47743934392929077
انت برضايتك مديت زك,1,0,False,0.48927390575408936
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,0,False,0.4817645251750946
عيبك يا بء لبزازل,1,0,False,0.4851968288421631
ربي يحفظك ويسترك من كل اذى ربي يرحم امك ان شاءالله ويغفرلها يارب العالمين امين,1,0,False,0.4802498519420624
مادام القبائل مع ربراب فان ربراب مظلوم جيبو حداد لا واحد اخر تشوفو لقبايل كيفاش يبولو عليه,1,0,False,0.4862269461154938
المشكل ان الدعاره في الجزائر اصبحت في كل مكان في الجامعه لا سيتي السبيطار اخطر دعاره تصرا هي في البرلمان قصر الجمهوريه راك فاهم,1,0,False,0.48844197392463684
نيك سوه تاع مك يا لي راك تهدر كرهت ربك هدرتك خنزير,1,0,False,0.49061301350593567
atfo fik ya kalb,1,0,False,0.49982407689094543
نشرها غاليه احسن يمدوهالي باطل مخيمات الاجءين يالخاين,1,0,False,0.4905444383621216
رخس وين صبوه,1,0,False,0.4914037585258484
رساله لصباح حبسي لغناء بهدلتي بروحك شوفي كاش حاجه اخرا اخرجيلها طاي طاي ربي يهديك يديك,1,0,False,0.4942781627178192
ربي يجازيك استاد وجعل قبر امك روضه من رياض الجنه,1,0,False,0.49597060680389404
alkhana mol mazda hadi srarlek lik,1,0,False,0.4922439455986023
اه قصدك الاخرار تفوه عليك,1,0,False,0.49074819684028625
de khra,1,0,False,0.49172836542129517
مستوى منحط هزيل اهدو يسمو معارضين همكم الوحيد الجيش ثما الجبش حفظ الله لجزائر جيش ارض شعب من مكركم تحيا لجيش الشعب يقول تحيا لجيش,1,0,False,0.4990285634994507
زل كيما نتا يهدر معطوب تاع زبي,1,0,False,0.4947206974029541
كلاو مسحو المرميطه من بعد حصلوها فالكاسكيطه واعرين اصحاب الفرشيطه ولا نزيد نرسملك,1,0,False,0.4890441596508026
مقستهاش كامل مدولو الفين نحي هدا المنشور زعما دي زاجيريا اك شايف,1,0,False,0.4954444169998169
البلاد راحت في زبي,1,0,False,0.49880969524383545
مالغري ما نحملهاش بصح والله غير كلامها كله صح لي سخنتلهم الفرفاره غير لي حسوها في جنابهم👌,1,0,False,0.4825621247291565
اخمج امراه هذي تفوه ياوحد الخامجه الفايحه المترجله اله ماتستحقين اله يقسم ظهرك كلبه,1,0,False,0.4942724108695984
بالنسبه لناس الي تادفع ربراب بحجه توفيره لمناصب شغل سجنه سيجعل الاف الناس بطاله ويقولك ماغاضنيش ربراب غاضوني الناس الي تقطع رزقها نقولهم كيما قولتو لبوليسي نحي الكاسكيطا وارواح معانا وقلتولو خاوه خاوه والرزق ربي نقولكم ربراب يتحاسب وخاوه خاوه والرزق ربي واذا مانصب الشغل حداد تاني موفر مناصب شغل وكونيناف موفر مناصب شغل تاني ماغاضنيش البوشي غاضوني الناس الي كانو يخدمو معاه ويبيعو فالكوكاين وماغاضنيش الصراف تاع الزطله غاضوني الناس الي تبيع بالطرف وتسترزق منو,1,0,False,0.4904087483882904
يماك تبول واقفه وطوع فالبول ادمنماقستهاش فالانديه سي القهوي بلاك النادي لي تحبو معندوش لقب كاس الجمهوريه,1,0,False,0.4856356084346771
يالمنافقين,1,0,False,0.4996340870857239
نتا باينه خدعاتك مدامتك معا يلبس لاكوست,1,0,False,0.4861074388027191
tezz,1,0,False,0.4972343146800995
روحي توبي يا عجوزه شمطاء الله يهديك لا صوت ولا مظهر مهزله,1,0,False,0.477604478597641
روحو تقودو نتوم كنتو تلعبو في عره تاع هذا احتراف روحو تقودو زعما هما كانو يلعبو في ابطوله تاع انكليز,1,0,False,0.4919911026954651
شيعه ولات عندها جمهورها وراهم داروا لا بعد والله نعيشوكم المرار غير نديروكم من المعذبين في ارض انتم تحقرون الاسلام في جميع اركان العالم ونحن نحقر جميع ديانات غير الاسلام,1,0,False,0.48117128014564514
ختك لي هناك🙄,1,0,False,0.4972895681858063
احنا ناكلوا الكسكس والشخشوخ الفريث تديرولك القاوريه انتاعك يا ديوث,1,0,False,0.4859139919281006
الشرطه لي حطيتو لهم الصحون تاع الكاشير في الارض وسميتوهم كلاب ياخونه,1,0,False,0.4769000709056854
عبلويه 10😵,1,0,False,0.48795127868652344
ماشاء الله تعليقات تليق بك ايها الرويبضه يا زنديق,1,0,False,0.48850560188293457
سحب الجنسيه الجزاءريه منهم واله مسءلين حمير,1,0,False,0.4906788766384125
الشعب قال له نريد رب الدزاير في الحراش,1,0,False,0.49106866121292114
16 جيقا ويقلك ستوكي ياناس العلم راهم لحقو 28 جيقا وحنايا مازال في عليها مازلنا روطار,1,0,False,0.49046459794044495
نتا مشفتش فريت اوملات بالبطاطا يا البغل,1,0,False,0.4930456578731537
وجوه النم,1,0,False,0.49902665615081787
نرجعو لمقوله ديدين فوك المروك ومحمد السيس نهار دار غنيه تع فوك لافرونس بلاتوني تع البياسجي,1,0,False,0.49184316396713257
الولين غالين والثانين مايسمعوش بيك بلي كاين فالخريطه والثالثين انجبو رجال المدرجات ونتا مزالك تمنيك,1,0,False,0.4992288649082184
كاش حمار ينيك مشي خيرلك ياوحد الخامجه,1,0,False,0.49858400225639343
ta tahder 3la usma pff bayna debrech,1,0,False,0.488994836807251
اوا نتوما الكبده تخرجو منها العضم ناس راهي تبني تعلي ناس لحقت لقمر نتوما تعسو في لالهه ديجا رانا مسلمين انا قبايلي مسلم اطورو لله لا تربحكم ضحكتو علينا الجناس,1,0,False,0.4859558343887329
روح اله يذلك با وجه البخس نتا ماراح يصوتو المخنثين,1,0,False,0.4920497536659241
درك بنادم فتنه واش تعرفوا مليح,1,0,False,0.4883456528186798
خليو العداله تحكم واش يكون ربراب هذا ملاك معلابلناش,1,0,False,0.48829492926597595
نتا اكبر كعبه يا حتشون يماك كافي مبعر,1,0,False,0.48852553963661194
علاه تحبو طلعو علامكم بلقبايل لي يحب التفاعل برك يهدر على شواكرو نقعدو عقدتكم شواكركم الى يوم الدين ☺️,1,0,False,0.490012526512146
wach dakhal mouloudia nik 3amak nta wa7ed mhadouk li mayakhirjich lbara ou tabou tio m9wadin fcb balak darkom ou mayaarfoukch ya zbi,1,0,False,0.4966479241847992
نت دارولك خماج نتاع الفتنه,1,0,False,0.49933531880378723
عنصرين,1,0,False,0.4851091504096985
نيكو برك نهار كامل انتوما تلقيو في خلايقكم فاليوتيوب تلبسو ليلونتي طلسو وجوهكم بالمكياج تلقاكم تعملو فالفتنه قحاب بلا حكم,1,0,False,0.4889701306819916
حمار كان جاء بنادم نتا هو تسما ماشي بنادم ان شاء الله موت لك لزطوط,1,0,False,0.483075886964798
القباءل راهم يلعبو بنار داهم نيفف علي ربراب سراق ميزان تاع سكر,1,0,False,0.4993272125720978
السمينه شعلها جاءكم فاسق بنبا اله ينوضلك الشعر راسك سمانه اتزيد تفرطس,1,0,False,0.48520398139953613
شنوي 💚❤ معجبكش حال نكمك تالي,1,0,False,0.49050965905189514
راك دير فالفتنه اوماتربح صبعي الوصطاني تقعد عليه,1,0,False,0.4850417971611023
صفحه عنصريه ب👍متياز,1,0,False,0.4980097711086273
نعلبو جد يمات بوك الحلوف يا وجوه لخري ميكروب يا الزح وجه الترمه,1,0,False,0.495489239692688
ربي يحفظك اخينا العربي زيتوت واصل انشاء الله حتى تسقط العصابه,1,0,False,0.486235111951828
يشكب يتزوج ويزيد يجيب خمسين طفل من فوق من شده الكبت وكي تخلاص عليه يقولك كفاه,1,0,False,0.4899232089519501
chbi rbk thki 3la mouloudia ya kba yakhi kba,1,0,False,0.4878157675266266
واله نت عايش فخانس راك غاي الاها روحك حنا رانا غاي,1,0,False,0.49037644267082214
السبب تع هادو قاع ربراب هو لي زاد في السردين او السيارات هو العصابه تع قاع المنتوجات كشيريست,1,0,False,0.4974920451641083
احذركم اخواني باتلاعب باروحكم الصنع الوطني حتي ادني شروط الامن لمراقبه وزاره التجاره,1,0,False,0.4950706958770752
nhebb mouloudia yedaq fih wnehi ze bi mla page taek ya drarri tae ze,1,0,False,0.47523313760757446
mouka3ab ya zebi thki crb ya zamel,1,0,False,0.4939197599887848
نشرها غاليه احسن من يمدوهالي باطل في مخيمات الاجئين يالخاين,1,0,False,0.48876816034317017
صحا قوادتك,1,0,False,0.4895792603492737
روح نك مك,1,0,False,0.47503533959388733
روح تقود كي نتا كي سكولز الفاشل تاعك الناس تخدم تتعب في الميدان ونتو ريحو كي طيابات الحمام غير اللسان الطويل,1,0,False,0.487742155790329
yazebi mi nta habes likima nta linako leblad yazebi,1,0,False,0.49794596433639526
روح يا حزب الكاشير حزب الفاسد واش ما تفهم لا للانتخابات يا العصابات,1,0,False,0.49257147312164307
رشيد نكاز ذباب الكتروني راه دخلوه العصابه روح وحدك يا نقاز لمراديه الشغب فهم الدرس يذهب المراديه ابدا,1,0,False,0.49352940917015076
مزالو يدور كيما قال واحد هنا ادي حكايتك روح يالجيفه بهلول انسانا شويه برك خلينا نعيشو في امان وقيله خلصولك دراهم حنا هنا نعيشو انت اقعد تم واحكي عيب علينا نقولو من الجزائر واحد كيما انت ربي يهدك اخطينا لي واجه الله يسلط عليك لي مايخاف ربي,1,0,False,0.475994735956192
خاوتي حذاري الذباب الالكتروني لي يدير الفتنه😉,1,0,False,0.49484503269195557
ما تحرشوش بلبنات يتحرشو بولد يا وحد الكذاب,1,0,False,0.4852152168750763
ال تحلب ولا يهدر معطوب,1,0,False,0.4952720105648041
بوصبع لزرق المذلول يجي لصفحه زيطوط امير ديزاد يسبو كانهم هم المسؤولين 🙄😏,1,0,False,0.49743664264678955
الكلب انت تمثل فءه الجزاءر الهدره الزواف المبردعين يالخاين الجزاءر شعبها كبيره انت تمثل الجزاءر شعبها احب احب كرها كره,1,0,False,0.4859841763973236
nik hatchoune yemak,1,0,False,0.49302393198013306
شوف تاع بطس انانيش تكلاشيهم مايردولكش بالتطياح وتاع فري فاير اطفال وتاع بيلي ايليش عميقين مايدوهاش فيك بصح يا الهك تخلط تاع المولوديه روحك باش تسمع ياك رهج يخلط فيهم المهبول لي كلاتو,1,0,False,0.47674232721328735
راك غير دير فالفتنه اوماتربح غير صبعي الوصطاني تقعد علييه,1,0,False,0.496566504240036
نوض هز قلايطك جسم فاني وحياه فانيه يتزوج يخدم قدو حالتو مش لازم قاع ديك اشياء,1,0,False,0.4860903024673462
rouh t9awa,1,0,False,0.49104252457618713
كي تكون نتا تقسم فل الارزاق قلهم ميولدوش,1,0,False,0.4926603436470032
حسبتونا مهابيل تهدرو على رواحكم ما تسمعوش هدرتنا الله يلعنكم يلعن كل موضف في جيزي الله يلعن كل خاين سارق انتهازي فيكم,1,0,False,0.4818083643913269
tsema lil ga3 ou hia tahra9 fik ou nedt sbah khredjtelna be istintaj ta manach habsine bel bayd 😅,1,0,False,0.4924727976322174
نيك مو لي يسمع هاذ لعفن ونيك مو لي يكومونتي نيك مو لي يستغفر يسمع الغنا نقوشه وقحاب كيما راكم كامل,1,0,False,0.49248480796813965
واله اعطيني وجهك نقابل بيهتبدلو كي التاته,1,0,False,0.48305216431617737
نعلم انك حثاله السلاله سلاله زيط زيط زيط زيط,1,0,False,0.4902549386024475
فريت اوملات بالبيض اه يا طبي 🙄😅,1,0,False,0.48432496190071106
ربي يحفظك استاذنا ويستر بلادنا واولادها من كل شر والمجد والخلود لشهداءنا الابرار,1,0,False,0.4924004375934601
3ar abi ki rak haka ana nqolek tahia israël 🇮🇱 tahia tmazgha ♓😂,1,0,False,0.49878764152526855
ونتا ماكش باغي ولا كفاه راح يديوها من خزنه تاع بباك نتا بعت عمرك كيفو يا كرفه كرف غير لبلاق,1,0,False,0.4832325577735901
احذيه ربراب يظنون انهم فوق العداله مخلوقات عديمه الشرف تدافع عن لص كان يبيع لها السكر باضعاف سعره,1,0,False,0.4930906891822815
مالا جيبلنا ختك تفرحناا,1,0,False,0.48216918110847473
خامجه فوحه,1,0,False,0.49773749709129333
اه يا شياتين يا عبيذ ربراب تخموا على انفسكم وما تخموش على الشعب الرزق او بيذ ربي وسوارذ لسرقها من البنوك الجزاءريه راح ذار بيها مشاريع عنذ ماماه فرنسا سوارذ الزوالوله او لذار اخلص,1,0,False,0.48795729875564575
نسرق الفرماج من كنت صغيره امشي قودي يا كرفه خساره الكاسكيطه لي فوق راسك ولعلام لي مورا ظهرك يا,1,0,False,0.4829460382461548
wach dekhel matob fi ha chi ayaghyoul ue3ni aghyoul akhirik enta tehan blekwaght,1,0,False,0.4844348132610321
نتا باين تبع ماميدو صبوحه نقوشه هادوك درت هاد لميم,1,0,False,0.48605743050575256
روح نيك اختك,1,0,False,0.48402419686317444
روح يا اويحى يا الحيوان كل الياهورت غير انت اولادك,1,0,False,0.47769904136657715
wallah ma andek 3lamn tahachmi zayla,1,0,False,0.4794020354747772
مضغووط يا ربك 💦,1,0,False,0.4892651438713074
مزالك تهدر عيش سكتنا شويا,1,0,False,0.49778109788894653
nikk,1,0,False,0.497333288192749
باذن اله مانزيد نشري الخرده تاعهم,1,0,False,0.48561081290245056
كي نتي كي هوه في زوج زيدين فضلامه,1,0,False,0.49290862679481506
يا خماج يا زيطوط الكلب يا ديوث كفاك نميمه فتنه حسابك عسير اله,1,0,False,0.4782090485095978
ختك حبيبي,1,0,False,0.49921751022338867
روحنا لتصنيع السيارات ليس خدمه للمواطن بل مخططات العصابه للسرقه كما العاده,1,0,False,0.48703157901763916
تحيا الجيش الوطني الشعبي قاهر الخونه والعملاء العصي لمن عاصي تحيا شنقريحه يعطيكم طريحه ياخونه,1,0,False,0.49033984541893005
فريت اومات بلبيض نييك مك,1,0,False,0.4908336400985718
شعب مزال يخمام كرشو,1,0,False,0.4945043921470642
لقحاب عادو يعطو رايهم سيادهم,1,0,False,0.48278871178627014
nta frii glit,1,0,False,0.4924233555793762
علاه اومليط خبز مثلا تفوه يا,1,0,False,0.47717562317848206
الجام تاعي كبيره عليك يا طحان 💩,1,0,False,0.4807949960231781
dz ادخل لبلادك اههضر كيما كان العربي بن مهيدي ما تتخباش كي القحبه تاع البورديل عند سيادك يا الرخيس تاع الشمه,1,0,False,0.48655593395233154
مالا حبسو حتى نتوما من تقديس ربراب 😕 بسبابكم درتونا التشتيت على باقي المطالب,1,0,False,0.4822537302970886
كولي الخبيز وسكتي,1,0,False,0.49362075328826904
كلنا عندنا ذره مكعب داخلنا,1,0,False,0.4914630055427551
انتوما لي راكو تسبو من كلا الطرفين حمير التهريب يخدموه المعلمين القياده من كلا الطرفين يا لحمير احد يدخل الزطله لدزاير احد يدخل الكاشيات للمغرب هدم بيوت الناس هذا عيب رخيس لي قال بلي هاذو خونه يجي لباب العسه يشوف الارض التي تقع على الحدود ملك لمجاهد كان يهرب السلاح وقت الثوره حتى المغاربه حاربو معانا يا لفرخا ونتا يا لحمار لي راك تسب الجزاير والله خطاتكم دزاير الله يا المجاعه غي لا حكمتكم انعلو الشيطان خطيكم من السب مفارخ الكيف راه يفوت فالبحر بالقليسور مشي على التراب يا محمر المهم تحيا المساكين بغا مغاربه ولا جزايرين,1,0,False,0.48764780163764954
خم الذنوب لي راك تدي فيهم يا وليد القحبه,1,0,False,0.4883098304271698
li ysiporti tajnat ou csc hdouk mhalbin 🤣,1,0,False,0.49275869131088257
راك ترحي الماء,1,0,False,0.4870462715625763
مكاش مكعبات كيما نتوما ههخخ,1,0,False,0.4953409433364868
wach d5l crb dok ana wa9il ani ntnaq l3l,1,0,False,0.4814583957195282
بصح بالامس لقريب كنتي دوري بيه وتشيتيلو هذي مدرتيلوش بيبا واليوم واش صرا زعمه مخلاكش مونك,1,0,False,0.4963260293006897
kelba,1,0,False,0.4993898868560791
صحا عليك امير دبلوم ان شاء الله يكون فال خير عليك مزيد من التعريه للنظام بدون رحمه,1,0,False,0.4829379618167877
بصحتكم انتها الحراك مبروك لعصابه سوفه يطلق سراح ربراب لاكن مبروك لعصابه والسب الملال,1,0,False,0.484910249710083
يا سبي جسدت واقع قهويين او مكعبات او قطيع او نورمي او غاملين او وات ذا فاك صوره واحده,1,0,False,0.4726060628890991
جيقا ويقلك ستوكي ياناس العلم راهم لحقو جيقا وحنايا مازلنا روطار,1,0,False,0.4928269684314728
كذاب,1,0,False,0.4999242126941681
هادي لباج تعي وناسها صح يعيو يعرفو دين لعقيله,1,0,False,0.4933876097202301
والله لو بقيتي في دارك خيرا لك حتى وصلت بك هذه المعصيه للسب والشتم حتى وان كنت على حق فلا بد من الستر والحفظ ان كنت ابنت عائله لكن لن تنتظري من الدوله شيء في اشفاء الغليل يا عزيزتي سمحيلي على كل حال,1,0,False,0.48469817638397217
tfoo,1,0,False,0.4902721047401428
نيك مك يا النقش نحكمك نرضعولك,1,0,False,0.481543630361557
المشكل مشي فيهم عفوا فيهن المشكل اللي يتبعوهم لانو كون مشي الغامل التافه اللي يتبعهم كون ماشفناهم ما سمعنا بيهم قاله خصنا رئيس ياو ارتقوا فالقاع يشهد ازدحاما رهيبا,1,0,False,0.49119946360588074
على اساس هاد الحياه راك عايشها يا ادمين لوكان تروح تعطي ماشي خير باين من هدرتك نتا ذراري لوكان جيت كبير تسوفري على الخدمه ماتهدرش هكداا,1,0,False,0.48941460251808167
الشعب ما عادش يتكل على الحكومه الداعمه للفساد وراح يبني بلاده تحيه لاهل جيجل,1,0,False,0.49740809202194214
الامور اصبحت جهويه مقيته غير وليد القحبه نتاع ربراب الي اخلص اكثر من الجميع يا حمير فرنسا في تيزي وزو حاشا القبائل الاحرار نحن نتكلم عن نطف ديغول القذره,1,0,False,0.4807579517364502
من وعد وفي للاسف رئيس كادب,1,0,False,0.49139121174812317
هذا كافي قليط شبعه الدبوز التخمارتي,1,0,False,0.49408215284347534
روحي ادي حكايتك وروحي تلعبي بعيد تعرف مرت ابا سفيان مرت ابا سفيان هي هند وهند دخل في الاسلام ونتي ادخلي الاسلام ممبعد اهدري يا خانزه,1,0,False,0.4945712685585022
جيب اختك للحراك يكالوها,1,0,False,0.486939400434494
