texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
لست بساحر بصح علابالي راك قاعد دك خاصك دراهم01,0,0,1,1,0.79237217,0.20762783,False
ماسمعناش الشاب يتكلم الشاب القاصر ولازم شهاده طبيه كي تثبت ذالك لازم دائما دلائل والا اي واحد يجي يقول اغتصبت,0,0,1,1,0.564452,0.435548,False
kolchi yajabdeh zitout makanch laab maah,0,0,1,1,0.53113425,0.46886575,False
ولكن اذا اصبح كل ناس اغنياء لا تجد من يحلق شعر راسك او يبيع لك سجائر او يعصر لك القهوه الى اخره لانهم كلهم اغنياء لا احد يريد العمل لذالك خمم فيها مليح قبل ما تهدر,0,0,1,1,0.5630141,0.4369859,False
افهم تناقضتهم كيف التحالف يضرب داعش سوريا العراق جوا ارض مكشوفه فيهرب الفيروس ليبيا لماذا لكي ينتقم دوله اسلاميه عربيه سنيه الاولي مقاتله يقاتلونه فداعش صناعه امريكيه اسرايليه ارانيه الامه الاسلاميه العربيه السنيه ونحن الشعب الجزايري جيشنا خندق وسنقطع ايدهم ادا مست دره بلادنا المخضب بدما الشهدا,0,0,1,1,0.600181,0.39981902,False
bayen dhork rak hawass kifach tlazag zelzla nidham 😂,0,0,1,1,0.6902343,0.3097657,False
المقاطعه هي حل عقابي يستجيب له التاجر الذي يحترم مستهلك بضاعته ويتجاهله التاجر الفرعون النازي الذي يرى نفسه من سلاله الالههو,0,0,1,1,0.60417956,0.39582044,False
من اليوم يا السطايفي راك كيف كيف فالميزان نتا والبجاوي ممنوع عليك حملاوي,0,0,1,1,0.61181295,0.38818705,False
هاذوك الخزرات حسيتهم موجهين لعبله مشي لكاميرا,0,0,1,1,0.6002892,0.39971077,False
الله يشفي كل مريض شيفاء لا يغادر سقما,0,0,1,1,0.50779873,0.49220127,False
نافر,0,0,1,1,0.64259624,0.35740376,False
مراركا يضالو يضحكو علينا ونتوما اضحكو على رواحكم,0,0,1,1,0.5578499,0.44215012,False
الله يعوانكم يا شعب الابطال رجال الجبال الاحرار اهل النيف الشجاعه,0,0,1,1,0.560325,0.43967497,False
اغسل فمك بش تهدر ربراب,0,0,1,1,0.8239824,0.17601758,False
نتا منين يرحم باباك,0,0,1,1,0.70685214,0.29314786,False
يا شيخ ما افهمناكمش واش اتكونوا انتم خطابك غير واظح,0,0,1,1,0.62045413,0.37954587,False
تعاطف المغنين ربراب بابا شء خطير يا الهي,0,0,1,1,0.61783135,0.38216865,False
ومشاكل الحدود مع المروك ثاني راهم غير ينومو فالشعوب جيش الجزائر وجيش المروك خاوه خاوه وعلى شعبهم طايحين بالهراوه 🤣,0,0,1,1,0.611587,0.388413,False
عيبهم انهم سرقو صفر دينار لو كانو سرقو الملايير كانو سيكرمون لك الله يا جزاير,0,0,1,1,0.8024638,0.19753617,False
كول واعر يا ختي سلمى جبتيه في الشبكه نيشان 👌,0,0,1,1,0.5525716,0.4474284,False
قوللنا منين جبت دراهم تع q3,0,0,1,1,0.52832204,0.47167796,False
ça va chwia mn frr 😆,0,0,1,1,0.63131297,0.36868703,False
ادري اصاب اخطا البغل تع سلال داءما يعميها بعيدا السياسه اقول مرحبا لسورين بلدكم الثاني انصر اخاك المسلم يا عبد اله سمعتم العيوب عليهم فقدرو الاوضاع وتركو امرهم له فانتم واله تعلمون شيءا معاناتهم الهم انصر الاسلام والمسلمين رءي ولكلن راي وله اتكلم غيرتا حالنا يا عرب,0,0,1,1,0.6776395,0.32236052,False
راك حاسدهم خلي يدي حقو لي راه ماديها حداد واويحي وجماعتو متجيش غرام,0,0,1,1,0.7522796,0.24772042,False
sidi rayak nahtarmoh aya 9oli wach tsupporté nta,0,0,1,1,0.59887207,0.40112793,False
frites omelette bel baydhjus orange ta3 tchina,0,0,1,1,0.52715933,0.47284067,False
استقلال مختطف فيق يا شعب,0,0,1,1,0.6686988,0.3313012,False
علش لاريني عيب 😙,0,0,1,1,0.60716486,0.39283514,False
stfuمثقفين لودو are here,0,0,1,1,0.60467184,0.39532816,False
ليست قضيه مراقبه حكومه الذاء دواء لانه مرتبط بتصرف الساءق اثناء القياده كيما يقول المثل لخاف سلم,0,0,1,1,0.50136185,0.49863815,False
ارفع راسك فانت جزائري 💪,0,0,1,1,0.53397846,0.46602154,False
kas jus orange ta3 della,0,0,1,1,0.54239196,0.45760804,False
ma9sthach ga3 ki jbadt crb,0,0,1,1,0.5574856,0.44251442,False
تاع سطيف كلاهم قلبهم كي ربحاناهم ولاو يجبدو البطولات السابقه تبا خسرت خسرت مكش تموت اسبي,0,0,1,1,0.5817754,0.41822457,False
nta bach talha9 crb lazemlk kho 😉,0,0,1,1,0.5804179,0.41958213,False
ماشافوش شكيب خليل ماشافوش عمار سعيداني ماشافوش السعيد بوتفليقه ماشافوش بهاء طليبه ماشافوش ابن القايد صالح شافو غير القبايل حداد اويحيى ربراب راكم فاهمين 😉قيوو فقو تمثيلا ترحلو يعني ترحلو,0,0,1,1,0.59609133,0.40390867,False
جيس كوبو الامام ✌️ 🎩,0,0,1,1,0.6408245,0.3591755,False
رابي يحفظك ويسترك من عبله نشالله,0,0,1,1,0.68973655,0.31026345,False
اله عز وجل الرزاق لذا احذف منشورك يا,0,0,1,1,0.6647343,0.3352657,False
تبون الجيش يخرجش لمالي بامر ماكرون او طبطب,0,0,1,1,0.6137876,0.3862124,False
يابردت يضهرلي المشكل الوكيل نتاعكم سطيف السي تومي سطور لاخاطر كي رحتلو الول لقيت علاقه عطاني ريبونس نتاع معلم,0,0,1,1,0.5507807,0.4492193,False
شوفو كفاش فرنسا تتقعد بااجزاءري السيد ميهدرش اللغه يعطيه ديبلوم تع البطاطس,0,0,1,1,0.55490464,0.44509536,False
العسل ارواح شوف هاذ المخلوقه راهي نتاع ماكلهفي رمضان تهبلنا نبلوكوها,0,0,1,1,0.51532775,0.48467225,False
bl byd😂,0,0,1,1,0.540175,0.45982498,False
هذون الهه الله يهديك شغل راك اعترفت بيهم,0,0,1,1,0.62503004,0.37496996,False
وفضح الخليج يدعم الارهاب,0,0,1,1,0.62990195,0.37009805,False
نعم يا ساده المنتخب الجزائري لكره اليد عندو لاعب يدبر خطا بدائي وهو مشي بالكره اين انت يا شهبور اين انت يا بودرالي اين انت يا سلاحجي,0,0,1,1,0.9104358,0.089564204,False
سندويش فريط او املاط نص طياب,0,0,1,1,0.5001591,0.49984092,False
يتذكر كلام رخيس الجزاير الكوكاين وعوده العصابه ستحاسب,0,0,1,1,0.5863605,0.4136395,False
امين يا رب,0,0,1,1,0.5073523,0.4926477,False
اغنىه روعه ولكن لم نعرف وشعب قاعد يتفرج اليس ساكه عن حقه شيطان اخرص,0,0,1,1,0.69402564,0.30597436,False
خلي السكطمبري العثروس ودنين الطاروس يرقد على الحيبوسه اسكت لا توقظه,0,0,1,1,0.7118644,0.2881356,False
ضك يجو يتعرقو عليك واش داك تخرب,0,0,1,1,0.5991776,0.4008224,False
الموهبه الجزاءريه بف اختك يا صاحب المقال ستمثل توم كرموز براد بيت يا وقح,0,0,1,1,0.98772675,0.012273252,False
ربي يرحم معطوب الوناس ومصطفى بن بولعيد رجال صادقو ما عاهدو الوطن يحتاج لمثل هؤلاء الرجال,0,0,1,1,0.60122216,0.39877784,False
دالتك غير وجد روحك,0,0,1,1,0.64125973,0.35874027,False
السكر يا ربراب العالم كامل 36 دج هنا 90,0,0,1,1,0.59176064,0.40823936,False
من هو المسؤول الجزائري الذي لم يحول رؤوس اموال الى الخارج من هو المسؤول الجزائري الذي لا يملك قصر في الخارج من فتح الطريق لربراب علي حداد طحكوت علمي اعمر بن اعمر كونيناف من سرق سوناطراك من مهد الطريق للخليفه ليكون امبراطوريته هؤلا من يجب محاسبتهم اولا قبل رجال الاعمال هؤلاء هم من استفادوا قسموا اموال الجزائريين فيما بينهم هؤلاء هم من دمروا الجزائر اقصد بهؤلاء كل رجالات الدوله من رئيس الى وزراء ولات معضم جنرالات العسكر علما ان وراءكل رجل اعمال ناجح جنرال وزير والي فكفاكم استغباء بابناء الشعب بهذه المحاكمات العشوائيه السطحيه فمن يجب ان يحاكم هم انتم لانكم ببساطه انتم افراد العصابه ما رجال الاعمال الا افراد تختبئون ورائهم علما ان ثروتكم انتم تعتبر اضعاف ما كسبوه هؤلاء نحن مع رحيل النظام الذي عبث عجز عن حمايه اموال الشعب بعد سقوطكم ستحاسبون انتم اولا وكل من كان وراء هؤلاء رجال الاعمال بعدها سنطالب باسترجاع اموالنا من هؤلاء اخيرا اطلب من كافه الشعب عدم الانسياق وراءهذه المحاسبات التمثيليه لان يجب ان يحاسب اولا هم عصابه النظام فهم شركاء في الجريمه مطالبنا رحيلهم محاسبتهم,0,0,1,1,0.5065301,0.4934699,False
jebtha antik ki wesalt les clubs khasartha,0,0,1,1,0.5401723,0.45982772,False
تمدوه بالمعريفه يا,0,0,1,1,0.67882675,0.32117325,False
صعيبه يا راضيه خاطيني تبارك اله يا بنت سطيف شاطره,0,0,1,1,0.61972946,0.38027054,False
الاصدقاء يفرحو وقتاش تجي الفرصه باش يخرجو بعضصحابي,0,0,1,1,0.5262826,0.4737174,False
سجلوها لحيط الراشي,0,0,1,1,0.512999,0.487001,False
واش داك تشربها,0,0,1,1,0.5989705,0.40102953,False
نسيت صنم بوبجي افرار,0,0,1,1,0.7292256,0.27077442,False
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,0,1,1,0.72826624,0.27173376,False
الفرج منك يا اله,0,0,1,1,0.5279932,0.4720068,False
استاذ شرح درو فيدو قصير بش نبرطجوه الانسان تع بوليس تع وزاه دخليه تع فرنسا,0,0,1,1,0.5532463,0.44675368,False
ياو مرانش نقولو ربراب مليح مي رانا نقولكم القايد راهو يلعب بيكم افطنو,0,0,1,1,0.52590406,0.47409594,False
نعرف نتاع الجزار شاكيب رباعتهم وين راحو اصلا ماعندهمش مصداقيه دوليه مشكوك امرهم عدالتهم علاباهم نتاع تيري تيري برك وين حطت,0,0,1,1,0.52339655,0.47660345,False
وله مارانيش حابسين يا يا حنا,0,0,1,1,0.71530247,0.28469753,False
وعلاه نورمال ولد فرانسا ولد دزاير المهم عاد يقبض لعصا يخي كي تخلط يجيبو ولاد الشرق,0,0,1,1,0.68276995,0.31723005,False
شهاده تعادل الماستر هي دوره تكوينيه هزيله تاع سمانه حتى تورنوا مابين الاحياء ماتسمحلكش تغطيها راك تتخايل,0,0,1,1,0.60342014,0.39657986,False
هاو جاي ماكرون nايه علابالي nياك عندكم 50 حايك nايه كاين سربيناهم nايا مليح هكا تحمرولي وجهي☺️️ قدام ماكرون nنتو,0,0,1,1,0.6914055,0.30859452,False
نضن خلي مكالاه نضن الرعيان,0,0,1,1,0.5416851,0.4583149,False
وش راه يصرا علاه تسبوا في بعضاكم 😶,0,0,1,1,0.5074738,0.49252617,False
ou ya3tihh sahték ya chikour abla,0,0,1,1,0.7587478,0.24125218,False
wach bik m3a leqabayel ma lqitch la wach thdr,0,0,1,1,0.60213614,0.39786386,False
نعبد ربي سبحانو ونحب billie من هذو,0,0,1,1,0.5594913,0.44050872,False
تقعدوا بينا ربراب غلط يخلص حبيتو كرهتو راه اليد اليمنه تاع توفيق,0,0,1,1,0.53104514,0.46895486,False
افهمو يشعب راه قصدو فريتومنات فيها بيض زيادا زيطوطيات🐸,0,0,1,1,0.5625981,0.4374019,False
حوايج نتاع كوندور كامل غالين والمصيبه ناقصين جوده يا كوندور,0,0,1,1,0.5842017,0.4157983,False
😂 بالدموع,0,0,1,1,0.69479674,0.30520326,False
peur parce ce que hadou houma les vrais hommes de algérie hadou houma ils vont pas laisser algérie tache3ale fiha naree il sont des principes hadou nasse andehoum algérie fi damhoum machi wellad franca rabi makoum nechallah vous serez régulariser nechallah vous étiez la qui kane chabe fi hala je me souviens très bien de cette époque 👍vive algér,0,0,1,1,0.65474415,0.34525585,False
احح بردتلي قلبي,0,0,1,1,0.5588913,0.4411087,False
حارب الصين مناه قضاو على بلادو اقتصاديا ميش على جال المسلمين2 المثليين فالغرب واحد ميقدر يهدر معاهم جامي حاربهم,0,0,1,1,0.6282478,0.3717522,False
wenta rak dayer chdayer howa,0,0,1,1,0.5711314,0.4288686,False
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطب احتمال نسبه يرفض طلبك يشري كثر يا,0,0,1,1,0.7563445,0.2436555,False
ها ها,0,0,1,1,0.7119692,0.2880308,False
مخي حبس مع هذو العلماء قالك قاطع شركه جزائريه روح اشري على شركه سعوديه 🤦🏻‍♂️,0,0,1,1,0.6875568,0.3124432,False
نعبد ربي الحمد الله يا رب,0,0,1,1,0.5715039,0.42849612,False
ربي يستر ان شاء الله وين رانا عيشين عقلي حبس,0,0,1,1,0.557374,0.442626,False
الخونه واامحكوم عليهم 20 سنه من طرف المحكمه العسكريه يعودون الى البلد وعلى متن طاءره رءاسيه والاحرار متهمون بالارهاب,0,0,1,1,0.5806184,0.41938162,False
واعر بجيش الامبراطوريه,0,0,1,1,0.573731,0.426269,False
خلقناكم شعوبا وقباءلا لتعارفوا اكرمكم اله اتقاكم,0,0,1,1,0.57120734,0.42879266,False
azul mon frère amine besahtek houcine de tizi ouzou avec vos,0,0,1,1,0.70082843,0.29917157,False
ech3b rah 9abl bddl he mala ystehl ktar,0,0,1,1,0.6056891,0.3943109,False
نتوما مزالكم ذم بيلايك مرعوبه,0,0,1,1,0.66671556,0.33328444,False
نساء الذين في سجن واش من خطا ارتكبوا سيسي اتبعوا هم من صنعوا الفيلم,0,0,1,1,0.5726585,0.42734152,False
nas nas,0,0,1,1,0.560789,0.439211,False
راك حاس بيه كيما صرالك 😁,0,0,1,1,0.51853466,0.48146534,False
جاتك علي الكيف يامن صابك في وسطهم🤭,0,0,1,1,0.60349464,0.39650536,False
تسمي ماتقوليهاش وكي تلقاي بيهم تقوليهالهم ها ادي خلي فيلم عبله الجديد,0,0,1,1,0.63084877,0.36915123,False
😂 قاسح قاسح,0,0,1,1,0.7367936,0.26320642,False
حوايج نتاع كوندور كامل غاليين والمصيبه ناقصين جوده يا كوندور,0,0,1,1,0.556995,0.44300503,False
قال تبون الجيش ما يخرجش لمالي بامر من ماكرونااو طبطب,0,0,1,1,0.6390993,0.3609007,False
الخضره نفورها والجاج نطيبو شوي غير في الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو في الفرينه ومنبعد في البيض ونعود في الفرينه ونقليه ونصوتي هاذيك الخضره الفيره في الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,1,1,0.5036384,0.4963616,False
نتا اصلك امازيغي سواءا احبت ام افريقيا امازيغ حنا مناش عرب نتكلموا العربيه وي الفتوحات الاسلاميه لسنا عرب علاش تنسب لروحك لقوم لست منهم,0,0,1,1,0.5769819,0.4230181,False
القمر يبان وحدو 😍حوست جبرتكش تا جيتي وحدك واقيلا سينيال,0,0,1,1,0.55984014,0.44015986,False
بن صالح مغربي شكيب خليل امريكي حداد بريطاني ربراب فرنسي كونيناف سويسري,0,0,1,1,0.57752615,0.42247385,False
حاجه تاع تبهليل داخل عمك الطرطور,0,0,1,1,0.74882793,0.25117207,False
الكويزينيار ءات الون الرمادي سعرها باربعه عيون لغاز المتشور البيضاء رماديه,0,0,1,1,0.52367383,0.47632617,False
😂 m9shch bs7 mlia undefined,0,0,1,1,0.7124147,0.28758532,False
الخضره نفورها والجاج نطيبو شوي الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو الفرينه ومنبعد البيض ونعود الفرينه ونقليه ونصوتي هاذيك الخضره الفيره الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,1,1,0.8204026,0.17959738,False
سياسيه قناعاتها وتوجهاتها ليست كالساسه الكراكيز الملجمه يمكنها تامر بزرع شجره يافعه وقلعها مثلا,0,0,1,1,0.5747378,0.4252622,False
راه برلمان الحفافات صادق سما خارجين جارجين,0,0,1,1,0.5322057,0.4677943,False
انطلقوا ايها الغاضبون انه يشتم الهتنا 😂,0,0,1,1,0.6436284,0.35637158,False
نشاله تبان الحقيقه ربراب رجل اعمال ناجح يستثمر الشباب وطنه,0,0,1,1,0.52323455,0.47676545,False
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطباحتمال نسبه يرفض طلبك يشري كثر يا,0,0,1,1,0.75558525,0.24441475,False
تصور اسيدي الفريت اوملات ظهرت بالبيض وانا ولا خبر زيدوا واش فيها ثاني اقولولي لا نبهدلكم قدام الاجناس,0,0,1,1,0.5829796,0.41702038,False
بدل نظاراتك يا سي زهير,0,0,1,1,0.6937549,0.3062451,False
your one of them tsem3ili bondo9ia,0,0,1,1,0.59351885,0.40648115,False
جاتك الكيف يامن صابك وسطهم🤭,0,0,1,1,0.60996604,0.39003396,False
حساء بروكلي سلطه بالخضار جبنه فيديريكو افخاض دجاج نتبلهم نرمدهم فالبيض الفرينه نقليهم نبشر جبنه فديريكو نوجد بيشاميل بالجبنه المبشوره تعطيني بنه تهبل نستعمل صوص فوق الافخاض سخونين شهيه طيبه مع جبنه فديريكو تهبل تدي لعقل,0,0,1,1,0.75223655,0.24776345,False
جمهور المناسبات نهار لعبو مع بليده سطاد فارغ كي لعبو مع سطيف عمروه ههخخههخ,0,0,1,1,0.5059825,0.49401748,False
هكا تديهم للقبر برافو عليك,0,0,1,1,0.56905496,0.43094504,False
في الجزائر الجديده اطفال نساء يقضون ليلتهم في الشوارع بدون ماوى لو كان الامر في غير الجزائر الجديده لهرعت جيوش من المساعدات والخيم الاخصائيون في العلاج النفسي لك الله يا بلدي 😥,0,0,1,1,0.5909533,0.4090467,False
السكر غالي يا ربراب,0,0,1,1,0.6778669,0.32213312,False
machi nta hadek 😂,0,0,1,1,0.51021826,0.48978174,False
وعلاه زدت كلمه الباءسين تخاف الفقر واله رازق الطير حوت بحر,0,0,1,1,0.5325231,0.4674769,False
ولله مارانيش حابسين يا هما يا حنا,0,0,1,1,0.6081874,0.39181262,False
كالهم كامل غير باش يخرج ابنه من الحبس,0,0,1,1,0.5385829,0.46141708,False
كرهونا راكم تبعوا نيفو ابتداءي ايا راه طلع نيفو رانا نتبعوا صحفي وناشط سياسي وعميل الشعب الجزاءري,0,0,1,1,0.5660975,0.4339025,False
ولي يعدم الزنوج ويغلق المساجد💜,0,0,1,1,0.74244547,0.25755453,False
المشكله الي تحكي عليهم يجيبو طفل والا طفله عادو يجيبو يموت حادثه اختطاف والا جرعه زايده تاع كوكاين ويورثهم الكلب تاعهم لوكان الناس تخم زيك راه انقرض الانسان التفكير السطحي,0,0,1,1,0.635336,0.36466402,False
