texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
ربي يجيب الخير لبلاد يارب واسترنا يارب يارب واحمي شبابنا وامهاتنا وشيوخنا يارب متنساوش خاوتي سينياليو فيديو يزرع الفتنه الجزاءرين,1,1,True,0.6011424,0.3988576
دير القايد تبون تخافيش,0,0,True,0.39680418,0.6031958
انتوما لي راكو تسبو كلا الطرفين حمير التهريب يخدموه المعلمين القياده كلا الطرفين يا لحمير يدخل الزطله لدزاير يدخل الكاشيات لمغرب هدم بيوت الناس عيب رخيس لي قال بلي هاذو خونه يجي لباب العسه يشوف الارض تقع الحدود ملك لمجاهد يهرب السلاح وقت الثوره المغاربه حاربو معانا يا لفرخا ونتا يا لحمار لي راك تسب الجزاير واله خطاتكم دزاير اله يا المجاعه غي حكمتكم انعلو الشيطان خطيكم السب مفارخ الكيف راه يفوت فالبحر بالقليسور مشي التراب يا محمر المهم تحيا المساكين بغا مغاربه جزايرين,1,1,True,0.68833214,0.31166786
الكعباخطرمنذالكورونا,1,0,False,0.33863288,0.6613671
ماعندو مادخلك اقعد في قشورك وتلها فرواحكم,1,0,False,0.29857874,0.70142126
النور والسرور وبونجور عليكم توجور ☕بالعسل والكونفيتور019نحبو بزاف دقله نور 🌴ولا داعي يا اسحاق لياجور😁,0,1,False,0.5523559,0.4476441
تكتب ضواحيها ليس ظواحيها,0,0,True,0.28290483,0.71709514
منشن المحاسب السابق الملياردير الحالي مصاص دماء الجزائرين ومحتكر,1,0,False,0.45801556,0.54198444
مول لباج عطيوه غير كيلو مخلط تاع الديسير غايسكت,0,0,True,0.48467636,0.51532364
se9si yemak tgoulk awlid,1,0,False,0.33558738,0.6644126
مهمتك ايها المرتزق هي تحريض الشعب على حرق بلادو ماشي اسقاط النظام بل اسقاط الجزائر كما سقطت سوريا والعراق وليبيا ثم ستختفي تنتهي مهمتك كما اختفى المعريضين السورين والعراقيين واللبيين الذين حرضوا شعبهم في بلاطوات الجزيره الصهيونيه,1,1,True,0.5903336,0.40966642
el khra yaw,1,0,False,0.39747232,0.6025277
بركاكم الكذب الناس,0,0,True,0.36064386,0.63935614
واله حاجه متخرجني,0,0,True,0.354978,0.64502203
khanza faiha tfo,1,0,False,0.4124679,0.5875321
صحا المازدا شكون نتا لي يقول احرار ياو فاقو هذا السيد دار لجوء سياسي باش يهجر ويعيش حياه اوروبه انت كافي ماتقدرش تكافيني يابغل انا وزيطوت واشباهكم تفرو صوالح الصهاينه بفئه من شباب الصاروخ وليريكا ماهوش فايق لعمرو,1,1,True,0.6389665,0.3610335
مليح مليح حتى انا حبستهم مده عام زياده مي دروك وليت نشربهم خطره على خطره ماكاش كيما الماء سيرتو الصباح على الريق,0,0,True,0.25310043,0.7468996
وانتم سعداء انقياء بقلوب بيضاء وجوه مشرقه مبتسمه وانتم امنين مطمءنين عيدك مبارك سعيد وكل وانت بخير جعلني اله واياك اهل الجاءزه المبارك واسال اله العلي القدير يعيده علينا اعواما عديده وازمنه مديده ونحن والامه الاسلاميه صحه وامن وسلام وعافيه 😘💓,0,0,True,0.4929827,0.5070173
اله ينعلك انت لست مربيه اجيال انت وحش بلا قلب قلبك كليته اله يستر وانت يا بنيتي ربي يشفيك يحفضك يارب,1,0,False,0.45664337,0.54335666
نطلب السلطات الجزاءريه نطلب الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الراءيس تاعنا سب القايد تاعنا ربي يرحمو نطلب السلطات القبض فورا فوات الاوان هادا الكلب مطلوب يارب يارب,1,1,True,0.5031426,0.4968574
rouh saksi yamak babak chekoun 😎balak ankoun ana li naktha fi diskoutak boura boura,1,0,False,0.45766452,0.5423355
الشعب ساكت حق يستاهل يخلص الاكسجين الي يتنفس,0,0,True,0.3996877,0.6003123
كس امو لي ميحب فري فاير 😑,1,0,False,0.35104772,0.64895225
الجيش هو الشي الوحيد اللي يصلح في هذه البلاد,0,0,True,0.39805013,0.6019499
الحظه وقت الوقوف باب الجنه سنتذكر شعورنا الدقاءق,0,0,True,0.42465279,0.5753472
لو تصبروا حتى 10 افريل فقط صافيه,0,0,True,0.29753098,0.702469
الي مافي كرشو تبن مايخاف ما النار شده وتفوت عمو ربراب 😂,0,0,True,0.46776134,0.53223866
العقل المدبر في ارسال الجيش الجزائري الي المالي هوا الخبارجي تاع فرنسا الجنيرال قايدي,1,0,False,0.47319362,0.52680635
😅😆,1,0,False,0.3304807,0.6695193
تعرف قصه اسكوبار قصه ربراب يختلفان شيء اسكوبار استثمرا بلاديه ربراب اسثمرا فرنسا,1,1,True,0.56580466,0.43419534
امبعد يجي ذبابه ختو يماه مايدافعش عليهم كيما يدافع على المسؤول,1,0,False,0.49179658,0.5082034
سببت الهتهم يا جورج,0,1,False,0.5551957,0.4448043
ya zitout tfo,1,1,True,0.5010357,0.4989643
اي روح نيكمك لقحبه هود لبلاد يا كرفه وفول ماناش حابسين,1,1,True,0.5864244,0.4135756
لخماج خامجين كواvا,1,0,False,0.24700598,0.752994
ta kalb chmata wa r7is wo tahan tffo,1,0,False,0.38140175,0.6185982
مزيه واحد زاد وحدو🙂😂,0,0,True,0.31198198,0.688018
امير راجل ونصفويستاهل خيروالف مبروك وخلي العديان اموتوا بالقنطه,0,0,True,0.41123596,0.5887641
طز روحو الامارات,1,0,False,0.42692184,0.57307816
يارب امين يارب,0,0,True,0.21340899,0.786591
😂 بلا مزيه حبيبه قلبي 😘,0,0,True,0.45759895,0.5424011
الزيت السكر لمده كيفاش القروض بلا حدود كيفاش يا جماعه حتي الاستعمار موفر مناصب شغل الظالم يبقي ظالم الاستعمار دار بني تحتيه احسن ملي درناهم تاع استقلال بصح هاد الشي منعش الشعب باش يطالب بحريته باختصار ربراب فاسد صح عندو مستوي تسير مليح بناه تم دم الجزاءرين الاف رجال الاعمال النزهاء وقت الارهاب,1,1,True,0.6518212,0.3481788
مبروك عليك من حراق الى صحافى محترف الله راك قدوه لكامل الشباب,0,0,True,0.25991082,0.7400892
السلام العليكم,0,0,True,0.33884776,0.66115224
مكن اعرف نقاط البيع ولايات الشرق,0,1,False,0.52333766,0.47666234
لي راهم يقولو سعر سكر لي يجيبو ربراب غالي حاجه سااهله ماشي لازم تشري سكر تاع ربراب كاين علامات اخرى مثل لابال,0,1,False,0.5358678,0.4641322
بوليخاريو وشبه عثمانين يشعرون بصدمه مما وقع,0,0,True,0.38744864,0.61255133
اررض 🤣,0,0,True,0.33208093,0.66791904
راقصه ملاهي ليليه وعميله فرنسا تكلم شءون البلاد عيش تشوف,1,1,True,0.71763784,0.28236216
اخرج ازبل اخرج,1,0,False,0.40069422,0.59930575
xxtentacion nhbo,0,0,True,0.41658694,0.58341306
الشوربه االشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.40996185,0.5900382
روح تعطي كبيير خلاه انت او لي كيفك,1,1,True,0.7034575,0.29654253
ballon mach balloon camarade mach camarad et3elem nta boudaoui sahal,1,0,False,0.47391936,0.5260806
ولاد لكلاب كلاو بعضهم بعض 😂,1,0,False,0.48299038,0.5170096
عمي العربي مفهمنا والو هذو العجزه اسود علينا نعال في ارجل اسيادهم,1,0,False,0.40355262,0.59644735
hna vrai m9sthch,0,0,True,0.3967202,0.6032798
اطلقوا سراح ربراب,0,0,True,0.3478338,0.6521662
الحاجه لي حيرتني الناس لي راهي دافع عليه راه يرزق فيكم مثلا شويه عقل وشويه عزه نفس شحال تعياو تشكمو وتهزو لناس,1,1,True,0.5985608,0.4014392
اله يذلك يا ديوث يا كبول,1,1,True,0.68471926,0.31528074
القبائل لي راكم تتحرشو بيهم ديما راهم رجاله عليكم بينو بلي احرار ماشي كيما وحد الفئه ربي يهديهم جماعه بوصبع لزرق حاضرين في كل فوط,1,0,False,0.43211073,0.5678893
لطفك يا رب,0,1,False,0.61587054,0.38412946
لم تتصلوا بي,0,0,True,0.2930899,0.70691013
حياتي كامل كرهت زوج عباد برك اكتشف الجزاءر وجدي الكبير استوطن,1,1,True,0.55784255,0.44215745
ايه عندهم الحق الجزاءر بلاد امن راك تشوف فينا نتقاتلو بالسلاح,0,0,True,0.39897525,0.60102475
سوف تموت ولن تجد ارض تدفن فيها ارض الشهداء حرمت عليم,0,0,True,0.42117086,0.57882917
مهم حاول خير فخونشي صح,1,0,False,0.39843592,0.60156405
كاين احسن اطباء مهندسي الجزائر من خريجي الجامعات الفرنسيه اين المشكل في ذلك,0,0,True,0.22759111,0.7724089
راحت هيبت فريت اوملات شي,0,0,True,0.4264579,0.5735421
كاين ختك الي ماراهيش حابسه الشي,1,0,False,0.3736214,0.6263786
المبلغ هادا حكمو حداد صرف رقيق يا ارهابي,1,1,True,0.7143885,0.2856115
يتسما نحمد ربي,0,0,True,0.28635636,0.71364367
كفاه راهم يديرو هاذو باه يربحو,0,0,True,0.45670432,0.5432957
اولا تكلم القباءل بصفه الجمع قضيه ربراب ثانيا المدافعون دافعو كبيرهم ربراب وعندما نقول ربراب نقول توفيق وحداد دافعو احشمو احشمو,0,1,False,0.6969545,0.3030455
هذا والى سرق نورمال ماشي كما نتوما يا قتالين,1,1,True,0.6321706,0.36782938
مهمتنا تغيير النظام وليس تحرير ربراب,0,0,True,0.41062585,0.5893742
رانا نامنو بربي الرحمان الرحيم الرزاق الغفور اخر اسماء انتاعو وهذاك زعيم وراجل حب حب وكرها كره ايها الاحمق,1,0,False,0.45240834,0.5475917
هذا وزير هذا تقول قردقود,1,0,False,0.27189773,0.72810227
الله يسهل,0,0,True,0.23421144,0.76578856
هواتف رديءه باسعار باهضه,1,0,False,0.28072998,0.71927
تموتو من مولوديه 🤦‍♂️,0,0,True,0.37358296,0.62641704
ياو روح تعطي مازالك تحكي,1,1,True,0.5162817,0.48371828
hasbiya allah wa ni3ma el wakil fik,1,0,False,0.46703178,0.5329682
ou khtek kayna menha,1,0,False,0.30038077,0.69961923
ايسكوبار كان عندو مشاريع كتر من ربراب ايسكوبار وحدو سكن نص كولومبيا تسمى ايسكوبار مليح لي غلط يتحاسب او الشركه فيها مجلس اداره يروح ربراب يجي واحد في بلاصتو,1,1,True,0.5116657,0.4883343
العصابه مازالت تستغل ماسي الشعب الزوالي باش تحب تبلعط وتتقرب من الناس لراهي رافضه ليها وماكاش الشرعيه لحكومه الجنرالات,0,1,False,0.6039029,0.39609712
ان شاء الله قاع يتحاسبو,1,0,False,0.2271913,0.7728087
يتبعون مقوله اويحي جوع كلبك يتبعك كلاب السلطه يتنحاو قاع ترحلوا يعني ترحلوا تنحاو قاع دوله مدنيه ماشي عسكريه يسقط حكم العسكر,1,1,True,0.5951493,0.40485072
نعدين سوا تع مك,1,1,True,0.50026304,0.49973696
خاوتي سلام عليكم راني حبيت نسقسيكم اقصي لتدخل مصالح الصيانه لديكم زبون لديه مشكل ثلاجه,0,0,True,0.47708818,0.5229118
انا نعبد في القايد صالح مبعد بدلت راني نعبد في شنقريحه حتى ايبان كاش واحد واقف نزيد نعبدو,0,0,True,0.38556007,0.61443996
الشوربه البيضاء الشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.41781276,0.58218724
ياك كنت معاه ودرتي فيديوا معاه نهار حكموه لبوليس وطلقوه دك بديتوا دوروا بعضاكم ياوحد الحركي,1,1,True,0.57950723,0.42049277
طرول قاعد كي سوهختك,1,0,False,0.3912807,0.6087193
انتم مفروض ديرو اشهار لجميع منتوجات بروند,0,1,False,0.6171523,0.38284773
علاه كاين بالو دزاير 😂,0,0,True,0.3527407,0.6472593
بابا تدافعو المجرم ربراب هاذي زادت فضحت الزواف,1,1,True,0.5642806,0.43571937
لاحول قوه باله الهم الطف بنا وباشقاءنا,0,0,True,0.31351072,0.6864893
بسكره عندكمش نقاط البيع,0,0,True,0.3894226,0.6105774
ربراب الهدف القبض ربراب,0,0,True,0.4150121,0.5849879
طحان وتقعد طحان والله وتبوس رجلين كل جزائري واحد واحد والله مانسامحوك انت وكل فرد في عصابتك لكم يوم والله يمهل ولا يهمل,1,1,True,0.57873255,0.42126745
المهم التبهديل الكبير في كاس العالم هذا هو الهدف المقلوب عفوا المطلوب,0,1,False,0.6631666,0.33683342
مبروك عليك علينا le diplôme,0,0,True,0.28909323,0.71090674
الا لعنه الله على الكاذبين,1,0,False,0.33843973,0.6615603
انت عييت ما تنبح مالحقتش,1,0,False,0.3844659,0.61553407
القانون الجميع ربراب اظهرت التحقيقات متورط الفساد لازم يتعاقب اطار القانون منو مالناس,0,0,True,0.33873257,0.6612674
مانحبش نسمع 😒,0,0,True,0.16095313,0.83904684
ربي 🤨,0,0,True,0.28278968,0.7172103
خلونا الدراما والعاطفه تاكدنا بلي ربراب غالط ندافعوا علاخاطر قبايلي كقبايلي نقول بلي خان ثقتنا السنين ومايسحقش ندافعوا ثبت ادانته يعني سقوط رءوس الفساد وماتخافوش ماراهمش رايحين يسلكو السعيد وجماعته ودالته يكن ربك نسيا نهدرو بالعقل,1,0,False,0.43105438,0.56894565
anta arkhis,1,0,False,0.33750588,0.6624941
فرنسا العصاباتالجزاءريهم ارهابيه,1,0,False,0.4234561,0.5765439
وجوه الزب لي داخلين باش يقولو اكتبو اله ديرولي جام صلو النبي ياو نيك ماتكم نيك ماتكم وجوه المقله,1,1,True,0.721198,0.27880198
الدعاء استوقفتني كلمه حكمك عدل اذن الوضع تعيشه الوضع تستحقه,0,1,False,0.5083337,0.49166632
نسيت بوصبع العبيد تع بو تبون🤔,1,1,True,0.5817033,0.4182967
اكبر سراقين في العالم,1,0,False,0.39651868,0.6034813
اين المفر,0,0,True,0.34267485,0.65732515
ربراب هذا من فضل ربي 😁,0,0,True,0.29097307,0.70902693
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,1,True,0.5338211,0.4661789
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,1,True,0.5037361,0.49626392
حياك اله استاد العربي,0,0,True,0.26825815,0.73174185
وعلاه هربت قبل ماتطفى الناراحناكناثم في القاله ماخرجناش حتى طفاوها وخرجنا وقت المغرب والحمد لله ولاحو,0,0,True,0.4146672,0.5853328
مبروك علينا نتمنا للجزائر الترشح لكاس العالم ضمان المرتب الثالثه ❤,0,0,True,0.31834853,0.6816515
نسيت بابانا,0,0,True,0.28307635,0.71692365
هل يوجد المحل في جيجل,0,0,True,0.28737152,0.7126285
مصطلح قهوي هو مصطلح عنصري معناه اللون البني وهو اشاره الى العرب باعتبارهم بشرتهم سمراء كل شخص يستعمله بقصد,0,0,True,0.4532578,0.5467422
كم ثمنها من فضلك,0,0,True,0.30026603,0.699734
او 46 الف تاعي بركاو ماتسرقو رجعوها,0,0,True,0.49392006,0.5060799
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,0,False,0.25781226,0.74218774
سبب دائما السرعه المفرطه يوو معدناش طريق افهمو طريقنا كامل امكسره,0,0,True,0.2009567,0.7990433
الجيش والشعب لحمه واحده سليل الجيش التحرير الوطني نصيحه لكل انسان يتحدو كلمه واحده الجزاءر,0,0,True,0.40830204,0.59169793
تخفيضات,0,0,True,0.33958444,0.66041553
كلب نباح,1,0,False,0.39573976,0.6042602
اله يسلمك,0,0,True,0.26506826,0.7349317
هادي لفسو تع سيدك خطيك متنجميش,1,0,False,0.46257198,0.537428
روح تقود كلاب فرنسا,1,1,True,0.65070176,0.34929824
يارب لي بالي,0,0,True,0.35319984,0.64680016
السلام عليكم يا مجموعه براند المطلوب منكم تفتحوا لينا فرع ولايه الطارف شكرا,0,0,True,0.40109667,0.5989033
افضح افعال واقوال العصابات الظالمه والمفسدهتنابح وتالم كلابهم الظاله الذباب,1,1,True,0.5679849,0.43201512
حبا الله الاحرار الشعب العظيم,0,0,True,0.29619944,0.70380056
قناه النهار مصادر موثوقه تءكد يسعد ربراب متورط هجمات سيريلانكا😂,0,0,True,0.37385315,0.62614685
يا جماعه مافهمت والوا قاستو الرجله النيف يتكلم الدين يقول المنكر الفساد حنا كامل نخافوا ربي نتقوه نتوما كامل تحبوا الغفه الطهاره املا شكون راه يكذب بنات الناس شكون راه يزني البغايا العاهرات تقولولي الشرطه الامن شكون الشرطه شكون ياخي منا علينا كامل جزايرين يحل فموا يبدا بنفسه يتقي اله ربي يهدينا يرفق بينا,1,1,True,0.62678087,0.37321913
لم تلمسها يا ادمين🤷‍♂️,0,1,False,0.5160453,0.48395473
اكبر منافق نتا هوا ربراب تاع نمي نكتونا لبلاد تناحو قاع تحاسبو قاع العداله,1,1,True,0.57604617,0.42395383
بركاو التخلاط وشي هاذ المصطلحات الغريبه قهوي روجي وردي موفي سميو الاشخاص باسماءها وحطو الامور نصابها حبسونا هاذ لهبال,0,1,False,0.5505911,0.4494089
خاوتي انا راني مبيراطي هاج لا باجمتنخلعوش 😂,0,0,True,0.33362117,0.66637886
مخروب,0,0,True,0.33863288,0.6613671
افضل هاتف لاكن ماذ البروسيسور,0,0,True,0.42388466,0.57611537
جي نتا حلوه يا المازده,1,1,True,0.72952783,0.27047217
استغفر الله الله يرحم معطوب الزعيم,0,0,True,0.3308002,0.6691998
نتوما اعراب اشد كفرا نفقا ربنا رب السماوات الارض نعبد الحي القيوم انتم تجهلون وتضعون الصور اشركتم بربكم انتم تعلمون لنا اله,0,1,False,0.5761358,0.4238642
عير بجايه وجيجل برك الي تدعيلهم خهه,0,0,True,0.48234442,0.5176556
akdli ela soolking 🤣,0,0,True,0.31400007,0.68599993
الكعب مود دو,1,0,False,0.43164572,0.56835425
الغساله بقداه,0,0,True,0.21736997,0.78263
جيبوها لفريق الوطني,0,0,True,0.33977425,0.66022575
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,0,False,0.32559076,0.6744093
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,0,False,0.40946403,0.590536
جامي تحنو علينا وتعطونا واحد من عندكم دارنا كل منتوجات كوندور,0,0,True,0.37439537,0.6256046
خاوتي ليعرف كيفاش تمشي تيلكموند لي في ساعه كوندور 601,0,0,True,0.28560206,0.7143979
okay hchon ymak,1,0,False,0.31410104,0.68589896
روح تعطش روحك راك عطشان بكري,1,1,True,0.6253494,0.3746506
هناك عروض اخري وهل بالامكان الاستفاده العرض,0,0,True,0.3214392,0.6785608
هاذي صناعه جزاءريه,0,0,True,0.30693358,0.6930664
نيك موك,1,0,False,0.49347004,0.5065299
حياك0اله ياحور,0,0,True,0.32230988,0.67769015
ان الشيطان يعدكم الفقر,0,0,True,0.32128653,0.67871344
المهم ضربوهلو كيما انت,1,0,False,0.40329388,0.59670615
تخمامك كيما نتع يعطينا المنشور,1,0,False,0.3903392,0.6096608
البروبلام يقولولو استاذ فالايف,0,0,True,0.37174153,0.62825847
كيما اغتاصبوك مين كنت قاصر اومازالو يغتاصبو فيك وانتا تتلذذ,1,1,True,0.64473,0.35527003
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,0,False,0.2753369,0.72466314
1830,0,0,True,0.32087636,0.67912364
تشفاو نهار لي تصورو زعما قريب ربغين واحد قع لابسين تريكو واحد يامات العيد,0,1,False,0.6115494,0.38845062
انا امين 25 سنه,0,0,True,0.16923535,0.83076465
المهم ترقبوا عوده زيت السانقو صفيه بقوه ببوشون واحد فقط تستطيع قلي خروف بشحمه ولحمه وتشتريه بثمن قهوه ومعلب في قاروره قصديره ملعونه ذبحت يدي في محاوله فاشله لفتحها من اجل قلي البطاطا على شاطئ البحر وتوكل اافريت بطعم الدم ونتا جد فرحان وسعيد في حين ربراب يضرب في الصبه بطعم عصير المقارون هو ومعه ربراب وعائله خنينف اللذين بنوا السجون ودشنوها مبكرا عن طريق خط مواصىلات سيدي محمد الحراش السريع,0,1,False,0.5593651,0.4406349
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,0,False,0.45522863,0.5447714
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,0,False,0.339431,0.660569
ربراب فءنسي وحداد بريطاني واخر خبر كونيناف جنسيه سويسريه لك اله يا جزاءر,0,1,False,0.609535,0.39046502
koulchy mabrouke hagda abla taharake rpake rpake ya abla,1,1,True,0.5838569,0.41614312
نك زبي هاذي بلاد,1,0,False,0.37840936,0.6215906
بقداه السوره تاعهم كاين في قالمه او عنابه,0,0,True,0.3354624,0.6645376
استغر الله واتوب اليك,0,0,True,0.25870532,0.7412947
يا سبي فرونسي نيكتلها الحتشون تاع يمات يماها,1,1,True,0.5047991,0.49520087
او انت تعطيني معلومات,0,1,False,0.5154941,0.4845059
hna machi monafiqin kima ntouma ya zebi ma nseliwch besah ma 3endnach nifaq wrouh tati yedek fi zeb,1,0,False,0.49607462,0.5039254
اله يحرق طيز مك ونتا ولد حركي واش كشف تفوه علا ختك وانت اكبر منافك انت تنتمي لي اصحاب الشيته نتا مخبي السم فلعسل,1,1,True,0.6787592,0.32124078
الفازون بمسابقه ديسمبرالماضي ستف واربح الاسبوع,0,0,True,0.39881167,0.6011883
اقلي بول البعير يل عربي الفايح,1,1,True,0.6165393,0.3834607
wtizz mok nssitha,1,0,False,0.3548749,0.6451251
انت برضايتك مديت زك,1,0,False,0.38896686,0.61103314
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,0,False,0.4126033,0.58739674
عيبك يا بء لبزازل,1,0,False,0.4712854,0.5287146
وعدت تجيب الاموال المنهوبه شفنا والو,0,0,True,0.4156631,0.5843369
ربي يحفظك ويسترك من كل اذى ربي يرحم امك ان شاءالله ويغفرلها يارب العالمين امين,1,1,True,0.50707126,0.49292874
مكن صوره,0,0,True,0.34287465,0.65712535
شكون لي ماشي فاهم في جدها والو كيما انا,0,0,True,0.35151973,0.6484803
مادام القبائل مع ربراب فان ربراب مظلوم جيبو حداد لا واحد اخر تشوفو لقبايل كيفاش يبولو عليه,1,1,True,0.50025374,0.49974626
المشكل ان الدعاره في الجزائر اصبحت في كل مكان في الجامعه لا سيتي السبيطار اخطر دعاره تصرا هي في البرلمان قصر الجمهوريه راك فاهم,1,1,True,0.5383649,0.4616351
نيك سوه تاع مك يا لي راك تهدر كرهت ربك هدرتك خنزير,1,1,True,0.71180165,0.28819835
صحفي حر حيا اله الاحرار ديما عقبهم,0,0,True,0.29215896,0.70784104
بانت حقيقتك,0,0,True,0.3457763,0.6542237
