texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
خلي السكطمبري العثروس ودنين الطاروس يرقد على الحيبوسه اسكت لا توقظه,0,0,1,1,0.9680895,0.03191048,False
ضك يجو يتعرقو عليك واش داك تخرب,0,0,1,1,0.7059936,0.2940064,False
الموهبه الجزاءريه بف اختك يا صاحب المقال ستمثل توم كرموز براد بيت يا وقح,0,0,1,1,0.97868997,0.021310031,False
السكر يا ربراب العالم كامل 36 دج هنا 90,0,0,1,1,0.9425488,0.05745119,False
jebtha antik ki wesalt les clubs khasartha,0,0,1,1,0.6537144,0.34628558,False
تمدوه بالمعريفه يا,0,0,1,1,0.60452986,0.39547014,False
القي رد,0,0,1,1,0.6820818,0.31791818,False
القبايل احرار ولن يخدعهم الزوافين وعبده ربراب,0,0,1,1,0.9361475,0.06385249,False
مبروك اعليك والشعب سلملك هديه الصدق والمصداقيه انرز ولانكنو,0,0,1,1,0.7555035,0.24449652,False
نسيت صنم بوبجي افرار,0,0,1,1,0.9232656,0.07673442,False
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,0,1,1,0.9720233,0.027976692,False
الفرج منك يا اله,0,0,1,1,0.7610253,0.23897469,False
نضن خلي مكالاه نضن الرعيان,0,0,1,1,0.67346895,0.32653105,False
كون زدت محمد صلاح,0,0,1,1,0.5536428,0.4463572,False
اصلك امازيغي,0,0,1,1,0.6268653,0.37313467,False
ou ya3tihh sahték ya chikour abla,0,0,1,1,0.93237597,0.06762403,False
wach bik m3a leqabayel ma lqitch la wach thdr,0,0,1,1,0.9857777,0.014222324,False
نحى فلسطين دار اسرائيل💔☹,0,0,1,1,0.64877665,0.35122335,False
peur parce ce que hadou houma les vrais hommes de algérie hadou houma ils vont pas laisser algérie tache3ale fiha naree il sont des principes hadou nasse andehoum algérie fi damhoum machi wellad franca rabi makoum nechallah vous serez régulariser nechallah vous étiez la qui kane chabe fi hala je me souviens très bien de cette époque 👍vive algér,0,0,1,1,0.9999871,1.2874603e-05,False
تبون,0,0,1,1,0.56819975,0.43180025,False
احح بردتلي قلبي,0,0,1,1,0.78217685,0.21782315,False
جناح القايد قضي جناح بوتفليقه والان جناح اخر يقضي جناح القايد الفرق كنا نعرف جناح بوتاف وجناح القايد فلا نعرف الاجنحه تحكم فلو صدقنا قولكم توفيق ونزار يتحكمان فلمذا كنتم اراد القضاء عليهم بمعني وحيد انكم ترضو باي جناح ولو جناح بعوضه,0,0,1,1,0.9992704,0.00072962046,False
azul mon frère amine besahtek houcine de tizi ouzou avec vos,0,0,1,1,0.95669717,0.043302834,False
ech3b rah 9abl bddl he mala ystehl ktar,0,0,1,1,0.7812574,0.21874261,False
نتوما مزالكم ذم بيلايك مرعوبه,0,0,1,1,0.9894154,0.010584593,False
حبيت نشري وخده لامي مي امي متعرفش نتاع ديجيتال,0,0,1,1,0.97812,0.021879971,False
اخطيكم من الدين,0,0,1,1,0.8307385,0.16926152,False
aw qaderek,0,0,1,1,0.5987871,0.40121287,False
الترمه عمرها تبول يعني تقعد ترمه ليكوش هدا,0,0,1,1,0.815352,0.18464798,False
نتمنالكم الافضل شكرا,0,0,1,1,0.5421866,0.45781338,False
chouf chouf 🤣,0,0,1,1,0.7865613,0.21343869,False
هذي جمهوريه مشي كزيرنه مشي ثكنه,0,0,1,1,0.9749791,0.025020897,False
lewel elle avait raiso,0,0,1,1,0.5960852,0.4039148,False
نشاله تبان الحقيقه ربراب رجل اعمال ناجح يستثمر الشباب وطنه,0,0,1,1,0.6274736,0.3725264,False
زمنا كنت رجلا اصبحت عدو الجميع,0,0,1,1,0.6475198,0.35248017,False
الفاهم يفهم,0,0,1,1,0.6581019,0.34189808,False
your one of them tsem3ili bondo9ia,0,0,1,1,0.88752055,0.11247945,False
لفاندوفسكي برجلو مركا دقايق وهادو دقيقه مركاوش,0,0,1,1,0.70816773,0.29183227,False
تخصني لاكروا انتاع اله الغسيل كيلو مالقيتهاش والاله جديده مخدمتش بزاف,0,0,1,1,0.68380797,0.31619203,False
basah ljinsiya lbritaniya mliha 😛,0,0,1,1,0.7685464,0.2314536,False
rä mï aya tsm3 lekhra,0,0,1,1,0.85094327,0.14905673,False
wallahe ila 3ib ar ndam fasid,0,0,1,1,0.8181398,0.18186021,False
كيما لي قاتلو مانكلش الحوم ناكل صكالوب 🤭🤣,0,0,1,1,0.531556,0.468444,False
كرهونا راكم تبعوا نيفو ابتداءي ايا راه طلع نيفو رانا نتبعوا صحفي وناشط سياسي وعميل الشعب الجزاءري,0,0,1,1,0.9516723,0.048327684,False
المشكله الي تحكي عليهم يجيبو طفل والا طفله عادو يجيبو يموت حادثه اختطاف والا جرعه زايده تاع كوكاين ويورثهم الكلب تاعهم لوكان الناس تخم زيك راه انقرض الانسان التفكير السطحي,0,0,1,1,0.9778542,0.022145808,False
