texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
كاين ختك الي ماراهيش حابسه الشي,1,1,0,0,0.36981994,0.63018006,False
هذا والى سرق نورمال ماشي كما نتوما يا قتالين,1,1,0,0,0.446574,0.553426,False
هذا وزير هذا تقول قردقود,1,1,0,0,0.35745212,0.64254785,False
هواتف رديءه باسعار باهضه,1,1,0,0,0.33125705,0.66874295,False
ياو روح تعطي مازالك تحكي,1,1,0,0,0.41682047,0.58317953,False
hasbiya allah wa ni3ma el wakil fik,1,1,0,0,0.43856022,0.56143975,False
ou khtek kayna menha,1,1,0,0,0.34863028,0.6513697,False
ان شاء الله قاع يتحاسبو,1,1,0,0,0.29509324,0.70490676,False
نعدين سوا تع مك,1,1,0,0,0.34027267,0.65972733,False
طرول قاعد كي سوهختك,1,1,0,0,0.35882112,0.64117885,False
بابا تدافعو المجرم ربراب هاذي زادت فضحت الزواف,1,1,0,0,0.47163808,0.5283619,False
الا لعنه الله على الكاذبين,1,1,0,0,0.335321,0.664679,False
انت عييت ما تنبح مالحقتش,1,1,0,0,0.40309292,0.5969071,False
anta arkhis,1,1,0,0,0.3368249,0.6631751,False
فرنسا العصاباتالجزاءريهم ارهابيه,1,1,0,0,0.3480503,0.6519497,False
نسيت بوصبع العبيد تع بو تبون🤔,1,1,0,0,0.45341936,0.5465807,False
اكبر سراقين في العالم,1,1,0,0,0.35806012,0.6419399,False
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,1,0,0,0.48082688,0.51917315,False
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,1,0,0,0.47873494,0.52126503,False
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,1,0,0,0.34715757,0.6528424,False
كلب نباح,1,1,0,0,0.34844717,0.6515528,False
هادي لفسو تع سيدك خطيك متنجميش,1,1,0,0,0.4017868,0.5982132,False
روح تقود كلاب فرنسا,1,1,0,0,0.41675985,0.58324015,False
جي نتا حلوه يا المازده,1,1,0,0,0.4668267,0.5331733,False
الكعب مود دو,1,1,0,0,0.35165015,0.6483499,False
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,1,0,0,0.37551975,0.62448025,False
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,1,0,0,0.36983377,0.63016623,False
okay hchon ymak,1,1,0,0,0.32961568,0.6703843,False
روح تعطش روحك راك عطشان بكري,1,1,0,0,0.48792514,0.5120748,False
نيك موك,1,1,0,0,0.35547617,0.64452386,False
المهم ضربوهلو كيما انت,1,1,0,0,0.34848166,0.65151834,False
تخمامك كيما نتع يعطينا المنشور,1,1,0,0,0.3899308,0.61006916,False
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,1,0,0,0.31062162,0.6893784,False
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,1,0,0,0.45010063,0.54989934,False
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,1,0,0,0.34188774,0.6581123,False
koulchy mabrouke hagda abla taharake rpake rpake ya abla,1,1,0,0,0.4841488,0.5158512,False
نك زبي هاذي بلاد,1,1,0,0,0.3649477,0.6350523,False
اقلي بول البعير يل عربي الفايح,1,1,0,0,0.46564233,0.53435767,False
wtizz mok nssitha,1,1,0,0,0.32181168,0.6781883,False
انت برضايتك مديت زك,1,1,0,0,0.36702526,0.63297474,False
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,1,0,0,0.4244472,0.5755528,False
عيبك يا بء لبزازل,1,1,0,0,0.374334,0.625666,False
atfo fik ya kalb,1,1,0,0,0.35091358,0.6490864,False
نشرها غاليه احسن يمدوهالي باطل مخيمات الاجءين يالخاين,1,1,0,0,0.4502366,0.54976344,False
رخس وين صبوه,1,1,0,0,0.3354101,0.6645899,False
alkhana mol mazda hadi srarlek lik,1,1,0,0,0.38415527,0.6158447,False
اه قصدك الاخرار تفوه عليك,1,1,0,0,0.36535817,0.6346418,False
de khra,1,1,0,0,0.33711362,0.6628864,False
مستوى ثالثه ابتدائي ولى صحفي,1,1,0,0,0.3947117,0.60528827,False
كلاو مسحو المرميطه من بعد حصلوها فالكاسكيطه واعرين اصحاب الفرشيطه ولا نزيد نرسملك,1,1,0,0,0.4297404,0.5702596,False
n3el hecun yemak,1,1,0,0,0.3330878,0.6669122,False
البلاد راحت في زبي,1,1,0,0,0.33037856,0.66962147,False
نوميديا بزول,1,1,0,0,0.33130017,0.66869986,False
انواع الزيوت خير وبركه متعاملين بزاف بلادنا وعله انت تموت سلعه ربراب اموت فرنسا ايبا دير لق,1,1,0,0,0.49897185,0.5010282,False
اخمج امراه هذي تفوه ياوحد الخامجه الفايحه المترجله اله ماتستحقين اله يقسم ظهرك كلبه,1,1,0,0,0.35232762,0.6476724,False
بهلول,1,1,0,0,0.37542802,0.624572,False
akbar kadeb menteur battar,1,1,0,0,0.34590223,0.6540978,False
يالمنافقين,1,1,0,0,0.37962878,0.6203712,False
tezz,1,1,0,0,0.37674567,0.6232543,False
هذا كامل بوصبعle bleuالمغيب الشماتى,1,1,0,0,0.38986528,0.6101347,False
ختك لي هناك🙄,1,1,0,0,0.34660527,0.6533947,False
اح لفريش,1,1,0,0,0.33599335,0.66400665,False
عبلويه 10😵,1,1,0,0,0.3215641,0.6784359,False
ماشاء الله تعليقات تليق بك ايها الرويبضه يا زنديق,1,1,0,0,0.4463802,0.5536198,False
سحب الجنسيه الجزاءريه منهم واله مسءلين حمير,1,1,0,0,0.41991177,0.58008826,False
الشعب قال له نريد رب الدزاير في الحراش,1,1,0,0,0.38486135,0.61513865,False
راك عارف روحك يلي نتا جايح ورخيس,1,1,0,0,0.48276246,0.51723754,False
16 جيقا ويقلك ستوكي ياناس العلم راهم لحقو 28 جيقا وحنايا مازال في عليها مازلنا روطار,1,1,0,0,0.44633204,0.55366796,False
نقش ونقشه😁😉,1,1,0,0,0.3378951,0.6621049,False
وجوه النم,1,1,0,0,0.3282176,0.6717824,False
كاش حمار ينيك مشي خيرلك ياوحد الخامجه,1,1,0,0,0.38650906,0.61349094,False
درك بنادم فتنه واش تعرفوا مليح,1,1,0,0,0.46883574,0.5311643,False
خليو العداله تحكم واش يكون ربراب هذا ملاك معلابلناش,1,1,0,0,0.49159497,0.508405,False
frites omelette bayd ya wahd café,1,1,0,0,0.41540673,0.5845933,False
نت دارولك خماج نتاع الفتنه,1,1,0,0,0.39335588,0.60664415,False
عنصرين,1,1,0,0,0.37872213,0.62127787,False
السمينه شعلها جاءكم فاسق بنبا اله ينوضلك الشعر راسك سمانه اتزيد تفرطس,1,1,0,0,0.47931206,0.52068794,False
عنصريين,1,1,0,0,0.37806815,0.62193185,False
القبايل نحكو كلاب ربراب والتوفيق,1,1,0,0,0.40789497,0.59210503,False
احمق,1,1,0,0,0.38337052,0.6166295,False
شنوي 💚❤ معجبكش حال نكمك تالي,1,1,0,0,0.3849018,0.61509824,False
راك دير فالفتنه اوماتربح صبعي الوصطاني تقعد عليه,1,1,0,0,0.45015574,0.54984426,False
صفحه عنصريه ب👍متياز,1,1,0,0,0.33034503,0.66965497,False
حداد هو اول واحد دخل للحراش وربراب ايضا مجرم,1,1,0,0,0.4358774,0.56412256,False
نشرها غاليه احسن من يمدوهالي باطل في مخيمات الاجئين يالخاين,1,1,0,0,0.41242033,0.58757967,False
صحا قوادتك,1,1,0,0,0.3372001,0.6627999,False
مابغاش على مولى حرفته عائله106انت ثاني لقيط,1,1,0,0,0.41721445,0.58278555,False
روح نك مك,1,1,0,0,0.3838693,0.6161307,False
خاوتي حذاري الذباب الالكتروني لي يدير الفتنه😉,1,1,0,0,0.43927518,0.56072485,False
ما تحرشوش بلبنات يتحرشو بولد يا وحد الكذاب,1,1,0,0,0.4617332,0.5382668,False
ال تحلب ولا يهدر معطوب,1,1,0,0,0.31684875,0.68315125,False
nik hatchoune yemak,1,1,0,0,0.33528683,0.66471314,False
🖕🏻,1,1,0,0,0.3820943,0.61790574,False
اسوء سياسه لجلب التفاعل سياسه الحملات الانتخابيه الجزاءريه,1,1,0,0,0.40310183,0.5968982,False
راك غير دير فالفتنه اوماتربح غير صبعي الوصطاني تقعد علييه,1,1,0,0,0.45609418,0.54390585,False
نوض هز قلايطك جسم فاني وحياه فانيه يتزوج يخدم قدو حالتو مش لازم قاع ديك اشياء,1,1,0,0,0.46567985,0.5343201,False
rouh t9awa,1,1,0,0,0.34313703,0.656863,False
نظام ارهابي ودجينرو حركي وباذن اله الشعب سينتصر,1,1,0,0,0.42217463,0.57782537,False
اه يا بوخانه,1,1,0,0,0.37542254,0.62457746,False
حسبتونا مهابيل تهدرو على رواحكم ما تسمعوش هدرتنا الله يلعنكم يلعن كل موضف في جيزي الله يلعن كل خاين سارق انتهازي فيكم,1,1,0,0,0.23546134,0.76453865,False
واله اعطيني وجهك نقابل بيهتبدلو كي التاته,1,1,0,0,0.43020132,0.5697987,False
مالا جيبلنا ختك تفرحناا,1,1,0,0,0.3190364,0.68096364,False
خامجه فوحه,1,1,0,0,0.34108773,0.6589123,False
هاذا لقيط جبري,1,1,0,0,0.33936617,0.6606338,False
wach dekhel matob fi ha chi ayaghyoul ue3ni aghyoul akhirik enta tehan blekwaght,1,1,0,0,0.47988352,0.52011645,False
روح نيك اختك,1,1,0,0,0.3957399,0.6042601,False
وجه بيت ماء 😂,1,1,0,0,0.34946492,0.6505351,False
wallah ma andek 3lamn tahachmi zayla,1,1,0,0,0.39554864,0.60445136,False
مضغووط يا ربك 💦,1,1,0,0,0.41513088,0.58486915,False
مزالك تهدر عيش سكتنا شويا,1,1,0,0,0.40691793,0.5930821,False
ترر,1,1,0,0,0.37928945,0.62071055,False
وكان ينيك لاطفال,1,1,0,0,0.31180725,0.6881927,False
nikk,1,1,0,0,0.37928945,0.62071055,False
باذن اله مانزيد نشري الخرده تاعهم,1,1,0,0,0.32429063,0.67570937,False
كي نتي كي هوه في زوج زيدين فضلامه,1,1,0,0,0.48863477,0.51136523,False
افف,1,1,0,0,0.37928945,0.62071055,False
ختك حبيبي,1,1,0,0,0.33682805,0.66317195,False
تحيا الجيش الوطني الشعبي قاهر الخونه والعملاء العصي لمن عاصي تحيا شنقريحه يعطيكم طريحه ياخونه,1,1,0,0,0.44185704,0.55814296,False
فريت اومات بلبيض نييك مك,1,1,0,0,0.36722195,0.63277805,False
شعب مزال يخمام كرشو,1,1,0,0,0.3239372,0.6760628,False
لقحاب عادو يعطو رايهم سيادهم,1,1,0,0,0.3080813,0.69191873,False
nta frii glit,1,1,0,0,0.34023494,0.65976506,False
نكفر بيهم,1,1,0,0,0.33199832,0.66800165,False
الجهل 👌,1,1,0,0,0.32202286,0.67797714,False
علاه اومليط خبز مثلا تفوه يا,1,1,0,0,0.42155924,0.5784408,False
مالا حبسو حتى نتوما من تقديس ربراب 😕 بسبابكم درتونا التشتيت على باقي المطالب,1,1,0,0,0.4389905,0.5610095,False
كولي الخبيز وسكتي,1,1,0,0,0.32038698,0.679613,False
عفن السلام,1,1,0,0,0.33172596,0.66827404,False
الرئيس وحيد لفات سلال في تهريج,1,1,0,0,0.39105716,0.60894287,False
زبنطوط زعيم الابقار,1,1,0,0,0.3025733,0.6974267,False
كلنا عندنا ذره مكعب داخلنا,1,1,0,0,0.39768407,0.6023159,False
حثاله المجتمع,1,1,0,0,0.33675382,0.66324615,False
li ysiporti tajnat ou csc hdouk mhalbin 🤣,1,1,0,0,0.46002623,0.53997374,False
راك ترحي الماء,1,1,0,0,0.33613893,0.66386104,False
مكاش مكعبات كيما نتوما ههخخ,1,1,0,0,0.36321813,0.6367819,False
wach d5l crb dok ana wa9il ani ntnaq l3l,1,1,0,0,0.45698413,0.54301584,False
kelba,1,1,0,0,0.38029373,0.6197063,False
صحا عليك امير دبلوم ان شاء الله يكون فال خير عليك مزيد من التعريه للنظام بدون رحمه,1,1,0,0,0.35767645,0.64232355,False
بصحتكم انتها الحراك مبروك لعصابه سوفه يطلق سراح ربراب لاكن مبروك لعصابه والسب الملال,1,1,0,0,0.3386037,0.66139627,False
جيقا ويقلك ستوكي ياناس العلم راهم لحقو جيقا وحنايا مازلنا روطار,1,1,0,0,0.4215244,0.5784756,False
كذاب,1,1,0,0,0.37993643,0.62006354,False
هادي لباج تعي وناسها صح يعيو يعرفو دين لعقيله,1,1,0,0,0.44740254,0.55259746,False
عاهرات نتاع شكوبي واحد يشوفكم يتوسوس من لبنات اوكل فزدتو على بنات فاميليا لواحد يحوس على بنت فاميليا ميلقاهاش,1,1,0,0,0.4608892,0.5391108,False
tfoo,1,1,0,0,0.38017017,0.61982983,False
enti ta3 ebla ya ele kahba,1,1,0,0,0.44361752,0.5563825,False
من وعد وفي للاسف رئيس كادب,1,1,0,0,0.361436,0.638564,False
هذا كافي قليط شبعه الدبوز التخمارتي,1,1,0,0,0.39935654,0.60064346,False
جيب اختك للحراك يكالوها,1,1,0,0,0.33604005,0.66396,False
مبروك علينا يا امير هكدا العصابه تحكملك الختان,1,1,0,0,0.39410213,0.6058979,False
ديرو العيب ترجعوها السماح نيك السماح,1,1,0,0,0.44646436,0.55353564,False
هدوك عصابات الجنرالات الصوص مشي امن هدوك قوم لوط,1,1,0,0,0.43151346,0.5684866,False
كل ماقلتيه على الحثاله المازدا قليل عليه الشرفاء من ابناء الوطن بعرفونه ويعرفون بانه ماجور,1,1,0,0,0.46262392,0.53737605,False
الموهبه ياجريده الخزي والعار هد موهبه الزني والعهر والفجور,1,1,0,0,0.48673764,0.5132624,False
tfooh ya kalb dobaba,1,1,0,0,0.34957027,0.6504297,False
واله غي كافي,1,1,0,0,0.3300204,0.6699796,False
حتشون يمااك,1,1,0,0,0.33455697,0.66544306,False
nktha,1,1,0,0,0.37891904,0.621081,False
مبروك وديما عقابهم ولاد الحركه الكلاب,1,1,0,0,0.32067218,0.67932785,False
هذا العبد كان يدعي في كعبه لبوتفليقه ودك مع يسعد ربراب وغدوا معرف معامن,1,1,0,0,0.47622392,0.52377605,False
اولاد الزواوله تتفكرهم هاذ البلاد غير في الدمير,1,1,0,0,0.4009664,0.5990336,False
اذا الشعب يوما اراد الحقيقيهلابد ان لا تسمع لمخنث مثل المازدا,1,1,0,0,0.43840712,0.5615929,False
خونه,1,1,0,0,0.38335592,0.6166441,False
لي عندو الفوطو تع ترمتو يبعتهالي,1,1,0,0,0.4750045,0.5249955,False
انت اكبر مستفيد ربراب وشيات كبير,1,1,0,0,0.46902668,0.5309733,False
هاذي لخامجه عندها طفله معا قسنطيني يسميوها اناس,1,1,0,0,0.38162372,0.61837626,False
طر يا المازدا,1,1,0,0,0.37561196,0.62438804,False
مانسيتش اله تربحكوم,1,1,0,0,0.30939546,0.69060457,False
امشي نيك انت ولاخرار انتاعك,1,1,0,0,0.4260781,0.5739219,False
هادو تراميهم ما رحموهاش يرحمو باباهم,1,1,0,0,0.34616518,0.6538348,False
عندو حكطي تاع راك تعرف بلا منقولها,1,1,0,0,0.46244705,0.53755295,False
عذبكم السيد يتمنيك ماشي نيتو ضركم ضركم علابالي كيما علابالكم,1,1,0,0,0.39659974,0.60340023,False
نيك مك يا وليد القحبه,1,1,0,0,0.49522614,0.50477386,False
مكاش مكعبات كيما نتوما هخ,1,1,0,0,0.35695377,0.64304626,False
حي الله الحمار,1,1,0,0,0.28388655,0.71611345,False
بو كلبون,1,1,0,0,0.33432648,0.6656735,False
هاا راك كبير,1,1,0,0,0.35021794,0.64978206,False
الاءمه خرج فيهم الدجال لاتبعوه,1,1,0,0,0.36864167,0.6313583,False
لعنكم الله اتحدث عنك فقط امثالك ايضا,1,1,0,0,0.32650438,0.67349565,False
nik ymak si tmurth l9bayel 😡,1,1,0,0,0.43296212,0.5670379,False
ماشاء اله تعليقات تليق بك ايها الرويبضه يا زنديق,1,1,0,0,0.45305037,0.5469496,False
ربراب سراق وتابع لتوفيق,1,1,0,0,0.3694188,0.6305812,False
يافرطاس ياخامج,1,1,0,0,0.33187053,0.66812944,False
احكو لزند الحيوان وزير العدل المصري,1,1,0,0,0.3729028,0.6270972,False
🐸 ختك,1,1,0,0,0.3331691,0.6668309,False
روح نكمك روح 🤓,1,1,0,0,0.45877272,0.5412273,False
مام انت كيمي هوا علاش غاضك,1,1,0,0,0.43436846,0.5656315,False
baynd mamidou hada mdiroch 3lih,1,1,0,0,0.37846258,0.62153745,False
مابقيلكش قاوي المخنز,1,1,0,0,0.3242087,0.67579126,False
قدور الهايشه مزال يحوس يتصور المير,1,1,0,0,0.35007107,0.6499289,False
من كان يعبد ربراب فربراب انتهى ولكن الجزائر الدوله قائمه للابد,1,1,0,0,0.42200845,0.57799155,False
هخ تراميك,1,1,0,0,0.3276987,0.6723013,False
كان رح ينكحنا بلكورونا,1,1,0,0,0.33193544,0.6680646,False
rohi ya français roh,1,1,0,0,0.35622367,0.6437763,False
الحمير,1,1,0,0,0.38535267,0.6146473,False
بلاد شكبي واش يجيك منها,1,1,0,0,0.40780044,0.59219956,False
كذاب اشر,1,1,0,0,0.3328388,0.6671612,False
علبانا بيها وانت على واش تحوس,1,1,0,0,0.38756365,0.61243635,False
مازدا ونتي هوندا,1,1,0,0,0.33977744,0.66022253,False
فرخ فرنسا,1,1,0,0,0.33681422,0.6631858,False
لعنه اله عليهم,1,1,0,0,0.31713095,0.6828691,False
انت جاي دورك ماتقلقش ياشيطان,1,1,0,0,0.44914618,0.55085385,False
roih a9tel rouhak bach tgi thdar 3la syarb,1,1,0,0,0.4546502,0.54534984,False
bled zeb,1,1,0,0,0.33787987,0.6621201,False
والرئيس الكلب لي رجع عاصمه فلسطين القدس لاسرائيل,1,1,0,0,0.4828402,0.5171598,False
نيك شروق ولقايد فاسد,1,1,0,0,0.38361278,0.61638725,False
احباا كيميه تعرق طغاات في الكمنتار 😂,1,1,0,0,0.4203464,0.5796536,False
رجال يكسبو ومنقش يحسبو دزير عندها وميخصهاش,1,1,0,0,0.4500158,0.5499842,False
وانتا سليل اولاد لقحاب الي خلاتهم 🇫🇷,1,1,0,0,0.40938228,0.5906177,False
دوك الصلاه تتمنيكو بيها,1,1,0,0,0.34101313,0.65898687,False
نتي انسانه فاشله باتم معني الكلمه,1,1,0,0,0.408978,0.591022,False
احشم روحك,1,1,0,0,0.33455315,0.6654469,False
الله ينتقم منهم,1,1,0,0,0.29228067,0.7077193,False
فرنسا العصابات الجزائريه هم ارهابيه,1,1,0,0,0.39146698,0.608533,False
مكنش موقع اباحي مدخلوش,1,1,0,0,0.3062032,0.6937968,False
خارج ختك كيفاه,1,1,0,0,0.328677,0.671323,False
حداد دخل لحراش وربراب مجرم,1,1,0,0,0.40626726,0.5937327,False
خلي نبداو بربراب وحداد اويحي مبعد نزيدو الباقي,1,1,0,0,0.47279528,0.52720475,False
tsma nta mhlb ykhi ka3ba 🖕,1,1,0,0,0.43955296,0.56044704,False
عندي شحال مطيحتش الفايسبوك بصح نوض انيك وجهك,1,1,0,0,0.4855214,0.51447856,False
احشمي على روحك راكي كبيره يا المعزه,1,1,0,0,0.4793226,0.5206774,False
البيض 🤮😭,1,1,0,0,0.32748464,0.6725154,False
بوصبع الله لا يرفد عليه,1,1,0,0,0.3614673,0.6385327,False
والله نت عايش في فخانس راك غاي الاها في روحك حنا رانا غاي,1,1,0,0,0.48256707,0.5174329,False
قاعك مدرتش فيه الخير وجاي تحوس على الاحرار,1,1,0,0,0.41287038,0.5871296,False
سينيالت ومدرت والو 🤣,1,1,0,0,0.3407772,0.65922284,False
خلوهم يروحو خير من القعاد في بلاد بلى مانكمل,1,1,0,0,0.3369718,0.66302824,False
قديمه,1,1,0,0,0.38228682,0.6177132,False
جميعهم اله كاذبه القاسم المشترك,1,1,0,0,0.31863803,0.681362,False
اتمنا اله يموت الموعد,1,1,0,0,0.30330026,0.69669974,False
طبون ختك,1,1,0,0,0.3331828,0.6668172,False
لعنك الله الى يوم الدين ياعميل بريطانيا,1,1,0,0,0.3691818,0.6308182,False
لاكوست تعمل شهريه باباك,1,1,0,0,0.39027336,0.60972667,False
كلب انشاء اله ياكلك,1,1,0,0,0.35203764,0.64796233,False
السوسه المدسوسه هادي تخدم ضد البلاد,1,1,0,0,0.38940415,0.6105958,False
باين ذراري,1,1,0,0,0.33696225,0.6630378,False
الموت تقترب وجد راسك,1,1,0,0,0.3386435,0.6613565,False
ربي يحفضك شيخ اله يرحم امك,1,1,0,0,0.40048188,0.5995181,False
ويسهرو مع ختك,1,1,0,0,0.33587176,0.66412824,False
بروبلام والله ما فيهم بروبلام فالشعب لي يتفرجهم ومطلعلهم شانهم بلي vu لوكان حتى واحد مراه سمع بهم منعرفوش قاع فيقوره كيما هدو,1,1,0,0,0.45034176,0.54965824,False
ماسقسيتش قصت اختك الامازيغ,1,1,0,0,0.36242902,0.637571,False
نعلم انك حثاله من نفس السلاله سلاله زيط زيط زيط زيط,1,1,0,0,0.49977443,0.50022554,False
الكلب المسمى سعيد بوتفليقه يجب اعتقاله من طرف الشعب القصاص منه,1,1,0,0,0.43409422,0.5659058,False
واش دخلك ياوليدافرانسا,1,1,0,0,0.35472226,0.64527774,False
batar,1,1,0,0,0.374706,0.62529397,False
المعطي القبايلي,1,1,0,0,0.31876805,0.681232,False
نيكمك يالعايله تاع طحين ورخس طحانين روحو عسو دياركم اازبي,1,1,0,0,0.4935707,0.5064293,False
كون زاد عهده تانيه راه ولا يجي يدي لمصروف تاع ختك,1,1,0,0,0.42361885,0.57638115,False
بوتفليقه قبل التحلاب,1,1,0,0,0.33153713,0.6684629,False
خامج رخيسه ام رجاله وانتي قالو يا,1,1,0,0,0.47603086,0.5239692,False
نعله الله عليك يا كلب,1,1,0,0,0.378444,0.62155604,False
wali darya lahram 🔪,1,1,0,0,0.36049286,0.6395072,False
كس امو لي ميحب فري فاير,1,1,0,0,0.4092585,0.5907415,False
يدك فالقلوه اليمنى 🖕,1,1,0,0,0.3288757,0.67112434,False
بلد زبي 🖕🏿,1,1,0,0,0.3152217,0.68477833,False
سليل الجيش الفرنسي البيجاري كانو يرقدو بالبيجامه ويتقهواو بالكروصان,1,1,0,0,0.38540515,0.6145948,False
ثروه ربراب نقدرو نكملوا بيها الطريق السيار من عنابه للطارف,1,1,0,0,0.41988555,0.5801145,False
وانت واش وجعك,1,1,0,0,0.34012464,0.6598754,False
يكفي بهلولا لتصبح مشهورا,1,1,0,0,0.3634664,0.6365336,False
استحمار بوصبع لزرق,1,1,0,0,0.35076717,0.64923286,False
وجد روحك ايامك معدوده,1,1,0,0,0.30102575,0.69897425,False
na3lato elah alyk,1,1,0,0,0.327118,0.67288196,False
نك زبي اذا هاذي بلاد,1,1,0,0,0.39909226,0.60090774,False
بعيد السماء نبح الكلاب,1,1,0,0,0.35854355,0.6414565,False
الله يرحم القايد صالح ونت اقعد تنبح كي الكلب,1,1,0,0,0.46833825,0.53166175,False
الله لا يربحهم,1,1,0,0,0.29512092,0.70487905,False
وجوه البغس الرغس كنتم تقولون المنتخب لا يقنع في لعبه في خطته في في في الخ الان تغير كل شيء سبحان الله,1,1,0,0,0.361945,0.63805497,False
عاهره واوساخ 😂,1,1,0,0,0.3327284,0.6672716,False
تحركهم فريت اوملات بلا بيض يا وحد لحمار,1,1,0,0,0.47243384,0.5275662,False
pidé,1,1,0,0,0.37928945,0.62071055,False
اخمج فندق في العالم,1,1,0,0,0.35005024,0.6499498,False
مول المازده,1,1,0,0,0.34396952,0.6560305,False
دخلتهم كل للحبس واش خليت هذا يدل على الكذب,1,1,0,0,0.42898747,0.5710125,False
islamya matchi zwafia,1,1,0,0,0.327118,0.67288196,False
الهربه لبلاد هدي مبقاتش قاعدا,1,1,0,0,0.3615034,0.63849664,False
شكون هادو اسبي,1,1,0,0,0.30880088,0.6911991,False
la ilha ila allah matoub rasoul allah,1,1,0,0,0.44097316,0.55902684,False
بالمختصر المفيد لازم,1,1,0,0,0.33933303,0.66066694,False
الله لا تربحهم الشيات اخوكم من اقصى صحراء الجزائر تيميمون,1,1,0,0,0.39630634,0.60369366,False
رح ينكحنا بلكورونا,1,1,0,0,0.32522434,0.67477566,False
جرو تاع ربراب يدافع سيده تفوه,1,1,0,0,0.46568584,0.53431416,False
طائفه زوافيه مازديه سرطان الجزائر 🐸,1,1,0,0,0.38442075,0.61557925,False
العبيد يرون الحر اله,1,1,0,0,0.3361728,0.6638272,False
لقيط فرخ تفوو عليك,1,1,0,0,0.34653136,0.6534686,False
ولاد فرنسا عليهم لعنه الله الخونه,1,1,0,0,0.43894708,0.5610529,False
الجديده يعني الانتقام الشعب طرد المجرم بوتسريقه جديده يعني القمع الحديده الشعب حسبنا اله الوكيل,1,1,0,0,0.42775738,0.5722426,False
موالفين متقمبيع اله غالب بطها سكت,1,1,0,0,0.3547256,0.6452744,False
مستوي رابعه,1,1,0,0,0.32657436,0.6734257,False
المغرب هو الاصل والباقي تقليد لا مجال للمقارنه بين الجزائر طووز المخزن الحمد الله,1,1,0,0,0.4885485,0.5114515,False
اله ينصرك يا استاد هولاء الصعاليك,1,1,0,0,0.42938572,0.5706143,False
