texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
الدعاء استوقفتني كلمه حكمك عدل اذن الوضع تعيشه الوضع تستحقه,0,0,True,0.45542324,0.54457676
نسيت بوصبع العبيد تع بو تبون🤔,1,0,False,0.45341936,0.5465807
اكبر سراقين في العالم,1,0,False,0.35806012,0.6419399
اين المفر,0,0,True,0.32768127,0.6723187
ربراب هذا من فضل ربي 😁,0,0,True,0.39643314,0.6035669
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,0,False,0.48082688,0.51917315
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,0,False,0.47873494,0.52126503
حياك اله استاد العربي,0,0,True,0.3003771,0.69962287
وعلاه هربت قبل ماتطفى الناراحناكناثم في القاله ماخرجناش حتى طفاوها وخرجنا وقت المغرب والحمد لله ولاحو,0,1,False,0.5049046,0.49509537
مبروك علينا نتمنا للجزائر الترشح لكاس العالم ضمان المرتب الثالثه ❤,0,0,True,0.41153768,0.58846235
نسيت بابانا,0,0,True,0.3226004,0.67739964
هل يوجد المحل في جيجل,0,0,True,0.35013953,0.6498605
مصطلح قهوي هو مصطلح عنصري معناه اللون البني وهو اشاره الى العرب باعتبارهم بشرتهم سمراء كل شخص يستعمله بقصد,0,0,True,0.4558477,0.54415226
كم ثمنها من فضلك,0,0,True,0.34781697,0.65218306
او 46 الف تاعي بركاو ماتسرقو رجعوها,0,0,True,0.40331945,0.5966805
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,0,False,0.34715757,0.6528424
سبب دائما السرعه المفرطه يوو معدناش طريق افهمو طريقنا كامل امكسره,0,0,True,0.31467217,0.6853278
الجيش والشعب لحمه واحده سليل الجيش التحرير الوطني نصيحه لكل انسان يتحدو كلمه واحده الجزاءر,0,1,False,0.5130157,0.4869843
تخفيضات,0,0,True,0.3794209,0.6205791
كلب نباح,1,0,False,0.34844717,0.6515528
اله يسلمك,0,0,True,0.30908594,0.69091403
هادي لفسو تع سيدك خطيك متنجميش,1,0,False,0.4017868,0.5982132
روح تقود كلاب فرنسا,1,0,False,0.41675985,0.58324015
يارب لي بالي,0,0,True,0.33787975,0.6621202
السلام عليكم يا مجموعه براند المطلوب منكم تفتحوا لينا فرع ولايه الطارف شكرا,0,1,False,0.53854144,0.46145856
افضح افعال واقوال العصابات الظالمه والمفسدهتنابح وتالم كلابهم الظاله الذباب,1,1,True,0.5807007,0.4192993
حبا الله الاحرار الشعب العظيم,0,0,True,0.31536293,0.68463707
قناه النهار مصادر موثوقه تءكد يسعد ربراب متورط هجمات سيريلانكا😂,0,0,True,0.48149323,0.51850677
يا جماعه مافهمت والوا قاستو الرجله النيف يتكلم الدين يقول المنكر الفساد حنا كامل نخافوا ربي نتقوه نتوما كامل تحبوا الغفه الطهاره املا شكون راه يكذب بنات الناس شكون راه يزني البغايا العاهرات تقولولي الشرطه الامن شكون الشرطه شكون ياخي منا علينا كامل جزايرين يحل فموا يبدا بنفسه يتقي اله ربي يهدينا يرفق بينا,1,1,True,0.6569754,0.3430246
لم تلمسها يا ادمين🤷‍♂️,0,0,True,0.35593453,0.6440655
اكبر منافق نتا هوا ربراب تاع نمي نكتونا لبلاد تناحو قاع تحاسبو قاع العداله,1,1,True,0.7199166,0.28008342
بركاو التخلاط وشي هاذ المصطلحات الغريبه قهوي روجي وردي موفي سميو الاشخاص باسماءها وحطو الامور نصابها حبسونا هاذ لهبال,0,1,False,0.6552625,0.34473753
خاوتي انا راني مبيراطي هاج لا باجمتنخلعوش 😂,0,0,True,0.3172412,0.6827588
مخروب,0,0,True,0.37928945,0.62071055
افضل هاتف لاكن ماذ البروسيسور,0,0,True,0.39473432,0.6052657
جي نتا حلوه يا المازده,1,0,False,0.4668267,0.5331733
استغفر الله الله يرحم معطوب الزعيم,0,0,True,0.30509165,0.6949084
نتوما اعراب اشد كفرا نفقا ربنا رب السماوات الارض نعبد الحي القيوم انتم تجهلون وتضعون الصور اشركتم بربكم انتم تعلمون لنا اله,0,1,False,0.7792101,0.22078991
عير بجايه وجيجل برك الي تدعيلهم خهه,0,0,True,0.4459255,0.5540745
akdli ela soolking 🤣,0,0,True,0.35372874,0.6462712
الكعب مود دو,1,0,False,0.35165015,0.6483499
الغساله بقداه,0,0,True,0.32259417,0.67740583
جيبوها لفريق الوطني,0,0,True,0.32677892,0.6732211
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,0,False,0.37551975,0.62448025
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,0,False,0.36983377,0.63016623
جامي تحنو علينا وتعطونا واحد من عندكم دارنا كل منتوجات كوندور,0,0,True,0.38710067,0.6128993
خاوتي ليعرف كيفاش تمشي تيلكموند لي في ساعه كوندور 601,0,0,True,0.3511705,0.64882946
okay hchon ymak,1,0,False,0.32961568,0.6703843
روح تعطش روحك راك عطشان بكري,1,0,False,0.48792514,0.5120748
هناك عروض اخري وهل بالامكان الاستفاده العرض,0,0,True,0.3800669,0.6199331
هاذي صناعه جزاءريه,0,0,True,0.3388324,0.6611676
نيك موك,1,0,False,0.35547617,0.64452386
حياك0اله ياحور,0,0,True,0.33187053,0.66812944
ان الشيطان يعدكم الفقر,0,0,True,0.31620884,0.68379116
المهم ضربوهلو كيما انت,1,0,False,0.34848166,0.65151834
تخمامك كيما نتع يعطينا المنشور,1,0,False,0.3899308,0.61006916
البروبلام يقولولو استاذ فالايف,0,0,True,0.3411911,0.6588089
كيما اغتاصبوك مين كنت قاصر اومازالو يغتاصبو فيك وانتا تتلذذ,1,1,True,0.5833549,0.4166451
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,0,False,0.31062162,0.6893784
1830,0,0,True,0.3744075,0.62559247
تشفاو نهار لي تصورو زعما قريب ربغين واحد قع لابسين تريكو واحد يامات العيد,0,1,False,0.65531236,0.34468764
انا امين 25 سنه,0,0,True,0.26519477,0.7348052
المهم ترقبوا عوده زيت السانقو صفيه بقوه ببوشون واحد فقط تستطيع قلي خروف بشحمه ولحمه وتشتريه بثمن قهوه ومعلب في قاروره قصديره ملعونه ذبحت يدي في محاوله فاشله لفتحها من اجل قلي البطاطا على شاطئ البحر وتوكل اافريت بطعم الدم ونتا جد فرحان وسعيد في حين ربراب يضرب في الصبه بطعم عصير المقارون هو ومعه ربراب وعائله خنينف اللذين بنوا السجون ودشنوها مبكرا عن طريق خط مواصىلات سيدي محمد الحراش السريع,0,1,False,0.73683393,0.26316607
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,0,False,0.45010063,0.54989934
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,0,False,0.34188774,0.6581123
ربراب فءنسي وحداد بريطاني واخر خبر كونيناف جنسيه سويسريه لك اله يا جزاءر,0,1,False,0.55647206,0.44352794
koulchy mabrouke hagda abla taharake rpake rpake ya abla,1,0,False,0.4841488,0.5158512
نك زبي هاذي بلاد,1,0,False,0.3649477,0.6350523
بقداه السوره تاعهم كاين في قالمه او عنابه,0,0,True,0.36734384,0.63265616
استغر الله واتوب اليك,0,0,True,0.32433245,0.6756675
يا سبي فرونسي نيكتلها الحتشون تاع يمات يماها,1,1,True,0.56224954,0.43775046
او انت تعطيني معلومات,0,0,True,0.37136093,0.6286391
hna machi monafiqin kima ntouma ya zebi ma nseliwch besah ma 3endnach nifaq wrouh tati yedek fi zeb,1,1,True,0.604703,0.395297
اله يحرق طيز مك ونتا ولد حركي واش كشف تفوه علا ختك وانت اكبر منافك انت تنتمي لي اصحاب الشيته نتا مخبي السم فلعسل,1,1,True,0.8173544,0.18264562
الفازون بمسابقه ديسمبرالماضي ستف واربح الاسبوع,0,0,True,0.38312864,0.61687136
اقلي بول البعير يل عربي الفايح,1,0,False,0.46564233,0.53435767
wtizz mok nssitha,1,0,False,0.32181168,0.6781883
انت برضايتك مديت زك,1,0,False,0.36702526,0.63297474
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,0,False,0.4244472,0.5755528
عيبك يا بء لبزازل,1,0,False,0.374334,0.625666
وعدت تجيب الاموال المنهوبه شفنا والو,0,0,True,0.43607572,0.5639243
ربي يحفظك ويسترك من كل اذى ربي يرحم امك ان شاءالله ويغفرلها يارب العالمين امين,1,1,True,0.62983626,0.37016374
مكن صوره,0,0,True,0.33450115,0.66549885
شكون لي ماشي فاهم في جدها والو كيما انا,0,0,True,0.43273038,0.5672696
مادام القبائل مع ربراب فان ربراب مظلوم جيبو حداد لا واحد اخر تشوفو لقبايل كيفاش يبولو عليه,1,1,True,0.5470616,0.45293838
المشكل ان الدعاره في الجزائر اصبحت في كل مكان في الجامعه لا سيتي السبيطار اخطر دعاره تصرا هي في البرلمان قصر الجمهوريه راك فاهم,1,1,True,0.5220118,0.47798818
نيك سوه تاع مك يا لي راك تهدر كرهت ربك هدرتك خنزير,1,1,True,0.77616656,0.22383344
صحفي حر حيا اله الاحرار ديما عقبهم,0,0,True,0.35823095,0.64176905
بانت حقيقتك,0,0,True,0.3301987,0.6698013
