texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
سينيالت ومدرت والو 🤣,1,1,0,0,0.012252685,0.9877473,False
قديمه,1,1,0,0,0.03301171,0.96698827,False
اتمنا اله يموت الموعد,1,1,0,0,0.40320078,0.59679925,False
الموت تقترب وجد راسك,1,1,0,0,0.33114,0.66885996,False
بروبلام والله ما فيهم بروبلام فالشعب لي يتفرجهم ومطلعلهم شانهم بلي vu لوكان حتى واحد مراه سمع بهم منعرفوش قاع فيقوره كيما هدو,1,1,0,0,0.002256255,0.9977437,False
شاوي افتخر لي مايعرفش اصلو يروح يشعل روحو ♓,1,1,0,0,0.04108236,0.9589176,False
wali darya lahram 🔪,1,1,0,0,0.02554548,0.9744545,False
سليل الجيش الفرنسي البيجاري كانو يرقدو بالبيجامه ويتقهواو بالكروصان,1,1,0,0,0.011338529,0.98866147,False
ثروه ربراب نقدرو نكملوا بيها الطريق السيار من عنابه للطارف,1,1,0,0,0.28896636,0.71103364,False
na3lato elah alyk,1,1,0,0,0.026037246,0.9739628,False
اخواني القباءل ليسو الكل لان القباءل احرار ورجال طينه الكبار اتحدث يدافعون ربراب ثاني ملياردير عربي قدم لكم ماهي المشاريع استفدتم ياناس راه رجل فاسد يخدم المشروع الفرنسي يريد تقسيمنا حذاري حذاري,1,1,0,0,0.124765374,0.8752346,False
شكون هادو اسبي,1,1,0,0,0.012245254,0.98775476,False
la ilha ila allah matoub rasoul allah,1,1,0,0,0.0042599174,0.99574006,False
رح ينكحنا بلكورونا,1,1,0,0,0.024246132,0.97575384,False
الجديده يعني الانتقام الشعب طرد المجرم بوتسريقه جديده يعني القمع الحديده الشعب حسبنا اله الوكيل,1,1,0,0,0.29152545,0.7084745,False
الجزائر فرنسيه فاشهدوا فاشهدوا فاشهدوا,1,1,0,0,0.43174917,0.56825083,False
matoub radiya 3anhoo ❤️,1,1,0,0,0.02677448,0.97322553,False
نسيت باباكم القايد صالح,1,1,0,0,0.43577337,0.5642266,False
يارب اعطينا زلزال 12علا سلم ريشتر نروحو قاع حسبي اله ونعم الوكيل,1,1,0,0,0.032777954,0.96722203,False
smhli bsh g3rtha 😢,1,1,0,0,0.01679592,0.98320407,False
keshma darolk mouloudia beyna 🌶,1,1,0,0,0.011534074,0.9884659,False
قلكا يتحاسبوا قاع كي لحقت ربراب اعلنوا تضامنهم,1,1,0,0,0.31072357,0.68927646,False
الحكومه نتاعنا لازم نخربولها مؤسساتها باه تيستعرف وتخاف لاخاطر كلش سرقوه من دراهم الشعب وبناو المؤسسات من دراهم الشعب,1,1,0,0,0.012702611,0.9872974,False
لكان البنك يطيني القرض عطاتو لربراب ندير العجب فالبلاد كاش مدنا عندو بالعكس,1,1,0,0,0.0057075955,0.9942924,False
عاود لحساب مقريتش رياضيات,1,1,0,0,0.008953698,0.9910463,False
تحير شعب يطلب يحاسب ناس يطلب ناس تحاسبش فرزو رواحكم ربراب ادا دار والو قادر علء شقاه مايقدر يتوشيه وادا دار لازم يتحاسب,1,1,0,0,0.37876046,0.62123954,False
ربي يحفظابناء الجيش الوطني الشعبي وربي ينصرنا على ابناء الجزائر,1,1,0,0,0.13718192,0.86281806,False
نظرات نزار اشبه الي دليل فرنسا ترك الشعب يعيش بسلام القايده عزوج رانا العجاءز وهذه رقصتهم والحراك هومن سقطهم ارضا وانهاء عبث العملاء والولاءلشارل ديغول 201 الثعلب ماكرو الثوره السلميه مفتاح نجاه لشعوب المتضعفه نصر الانتصاريحيا الحراك,1,1,0,0,0.15732457,0.84267545,False
ماتزيدش ربنا حتى انت لواحد راح يطرطقله عرق في بلاد,1,1,0,0,0.16979437,0.8302056,False
المشكل ان الامور من سيئ الى اسوء رجعت ازمه السيوله زيد الانترنت بالجمعه صراحه اتساءل وين راهي الدوله,1,1,0,0,0.0032259799,0.996774,False
كل واحد وحياتو وواش يحب يسيبورتي هنايا بدا يصماط le doux,1,1,0,0,0.0484899,0.9515101,False
ولق وي لا شفتو صحره,1,1,0,0,0.005535713,0.9944643,False
le3erebe yebe9awe neocha heta leyome,1,1,0,0,0.039834674,0.9601653,False
حداد ربراب كونيناف استقدام الاسماء يصبح سجن الحراش اغلي باريس مانشستر سيتي,1,1,0,0,0.45944643,0.54055357,False
ih wach dakhalk,1,1,0,0,0.015331068,0.9846689,False
يقصف يبالي,1,1,0,0,0.06822103,0.93177897,False
رحت نشري قرعه خل حضني مول الحانوت وقالي هاي عندي وبلغ السلام لخاوه حسيت روحي لابوانت اله يرحموا,1,1,0,0,0.0832887,0.91671133,False
اه خطونا,1,1,0,0,0.017035086,0.98296493,False
bditou fl 3onsoriya wl fitena,1,1,0,0,0.0428555,0.9571445,False
لقبايل رجاله عليكم تحيا القبايل,1,1,0,0,0.00863605,0.99136394,False
💚❤,1,1,0,0,0.11482752,0.8851725,False
وناك القضيه الفلسطينيه,1,1,0,0,0.01458802,0.985412,False
ربي يحفظك في مركز حفظ الجثث,1,1,0,0,0.06652699,0.933473,False
ردو بالكم ليحاكموه على حيازه عمله صعبه دون الابلاغ هنها حيازته على جوازي سفر خلاص اهم دعوى هي الفساد لازم يحاكم عليها استرجاع الاموال المنهوبه,1,1,0,0,0.09777476,0.90222526,False
reh chef li,1,1,0,0,0.007505177,0.9924948,False
كلشي مبروك وعقابهم جيسكوبو,1,1,0,0,0.029879708,0.9701203,False
اغلب الاغنياء ولدو وهم فقراء الشيء الميز فيهم انهم عندهم العزيمه عندهم المخ الحاجه لي تفتاقر ليها يا ادمن الصفحه,1,1,0,0,0.3768627,0.6231373,False
نتا مضلوم اسي ربراب لك معليش واله تحاسبو قاع اولاد فرنسا,1,1,0,0,0.20415607,0.79584396,False
ان شاء الله تقومو بتلبيه الطلب,1,1,0,0,0.004296001,0.995704,False
ملخر,1,1,0,0,0.0887847,0.9112153,False
مسيره ربراب اتفها الفكره,1,1,0,0,0.44830847,0.55169153,False
وكي تقول السلام عليكم تهز يدك اليمنى ولا رجلك موضوع تافه,1,1,0,0,0.04250882,0.95749116,False
شوف طريقه الكلام تاع استاذ الوعي امير المازدا,1,1,0,0,0.04219946,0.95780057,False
😂😁,1,1,0,0,0.05781266,0.9421873,False
wekhtek chekit kayna menha,1,1,0,0,0.008400354,0.9915996,False
اخيس ميم شفتو,1,1,0,0,0.012172573,0.9878274,False
مزال نت جيبوك ينحولك القرعه لي حاصله,1,1,0,0,0.27507728,0.7249227,False
ربي يحفظ بلادنا ولادها ان شاء الله صامدون لمطالبنا عازمون ربي يحرر بلادنا من الخونه,1,1,0,0,0.36885294,0.631147,False
خلي ربراب روح معنا ها,1,1,0,0,0.49272895,0.50727105,False
بوتفليقه بومدين كلهم ساهموا في تفريق الشعبين,1,1,0,0,0.413583,0.58641696,False
