texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
peur parce ce que hadou houma les vrais hommes de algérie hadou houma ils vont pas laisser algérie tache3ale fiha naree il sont des principes hadou nasse andehoum algérie fi damhoum machi wellad franca rabi makoum nechallah vous serez régulariser nechallah vous étiez la qui kane chabe fi hala je me souviens très bien de cette époque 👍vive algér,0,0,1,1,0.8453706,0.15462941,False
عندك حق الله تتعذب تعذب اولادك معاك,0,0,1,1,0.86246216,0.13753784,False
wenta rak dayer chdayer howa,0,0,1,1,0.95751214,0.04248786,False
الاغتصاب في مراكز الامن هاده بدايه الانهيار,0,0,1,1,0.93451786,0.06548214,False
حتى الاشهار تبهدلو بينا عضه قولو لقمه حاله والله,0,0,1,1,0.94079626,0.059203744,False
ech3b rah 9abl bddl he mala ystehl ktar,0,0,1,1,0.9587367,0.041263282,False
عليها كانو الحركى بزاف في الجزائر فرنسا تقدم امتيازات بالجمله قال صحفي معترف بها🐗,0,0,1,1,0.9917509,0.008249104,False
القباءل ربراب الشاويه القايد خلي نديرو حرب,0,0,1,1,0.9895195,0.010480523,False
🖕لاي ابوناهم,0,0,1,1,0.77283674,0.22716326,False
aw qaderek,0,0,1,1,0.86971563,0.13028437,False
الترمه عمرها تبول يعني تقعد ترمه ليكوش هدا,0,0,1,1,0.9961356,0.0038644075,False
حاجه تاع تبهليل داخل عمك الطرطور,0,0,1,1,0.7990791,0.20092088,False
impossibl,0,0,1,1,0.6812802,0.3187198,False
انطلقوا ايها الغاضبون انه يشتم الهتنا 😂,0,0,1,1,0.68317866,0.31682134,False
ribondi 3alya brv omlyy😉,0,0,1,1,0.88644403,0.11355597,False
rä mï aya tsm3 lekhra,0,0,1,1,0.9905911,0.009408891,False
خلطي جلطي حرزي تزعطي,0,0,1,1,0.9711438,0.028856218,False
wallahe ila 3ib ar ndam fasid,0,0,1,1,0.9814766,0.018523395,False
