mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_loss,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
2.970617961883545,0.4089039526328575,0.005776643753051758,0.0015247940066059995,1.0,,hinge,5000,"{'C': 1.0, 'class_weight': None, 'loss': 'hinge', 'max_iter': 5000}",0.8588572293575845,0.8446952305837947,0.8450062954630895,0.8360934741536841,0.8462814595342277,0.83335114111484,0.838239126524771,0.8374406553753129,0.8395686565319491,0.8454417863435391,0.8424975054982792,0.00691883635481163,14,0.9130696334825863,0.9164431612230769,0.913856829880013,0.9148367662716121,0.9133669020784216,0.9172461806718065,0.9134062348176117,0.9139325553309565,0.9165238425640856,0.9149334869282653,0.9147615593248435,0.0014245123721372962
0.10732467174530029,0.010757513709762717,0.00455162525177002,0.0005701850623100732,1.0,,squared_hinge,5000,"{'C': 1.0, 'class_weight': None, 'loss': 'squared_hinge', 'max_iter': 5000}",0.8776229319190638,0.868049846910522,0.8713770964142151,0.857466423482099,0.870632692722954,0.8562585474699489,0.8515662835284517,0.8617934412775268,0.8587520757734177,0.8577908366410512,0.8631310176139252,0.007880524911741084,9,0.9491583939529076,0.9497932067882296,0.9499368216930101,0.9492928706941057,0.9494031947388006,0.9514369915433838,0.9480930409982729,0.9485427107144236,0.9499089983054398,0.9495729054720066,0.949513913490058,0.000852307663295377
2.902502179145813,0.6217444806751982,0.00568079948425293,0.0014564962156014011,1.0,balanced,hinge,5000,"{'C': 1.0, 'class_weight': 'balanced', 'loss': 'hinge', 'max_iter': 5000}",0.8598698659240185,0.8493656252916975,0.8532868123003221,0.8368873832758519,0.8505637903110073,0.827327267406284,0.8387200982054885,0.8403762122988383,0.8383946607482335,0.84232127696621,0.8437112992727952,0.009016395023994702,13,0.91696657951682,0.917839160335084,0.9183634272998755,0.9189811466025775,0.917429595038689,0.9195957580547832,0.9183557579533889,0.9189888387086349,0.9201510906880179,0.9196090603028717,0.9186280414500743,0.0009714232975144966
0.12283234596252442,0.009617751374326543,0.004277801513671875,0.00032028357533003804,1.0,balanced,squared_hinge,5000,"{'C': 1.0, 'class_weight': 'balanced', 'loss': 'squared_hinge', 'max_iter': 5000}",0.879481045270519,0.8702135538569815,0.8701910840034315,0.8576114081996435,0.8677798873315911,0.8474452769208167,0.8544240613319645,0.8602586340753817,0.8523751307678034,0.856128087605531,0.8615908169363664,0.0094367389728937,10,0.9491233605363787,0.9483844802274,0.9496355588122638,0.9493567542296457,0.9491146401155728,0.9496785631351685,0.949128616482491,0.9490184147815186,0.9488942324960998,0.9499927486560629,0.9492327369472603,0.00043253142980187703
4.556355500221253,0.5270979149213469,0.007019591331481933,0.003310141326627297,5.0,,hinge,5000,"{'C': 5.0, 'class_weight': None, 'loss': 'hinge', 'max_iter': 5000}",0.8870649317549075,0.8750729149164299,0.8749837162284836,0.8715655263154523,0.8683640258723685,0.856165370210314,0.8624630199563743,0.8619604242324199,0.8603083214506713,0.8657706488716423,0.8683718899809063,0.008631671465201626,8,0.9483868286610246,0.9493247490718044,0.949847551767018,0.9508088257911347,0.9501028291560454,0.9516964346445326,0.9485306309625061,0.9488020442928773,0.950070374424739,0.9498955645060418,0.9497465833277723,0.0009793871566733932
0.27374603748321535,0.06187706764053638,0.006922864913940429,0.0025957342978815572,5.0,,squared_hinge,5000,"{'C': 5.0, 'class_weight': None, 'loss': 'squared_hinge', 'max_iter': 5000}",0.8812781926386415,0.880748348722205,0.8820851354427498,0.8703869701646616,0.8766080751349928,0.8654653579271443,0.8664884350531736,0.8756590553571908,0.8611237242028185,0.8703848554479992,0.8730228150091577,0.006964716689170678,2,0.9618901110841305,0.9616641741369492,0.961786426527204,0.9620761980147707,0.9625720023191602,0.9636143115432068,0.9612701194184838,0.9624058930425753,0.9618404809060126,0.9628638135516991,0.9621983530544191,0.0006469249135930596
4.205758285522461,0.6354603990778696,0.006678366661071777,0.0027436926922192227,5.0,balanced,hinge,5000,"{'C': 5.0, 'class_weight': 'balanced', 'loss': 'hinge', 'max_iter': 5000}",0.8880481250654026,0.8750225594749794,0.8791246912871173,0.8649406007126026,0.8716795525487218,0.8573229895020953,0.8612900489110418,0.866245039205195,0.8596904720843632,0.8626364149684308,0.868600049375995,0.009242397078815799,7,0.9495747916479469,0.9493094222026462,0.9507759680895589,0.9501767198434061,0.950018053723945,0.9507103050998302,0.9484650918337465,0.9496919328523938,0.9496328410669537,0.9503911480877658,0.9498746274448193,0.0006616179914975923
0.23036425113677977,0.021703767544925274,0.004915571212768555,0.0006500742523385983,5.0,balanced,squared_hinge,5000,"{'C': 5.0, 'class_weight': 'balanced', 'loss': 'squared_hinge', 'max_iter': 5000}",0.8832048704841766,0.8801111945498635,0.8849384518005792,0.8722114849483986,0.874573112195919,0.8632429448981469,0.8679268216389164,0.8761863209984271,0.8609744622199215,0.8686885071837298,0.8732058170918078,0.007708439308888379,1,0.9616926934787737,0.9613348131067563,0.9617452540207987,0.9616907913204209,0.962535659333366,0.9627142908641948,0.9611861129439934,0.9629284005104473,0.9616872562365071,0.9624864801285884,0.9620001751943846,0.0005790828697509765
4.944739580154419,0.8005717832917429,0.005139827728271484,0.0005477115870089163,10.0,,hinge,5000,"{'C': 10.0, 'class_weight': None, 'loss': 'hinge', 'max_iter': 5000}",0.8868900646678424,0.8768775708277488,0.8783173793419694,0.868196553227282,0.8789622370151216,0.8610771197093742,0.8664884350531736,0.8711667542695143,0.8634192036750856,0.8694787363029843,0.8720874054090096,0.0076068676598736425,5,0.956341486388707,0.9560768554465617,0.9567629748428677,0.9568713126723778,0.9574226365166301,0.9589477677611346,0.9560830089514669,0.9566210189284581,0.9572753957239086,0.9577229618745134,0.9570125419106624,0.0008314109206585338
0.2864781379699707,0.032816548700819,0.005422377586364746,0.0005313639686377923,10.0,,squared_hinge,5000,"{'C': 10.0, 'class_weight': None, 'loss': 'squared_hinge', 'max_iter': 5000}",0.878701110073659,0.8783173793419694,0.8852449600827064,0.8658130696661366,0.8742541179650577,0.8655051836525128,0.870350660875824,0.880592720545397,0.8593153680754222,0.8710345039670336,0.872912907424572,0.007588400066004133,3,0.9649672902269945,0.9638317080625535,0.9642331959805519,0.9649125435712407,0.9658760799452992,0.9663411397770258,0.9648642455791674,0.965249830742636,0.9641269130717172,0.9661681460159831,0.9650571092973168,0.0008187100113556127
4.674070215225219,0.3785341279217596,0.006094026565551758,0.00125504021857447,10.0,balanced,hinge,5000,"{'C': 10.0, 'class_weight': 'balanced', 'loss': 'hinge', 'max_iter': 5000}",0.8875865427107714,0.8802909077501659,0.8784946049728077,0.8658870814325677,0.874746973603334,0.8647701949003337,0.8670589199209349,0.8750530796451099,0.864678544259696,0.8666952162062797,0.8725262065402001,0.007508356395449602,4,0.9566136746995769,0.9561107920312026,0.9577558781793896,0.9582164715967779,0.9586571259370884,0.9586254960533913,0.956517000099549,0.9576363142318314,0.9571372853364248,0.9576442580559263,0.957491429622116,0.0008388364849651755
0.5184571743011475,0.17551384179237234,0.0075870990753173825,0.0030883034670957533,10.0,balanced,squared_hinge,5000,"{'C': 10.0, 'class_weight': 'balanced', 'loss': 'squared_hinge', 'max_iter': 5000}",0.8749029847103649,0.8801111945498635,0.8849384518005792,0.8661020738702345,0.8710564980388243,0.864792636735841,0.8700371818177874,0.8777957959795613,0.8555039887816789,0.8682343060451623,0.8713475112329897,0.00805437442309193,6,0.9642322873416965,0.9641144793076682,0.9642828918728101,0.9649118118982623,0.965190382700842,0.9659904096840102,0.9642469874426406,0.9652486939074485,0.9649096386639273,0.9657106997320071,0.9648838282551313,0.0006260898380276021
