texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
بالتوفيق اخي لطفي كلنا نساندك جهرا ولا خوف من احد جمعه مباركه يا مشرف الجزائر,0,0,1,1,0.51440287,0.48559713,False
راجل نستعرف بيك المسؤول اختار المسؤوليه فالاساس باه يخدم الشعب نقطه ارجع للسطر,0,0,1,1,0.506716,0.493284,False
يجب اضافه السبت لحراك راحه الناس اتوا باليهودي المسمي العربي بلخير قصر المراديه التسعينات باش يخدعوكش واسمه الحقيقي مهيمنا القمح الجزاءري,0,0,1,1,0.78835714,0.21164286,False
اتقوا اله يعني واش ربحت جمعت اسوء مافالحياه وعرضته الناس تحبو ندير نكد السواد شوف اله يسود بماتك يجعل حالتك ضنكه تري رياضاناس قلبها ضاقت الدنيا كلها نزيدو بشروا تنفروا,0,0,1,1,0.83853227,0.16146773,False
افهم تناقضتهم كيف التحالف يضرب داعش سوريا العراق جوا ارض مكشوفه فيهرب الفيروس ليبيا لماذا لكي ينتقم دوله اسلاميه عربيه سنيه الاولي مقاتله يقاتلونه فداعش صناعه امريكيه اسرايليه ارانيه الامه الاسلاميه العربيه السنيه ونحن الشعب الجزايري جيشنا خندق وسنقطع ايدهم ادا مست دره بلادنا المخضب بدما الشهدا,0,0,1,1,0.7054625,0.29453748,False
bayen dhork rak hawass kifach tlazag zelzla nidham 😂,0,0,1,1,0.5144824,0.48551762,False
ادعوا اله يهدي هاءلاء الفاسدين يستعملوا اموال الشعب لبناء مباني وسكنات تليق لعيش الكريم وادعوا ياتوا بمهندسين معمارين متفوقين الاعمار حتي ينوا ويصموا بناءات سليمه وامنه واله شيء شر منا الشسطان وكل شيء خير اله,0,0,1,1,0.7952608,0.20473921,False
الجزاءر ماشي جديده قديمه وفيها السيراج حكايه الزيت والغلي البكري ماشي برنامج نتاع فرنسا مزال يمشوا بيه والضحيه الشعب,0,0,1,1,0.70396316,0.29603684,False
المقاطعه هي حل عقابي يستجيب له التاجر الذي يحترم مستهلك بضاعته ويتجاهله التاجر الفرعون النازي الذي يرى نفسه من سلاله الالههو,0,0,1,1,0.5944114,0.40558863,False
من اليوم يا السطايفي راك كيف كيف فالميزان نتا والبجاوي ممنوع عليك حملاوي,0,0,1,1,0.6580725,0.34192753,False
جناح القايد قضى على جناح بوتفليقه والان جناح اخر يقضي على جناح القايد الفرق انه كنا نعرف جناح بوتاف وجناح القايد اما الان فلا نعرف اي الاجنحه تتحكم فلو صدقنا قولكم على ان توفيق ونزار يتحكمان فلمذا كنتم ضد من اراد القضاء عليهم بمعنى واحد ووحيد انكم لن ترضو باي جناح حتى ولو كان جناح بعوضه,0,0,1,1,0.7231655,0.2768345,False
واش هدي مهزل تعا خوتي برك مستعرف فريق تونس قوي بزف وحنا مكنش,0,0,1,1,0.74558496,0.25441504,False
اغسل فمك بش تهدر ربراب,0,0,1,1,0.6247007,0.37529927,False
توفيق والشعب معاك يا ربراب,0,0,1,1,0.68595207,0.31404793,False
يا شيخ ما افهمناكمش واش اتكونوا انتم خطابك غير واظح,0,0,1,1,0.6989898,0.3010102,False
تعاطف المغنين ربراب بابا شء خطير يا الهي,0,0,1,1,0.59994507,0.40005493,False
ومشاكل الحدود مع المروك ثاني راهم غير ينومو فالشعوب جيش الجزائر وجيش المروك خاوه خاوه وعلى شعبهم طايحين بالهراوه 🤣,0,0,1,1,0.63205445,0.36794555,False
عيبهم انهم سرقو صفر دينار لو كانو سرقو الملايير كانو سيكرمون لك الله يا جزاير,0,0,1,1,0.6967351,0.30326492,False
استخبارات امريكا تحذر ام تحظر لانه المعروف الاستخبارات تحظر لكوارث تبحث عمن ينفذ,0,0,1,1,0.5309555,0.4690445,False
البشر يعتبر بالوباء بالزلازل بالفياضانات باي مصيبه يءمن بان المصاءب عقاب اله بما كسبت ايدينا الهم ردنا اليك ردا جميلا تءاخذنا بما فعل السفهاء منا,0,0,1,1,0.7197497,0.2802503,False
مابوني لي جواغ تاع ملهيه,0,0,1,1,0.506014,0.493986,False
الهاشتاق يطلع ظرف وجيز معروف مصدره يعني المشكل كامل شخص ربراب السءال شكون,0,0,1,1,0.65387666,0.34612334,False
ادري اصاب اخطا البغل تع سلال داءما يعميها بعيدا السياسه اقول مرحبا لسورين بلدكم الثاني انصر اخاك المسلم يا عبد اله سمعتم العيوب عليهم فقدرو الاوضاع وتركو امرهم له فانتم واله تعلمون شيءا معاناتهم الهم انصر الاسلام والمسلمين رءي ولكلن راي وله اتكلم غيرتا حالنا يا عرب,0,0,1,1,0.9031171,0.09688288,False
راك حاسدهم خلي يدي حقو لي راه ماديها حداد واويحي وجماعتو متجيش غرام,0,0,1,1,0.74702966,0.25297034,False
استقلال مختطف فيق يا شعب,0,0,1,1,0.6442634,0.3557366,False
اه مونيا وشي لي قاتلو هداك الوقت عندهاا الف حق مع الوقت راني نزيد نتاكد حاشا لي مايستاهلش,0,0,1,1,0.5853099,0.41469008,False
السلطه انتظار استرجاع الاموال المنهوبه طرف تبون لتسويه وضعيتهم,0,0,1,1,0.5737478,0.4262522,False
ليست قضيه مراقبه حكومه الذاء دواء لانه مرتبط بتصرف الساءق اثناء القياده كيما يقول المثل لخاف سلم,0,0,1,1,0.626743,0.37325698,False
kas jus orange ta3 della,0,0,1,1,0.5414215,0.45857853,False
استاذ ربراب رانا عارفين شكون لي يتحكم فاسوق السكر والزيت ورانا عارفين التهديد لي كونت تسمع هدو ولاد حرام حبو يمسحو كلش فيك,0,0,1,1,0.5029601,0.4970399,False
تاع سطيف كلاهم قلبهم كي ربحاناهم ولاو يجبدو البطولات السابقه تبا خسرت خسرت مكش تموت اسبي,0,0,1,1,0.75129724,0.24870276,False
rt هذا هو معنى في كل الظروف 💪🏻 علابالي قليل لي يفهمها تحيه كبيره لجيشنا الوطني الشعبي n🇩🇿 u01fae,0,0,1,1,0.55933774,0.44066226,False
يا زيطوط الان رانا مع الزلزال اصبر تتنحالنا الخلعه ومنبعد نولو معاك ضد العصابه ❌,0,0,1,1,0.64095944,0.35904056,False
حريه تعبير رانا في بلاد الديمقراطيه لا لا هو حر ونحن كجزائريين نستقبل الناس المحترمين ولي يحبونا من,0,0,1,1,0.5970857,0.4029143,False
ديرش هذو الخرطي المولوديه كيان اسلام فريق تاع شهداء نادي الطبقه الفقيره ❤💚,0,0,1,1,0.6367072,0.3632928,False
زيد معاها قايد صالح شنقريحه تجي شابه,0,0,1,1,0.5104198,0.4895802,False
ما ديرش mca مع هذو الخرطي المولوديه كيان اسلام فريق تاع شهداء نادي الطبقه الفقيره ❤💚,0,0,1,1,0.58611244,0.41388756,False
اله عز وجل الرزاق لذا احذف منشورك يا,0,0,1,1,0.53361887,0.46638113,False
هدي لناس لي يقولك اروح لبلاد واهدر هوما الخارجوهبلوهم,0,0,1,1,0.5591377,0.4408623,False
الحريه الاستقلال الطغمه العسكريه المافيا الارهابيه تسقط المافيا العسكريه,0,0,1,1,0.6338204,0.3661796,False
السلامه ترمو كبل الاشعال السهل تحد لمطبخ عملي بامان,0,0,1,1,0.5494987,0.45050132,False
يابردت يضهرلي المشكل الوكيل نتاعكم سطيف السي تومي سطور لاخاطر كي رحتلو الول لقيت علاقه عطاني ريبونس نتاع معلم,0,0,1,1,0.58243996,0.41756004,False
بطاقه جرجه عندي عامومزال موصلتنيش,0,0,1,1,0.5354412,0.46455878,False
شوفو كفاش فرنسا تتقعد بااجزاءري السيد ميهدرش اللغه يعطيه ديبلوم تع البطاطس,0,0,1,1,0.6068426,0.39315742,False
نتوما تاني ركم مركزين رقبته,0,0,1,1,0.59497726,0.40502274,False
نعم يا ساده المنتخب الجزائري لكره اليد عندو لاعب يدبر خطا بدائي وهو مشي بالكره اين انت يا شهبور اين انت يا بودرالي اين انت يا سلاحجي,0,0,1,1,0.9202604,0.07973957,False
رضا كونيناف سويسري ايسعد ربراب فرنسي سعيد بوتفليقه مغربي,0,0,1,1,0.5264096,0.47359037,False
امين يا رب,0,0,1,1,0.50608,0.49392003,False
نطالب باسترجاع بوتفليقه والعصابه 😂 رغم الفساد وكانت مستوره معانا,0,0,1,1,0.638682,0.361318,False
راني عرفها الماصو بلعاط صفحا ورق ولورق نيشان رسلي جام بلي حيحص قلبيها,0,0,1,1,0.5617478,0.4382522,False
ضك يجو يتعرقو عليك واش داك تخرب,0,0,1,1,0.508308,0.491692,False
متابعين ولاد بنات القهوه مكان,0,0,1,1,0.5059124,0.49408758,False
الموهبه الجزاءريه بف اختك يا صاحب المقال ستمثل توم كرموز براد بيت يا وقح,0,0,1,1,0.837079,0.16292101,False
ربي يرحم معطوب الوناس ومصطفى بن بولعيد رجال صادقو ما عاهدو الوطن يحتاج لمثل هؤلاء الرجال,0,0,1,1,0.7780052,0.22199482,False
السكر يا ربراب العالم كامل 36 دج هنا 90,0,0,1,1,0.6687641,0.3312359,False
كل مدينه وكل قريه وكل دوار ودشره يجب ان بدافعوا علي ابناء مدينتهم يجب الكيل بمكيالين هم مع ربراب ونحن ايضا مع ابناء مدننا,0,0,1,1,0.67067516,0.32932484,False
من هو المسؤول الجزائري الذي لم يحول رؤوس اموال الى الخارج من هو المسؤول الجزائري الذي لا يملك قصر في الخارج من فتح الطريق لربراب علي حداد طحكوت علمي اعمر بن اعمر كونيناف من سرق سوناطراك من مهد الطريق للخليفه ليكون امبراطوريته هؤلا من يجب محاسبتهم اولا قبل رجال الاعمال هؤلاء هم من استفادوا قسموا اموال الجزائريين فيما بينهم هؤلاء هم من دمروا الجزائر اقصد بهؤلاء كل رجالات الدوله من رئيس الى وزراء ولات معضم جنرالات العسكر علما ان وراءكل رجل اعمال ناجح جنرال وزير والي فكفاكم استغباء بابناء الشعب بهذه المحاكمات العشوائيه السطحيه فمن يجب ان يحاكم هم انتم لانكم ببساطه انتم افراد العصابه ما رجال الاعمال الا افراد تختبئون ورائهم علما ان ثروتكم انتم تعتبر اضعاف ما كسبوه هؤلاء نحن مع رحيل النظام الذي عبث عجز عن حمايه اموال الشعب بعد سقوطكم ستحاسبون انتم اولا وكل من كان وراء هؤلاء رجال الاعمال بعدها سنطالب باسترجاع اموالنا من هؤلاء اخيرا اطلب من كافه الشعب عدم الانسياق وراءهذه المحاسبات التمثيليه لان يجب ان يحاسب اولا هم عصابه النظام فهم شركاء في الجريمه مطالبنا رحيلهم محاسبتهم,0,0,1,1,0.67365694,0.32634306,False
هاد المخلوقه كي طلقو توفيق براءه انقالبت على الحراك,0,0,1,1,0.54876685,0.45123315,False
رايت حداد السجن رايت اويحي العداله رغم استدعيه مرتين رايت كوليناف العداله رايت ربراب العداله لحضه دخوله وخروجه دوب وعدلان ملاح وبوعكاز واخ امير سياسه الغير الشرعيه لعداله والعصابه مستمره,0,0,1,1,0.8009219,0.19907808,False
التهريب قانوني العسكر الجزاءري كياخذو لحلاوا المغاربه المهربين,0,0,1,1,0.519003,0.48099703,False
الاصدقاء يفرحو وقتاش تجي الفرصه باش يخرجو بعضصحابي,0,0,1,1,0.51061666,0.48938334,False
المشكل المحكمه الكبري الجزاءر القضاء الشعبي السيد بالعكس,0,0,1,1,0.62801665,0.37198335,False
لي يحبك صح يعرف وقتاش anniversaire تاعك 😌✅,0,0,1,1,0.6260227,0.3739773,False
ارب هاه صح ضحكت مالغري منيش فمرال تاع ضحك يعطيكم صحه 😂,0,0,1,1,0.67775404,0.32224596,False
ولي يسمع سولكينغ وعلاه مسكين,0,0,1,1,0.5270449,0.4729551,False
امسيتك طيبه خويا رامي 🙏 مرحبا,0,0,1,1,0.5030128,0.49698722,False
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,0,1,1,0.5687266,0.4312734,False
الفرج منك يا اله,0,0,1,1,0.53818023,0.46181977,False
راهي كتبتها نيشان صاي راهي قابلته معنتها دروك,0,0,1,1,0.5809189,0.4190811,False
استاذ شرح درو فيدو قصير بش نبرطجوه الانسان تع بوليس تع وزاه دخليه تع فرنسا,0,0,1,1,0.6802609,0.3197391,False
ماذا يريد النظام المفلس بالجزائر,0,0,1,1,0.5283134,0.4716866,False
وين ما يفيق شعب لكبرنات فرنسا مجموعه وجد يخلقولو مشكله حدود فلسطين صحراء غربيه لتهريب اموال في راحتهم,0,0,1,1,0.6201975,0.37980253,False
toutes mes undefined khouya amir allah y3ali chanek inchallah,0,0,1,1,0.53795534,0.46204466,False
يا زيطوط رانا الزلزال دير حاله يقضي علينا اصبر تنحالنا الخلعه ومنبعد نولو العصابه تبون مزور دوله مدنيه ماشي عسكريه,0,0,1,1,0.6562522,0.3437478,False
قيمه التكلفه ارتفعت بهدا القدر لان الحجاره مستورده كوكب اخر,0,0,1,1,0.7102196,0.28978038,False
نعرف نتاع الجزار شاكيب رباعتهم وين راحو اصلا ماعندهمش مصداقيه دوليه مشكوك امرهم عدالتهم علاباهم نتاع تيري تيري برك وين حطت,0,0,1,1,0.5395062,0.4604938,False
وله مارانيش حابسين يا يا حنا,0,0,1,1,0.75554395,0.24445605,False
حسبنا الله كفى اذا كان هذا حقيقه فاقم على الجزاير ماتما يا رجال الدين اين انتم يا ايها العقلاء اين انتم نحن تحت احتلال بوليسي يا رب الجزاير وولادها امانه عندك,0,0,1,1,0.7698981,0.23010188,False
اتفاقيه افيان كتبت بدماء الشهداء طرف,0,0,1,1,0.617129,0.38287097,False
جيبو السوارد اللي سرقوهم اويحي سلال سلكوهم ابنيو بيهم 20 سبيطار يفضالو اشريو بيهم طائره يفضالو,0,0,1,1,0.6211795,0.37882048,False
وعلاه نورمال ولد فرانسا ولد دزاير المهم عاد يقبض لعصا يخي كي تخلط يجيبو ولاد الشرق,0,0,1,1,0.5725061,0.42749387,False
شيء مفتعل صح وين تاكدت بلي الراجل ميحبوش الجزاءر,0,0,1,1,0.56703466,0.43296534,False
عندك الحق ولله يتزوج يجيب ذراري منبعد يخليهم يسوفرو,0,0,1,1,0.54918045,0.45081955,False
خاصني تليفون انسان فقير ومعنديش دراهم باش نشري تيليفون ربي يحفظكم شاء اله واجركم اله,0,0,1,1,0.5083292,0.4916708,False
ربنا معاكم يا خو❤️,0,0,1,1,0.5554763,0.4445237,False
الصداره للجزائر برك يا خو خو,0,0,1,1,0.71696544,0.28303456,False
العز لمثل الشباب العظماء يقومون بتوعيه الشباب,0,0,1,1,0.50563854,0.49436146,False
نتبع بطس مي اقسم عندك الحق 🙂,0,0,1,1,0.5769641,0.42303592,False
ستبوقون رجال نظري ولن تغيره الايام السنين الدجالين ولاغيرهم,0,0,1,1,0.6105014,0.3894986,False
عبله تشفاي مواد منا و4 مواد ملهيك تسريب الباك تاع العام,0,0,1,1,0.58659935,0.41340065,False
السلام عليكم اخواني جدي غدوه عندو همليه جراحيه مستوي القلب يستبدل الصمام فضلكم تبخلوا بالدعاء بظهر الغيب ربي يحفظكم,0,0,1,1,0.7427169,0.2572831,False
اله المستعان الزوالي لي راه يخلص حسبنا اله ونعم الوكيل استرجاع الاموال,0,0,1,1,0.5321485,0.46785152,False
واله كنت نكرهك بصح كيشفتك وقفتي بلادك العدو المغربي وليت نحبك نحتارمك يالفحله تحياتي,0,0,1,1,0.6091372,0.39086282,False
انا قبابلي من تيزي وزو ونقلك يا ملال متقحمش الفريق فالسياسه الفريق ماشي رزقك ولا رزق بوك الشبيبه رزق شباب المنطقه احترم نفسك واذا ربراب عاش باموال الشعب ميجيش الشعب يدافع عليه كونه قبايلي لا لاستحمار الشعب,0,0,1,1,0.53871775,0.46128225,False
تقعدوا بينا ربراب غلط يخلص حبيتو كرهتو راه اليد اليمنه تاع توفيق,0,0,1,1,0.6729133,0.3270867,False
حوايج نتاع كوندور كامل غالين والمصيبه ناقصين جوده يا كوندور,0,0,1,1,0.5638593,0.43614072,False
المنحه راهم يديو اصحاب البطون المنتفخه,0,0,1,1,0.56569916,0.43430084,False
peur parce ce que hadou houma les vrais hommes de algérie hadou houma ils vont pas laisser algérie tache3ale fiha naree il sont des principes hadou nasse andehoum algérie fi damhoum machi wellad franca rabi makoum nechallah vous serez régulariser nechallah vous étiez la qui kane chabe fi hala je me souviens très bien de cette époque 👍vive algér,0,0,1,1,0.7888188,0.21118122,False
حارب الصين مناه قضاو على بلادو اقتصاديا ميش على جال المسلمين2 المثليين فالغرب واحد ميقدر يهدر معاهم جامي حاربهم,0,0,1,1,0.6605226,0.33947742,False
wenta rak dayer chdayer howa,0,0,1,1,0.5144387,0.4855613,False
شريت كوندور فورنو وكي ينقص يبدا يطرطق حتا ينوضنا النوم ومرات يطفا وحدو اعطونا لحل,0,0,1,1,0.5720281,0.4279719,False
وماذا الغالي بلقصير وبوشورب وشكيب وسعيدني وريم سلال خالد جزار القاءمه طويله وعريضه,0,0,1,1,0.64677554,0.35322446,False
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطب احتمال نسبه يرفض طلبك يشري كثر يا,0,0,1,1,0.52108854,0.47891146,False
مخي حبس مع هذو العلماء قالك قاطع شركه جزائريه روح اشري على شركه سعوديه 🤦🏻‍♂️,0,0,1,1,0.6558116,0.3441884,False
التخصص الوحيد الذي لن تجده يدرس في جامعات الدنيا هو الاخلاق قد يحمله عامل النظافه ويرسب فيه الدكتور,0,0,1,1,0.6629444,0.33705562,False
نسكن برهوم رحت عندهم قالولي ماكانش باتقسيط اشهر نخلصهم شوفو معاهم,0,0,1,1,0.5278124,0.47218758,False
علاش معلبكهمش هذهي الجزائر جديده اسعار جديده,0,0,1,1,0.55290496,0.44709504,False
ناشط سياسي اصله جزاءري هاجر بطريقه شرعيه لفرنسا بدون وثاءق منحه الوثاءق طرف السلطات الفرنسيه لكي يهاجم جنرالات فرنسا واولادها الجزاءر فرنسا وتحت حمايه المخابرات الفرنسيه الشهاده تمنح الا عندك شهاده اقامه وموقع قوقل موجود,0,0,1,1,0.77595514,0.22404486,False
حسب عملي نامبورتي سلعه لاكوست 75😵 تديها الجزائر 🌚💔,0,0,1,1,0.51058674,0.48941326,False
نعبد ربي الحمد الله يا رب,0,0,1,1,0.61057997,0.38942003,False
الخونه واامحكوم عليهم 20 سنه من طرف المحكمه العسكريه يعودون الى البلد وعلى متن طاءره رءاسيه والاحرار متهمون بالارهاب,0,0,1,1,0.60503656,0.39496344,False
حنا حابي نخدمو مع الشركه حنا خدمات ممكن توريلي وين روح او رقم هاتف,0,0,1,1,0.5311966,0.4688034,False
جناح القايد قضي جناح بوتفليقه والان جناح اخر يقضي جناح القايد الفرق كنا نعرف جناح بوتاف وجناح القايد فلا نعرف الاجنحه تحكم فلو صدقنا قولكم توفيق ونزار يتحكمان فلمذا كنتم اراد القضاء عليهم بمعني وحيد انكم ترضو باي جناح ولو جناح بعوضه,0,0,1,1,0.7415179,0.2584821,False
قعد تحسب لناس رجال كانو فجبال انت كنت متخرج مندركم,0,0,1,1,0.5093586,0.49064142,False
الرءيس الوحيد وجه النظام العالمي الصهيوماسوني واوقف الدعم اكبر منظماته لمن يعرف,0,0,1,1,0.6699184,0.33008158,False
مبروك اله تستاهل اغلي هديه لمرحوم الوالد الولاده ربي اطول عمرها لي الاحرار لي احابوك اقدروك ديما عقابهم,0,0,1,1,0.61236274,0.38763726,False
المبالغ ليست قطره بحر المبالغ اخدتها العصابه وعد الرءيس يعيدها وكذالك تساوي شيء يعمل كريس ويبقي مرتبه الشهري حالو لاحول باله العلي العظيم,0,0,1,1,0.56640214,0.43359786,False
راك حاس بيه كيما صرالك 😁,0,0,1,1,0.59177864,0.40822136,False
لي يسيبورتو البرج شلغوم العيد هوما المحلبين,0,0,1,1,0.54409397,0.45590603,False
تسمي ماتقوليهاش وكي تلقاي بيهم تقوليهالهم ها ادي خلي فيلم عبله الجديد,0,0,1,1,0.6468986,0.35310137,False
القبايل خروج في مسيره لاطلاق سراح ربراب اذا ناس الغرب غدوه لافتات لاطلاق سراح الاخوه كونيناف قضيه جهويه والوطن لا يهمنا,0,0,1,1,0.7318786,0.26812142,False
خاطيني مولوديه بصح ماشي عيب تعشق شعار نادي,0,0,1,1,0.61465764,0.38534236,False
حوايج نتاع كوندور كامل غاليين والمصيبه ناقصين جوده يا كوندور,0,0,1,1,0.69413203,0.30586797,False
اه لوكان جات عندي كبسوله الزمن تع نادين نرجع الفتره الوراء لانقذ جزاءري معظمه تولدش نقذهم,0,0,1,1,0.58133256,0.41866744,False
شاءاله ربي يشفي مرض شفيت منو,0,0,1,1,0.5176418,0.48235822,False
باي باي الجزاءر متزيدش تدخلها عمرك تبقي عسكريه جدارميه بوليسيه شنبيطيه مدنيه لي راك تحوس مزال مشفنهاش,0,0,1,1,0.7675987,0.23240131,False
صح ديما نضاربو ديما نجرحو بعضانا صح خطرات نزعف منك منبعد نتفكر الوقت لي جوزناه مع بعض نتراضا غير وحدي مي جامي,0,0,1,1,0.53642964,0.46357036,False
بحتهم قوين جزاير خو بيرتوته بصحتكم خاوتنا توانسا,0,0,1,1,0.5447133,0.45528668,False
جد متعاطف معا القباءل حقروهم حبسولهم ولد قدور وايحي وربراب وطحكوت وحداد ومزال الخير لقدام,0,0,1,1,0.55397624,0.44602376,False
اه يا البرنوس لحمر واش راك دير قليل ليعرف المعاني,0,0,1,1,0.60418373,0.39581627,False
يسر برنامج السراج لقرءان الكريم التلفزيوني العد الثالث يبث شهر رمضان قنوات الهقار الاجواء الانداكس التديفي الباهيه تدعوكم لمساهمه انجاحه بماترونه مناسبا لكم المشرف العام لخضر بومرزوق,0,0,1,1,0.6552659,0.34473407,False
الخضره نفورها والجاج نطيبو شوي الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو الفرينه ومنبعد البيض ونعود الفرينه ونقليه ونصوتي هاذيك الخضره الفيره الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,1,1,0.55814964,0.44185036,False
كان يصلي يصوم يزكي دار لمرتو الحجاب,0,0,1,1,0.6016254,0.39837462,False
سياسيه قناعاتها وتوجهاتها ليست كالساسه الكراكيز الملجمه يمكنها تامر بزرع شجره يافعه وقلعها مثلا,0,0,1,1,0.5405538,0.4594462,False
البطل يدخل معارك معالخصوم يخترع الخصوم بطل لذا البطل يكسب الحياه والحريه لانسان اذا استطاع بلا خصوم اذن النصر تهتف الانسانيه الجزاءر فلا تحدث فكل شيء مكشوف لعيان لذا نعترف بهذه الدوله الهزيله حتي بنظامها المجرم حتي بقوانينها قوانين الغابات حتي بمفتيها مشايخها المرضي عقليا حتي بصناعتها المضحكه تحدث,0,0,1,1,0.70549667,0.29450333,False
نشاله تبان الحقيقه ربراب رجل اعمال ناجح يستثمر الشباب وطنه,0,0,1,1,0.6229863,0.37701368,False
احكيلنا علـي الزلزال الا السبب تاعو تبون ولالا 🙄😒,0,0,1,1,0.533965,0.466035,False
تصور اسيدي الفريت اوملات ظهرت بالبيض وانا ولا خبر زيدوا واش فيها ثاني اقولولي لا نبهدلكم قدام الاجناس,0,0,1,1,0.769258,0.23074198,False
بدل نظاراتك يا سي زهير,0,0,1,1,0.6462243,0.35377568,False
اعلان الحرب ربراب وتوفيق وكونيناف بمثابه اعلان الحرب فرنسا,0,0,1,1,0.73844683,0.26155317,False
حساء بروكلي سلطه بالخضار جبنه فيديريكو افخاض دجاج نتبلهم نرمدهم فالبيض الفرينه نقليهم نبشر جبنه فديريكو نوجد بيشاميل بالجبنه المبشوره تعطيني بنه تهبل نستعمل صوص فوق الافخاض سخونين شهيه طيبه مع جبنه فديريكو تهبل تدي لعقل,0,0,1,1,0.5223577,0.4776423,False
جديد الهدايا الخاصه بالطمبوله يصلني جديد الاميل الخاص ارجو التفسير,0,0,1,1,0.6097101,0.3902899,False
