texte,vrai_label,label_predit,est_correct,probabilite_positive
ديرش هذو الخرطي المولوديه كيان اسلام فريق تاع شهداء نادي الطبقه الفقيره ❤💚,0,1,False,0.9828061461448669
ما ديرش mca مع هذو الخرطي المولوديه كيان اسلام فريق تاع شهداء نادي الطبقه الفقيره ❤💚,0,1,False,0.9697074890136719
جزاءر تبون,0,1,False,0.5692058801651001
mca chwaker,0,1,False,0.7771686911582947
رابي يحفظك ويسترك من عبله نشالله,0,1,False,0.8724356889724731
الجزائر من نهار استقلينا وهما يسرقو مفقرتش مزيه ربي يشوف لينا,0,1,False,0.6718782186508179
تبون الجيش يخرجش لمالي بامر ماكرون او طبطب,0,1,False,0.9879450798034668
كنت معاه انت,0,1,False,0.8348937034606934
احكينا الشاب عراس,0,1,False,0.6178213953971863
شوفو كفاش فرنسا تتقعد بااجزاءري السيد ميهدرش اللغه يعطيه ديبلوم تع البطاطس,0,1,False,0.965410053730011
القايد صالح بيجو 406 zed okay 😁,0,1,False,0.6195824146270752
واش دخلكم فربراب تعرف دواخل ديالو,0,1,False,0.9896489381790161
يتذكر كلام رخيس الجزاير الكوكاين وعوده العصابه ستحاسب,0,1,False,0.9176346659660339
خلي السكطمبري العثروس ودنين الطاروس يرقد على الحيبوسه اسكت لا توقظه,0,1,False,0.8951330780982971
ضك يجو يتعرقو عليك واش داك تخرب,0,1,False,0.9892969727516174
الموهبه الجزاءريه بف اختك يا صاحب المقال ستمثل توم كرموز براد بيت يا وقح,0,1,False,0.9933652281761169
دالتك غير وجد روحك,0,1,False,0.6757016181945801
السكر يا ربراب العالم كامل 36 دج هنا 90,0,1,False,0.7338403463363647
خطيك,0,1,False,0.7943221926689148
jebtha antik ki wesalt les clubs khasartha,0,1,False,0.6511065363883972
صعيبه يا راضيه خاطيني تبارك اله يا بنت سطيف شاطره,0,1,False,0.8271906971931458
القي رد,0,1,False,0.7220622897148132
القبايل احرار ولن يخدعهم الزوافين وعبده ربراب,0,1,False,0.9868654608726501
jibe maak pommada,0,1,False,0.9429972171783447
ناكل الفرماج الباقي انحطهم البراد قالك لازم انديرو التقشف,0,1,False,0.9453349113464355
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,1,False,0.8993909955024719
ياو مرانش نقولو ربراب مليح مي رانا نقولكم القايد راهو يلعب بيكم افطنو,0,1,False,0.909808874130249
نعرف نتاع الجزار شاكيب رباعتهم وين راحو اصلا ماعندهمش مصداقيه دوليه مشكوك امرهم عدالتهم علاباهم نتاع تيري تيري برك وين حطت,0,1,False,0.810930073261261
جيبو السوارد اللي سرقوهم اويحي سلال سلكوهم ابنيو بيهم 20 سبيطار يفضالو اشريو بيهم طائره يفضالو,0,1,False,0.8121904134750366
شهاده تعادل الماستر هي دوره تكوينيه هزيله تاع سمانه حتى تورنوا مابين الاحياء ماتسمحلكش تغطيها راك تتخايل,0,1,False,0.5748069286346436
wach kho cava,0,1,False,0.5378132462501526
كيما لي قاتلو مانكلش اللحوم انا ناكل صكالوب 🤭🤣,0,1,False,0.9330005645751953
اصلك امازيغي,0,1,False,0.7190464735031128
عبله تشفاي مواد منا و4 مواد ملهيك تسريب الباك تاع العام,0,1,False,0.5663130879402161
ou ya3tihh sahték ya chikour abla,0,1,False,0.9200723767280579
wach bik m3a leqabayel ma lqitch la wach thdr,0,1,False,0.8819246292114258
الجيش يقبل الشعب يخرج يحاك حيل معروفه بردعه الشعب,0,1,False,0.7803129553794861
57,0,1,False,0.7441360354423523
الباك,0,1,False,0.5406773686408997
واله كنت نكرهك بصح كيشفتك وقفتي بلادك العدو المغربي وليت نحبك نحتارمك يالفحله تحياتي,0,1,False,0.939822793006897
انا قبابلي من تيزي وزو ونقلك يا ملال متقحمش الفريق فالسياسه الفريق ماشي رزقك ولا رزق بوك الشبيبه رزق شباب المنطقه احترم نفسك واذا ربراب عاش باموال الشعب ميجيش الشعب يدافع عليه كونه قبايلي لا لاستحمار الشعب,0,1,False,0.9876713752746582
تقعدوا بينا ربراب غلط يخلص حبيتو كرهتو راه اليد اليمنه تاع توفيق,0,1,False,0.6784621477127075
تبون,0,1,False,0.9564259052276611
احح بردتلي قلبي,0,1,False,0.9481792449951172
wenta rak dayer chdayer howa,0,1,False,0.7053652405738831
ماشاء اله بنت خالتي انت شهاركل,0,1,False,0.5606899261474609
درت اختبار حمض نووي لقيت روحي اصلي من قبرص,0,1,False,0.5200802087783813
تكوبياج ماشي باك,0,1,False,0.5886938571929932
الثوره الابواب,0,1,False,0.7018786072731018
الخونه واامحكوم عليهم 20 سنه من طرف المحكمه العسكريه يعودون الى البلد وعلى متن طاءره رءاسيه والاحرار متهمون بالارهاب,0,1,False,0.809748649597168
قعد تحسب لناس رجال كانو فجبال انت كنت متخرج مندركم,0,1,False,0.964525580406189
azul mon frère amine besahtek houcine de tizi ouzou avec vos,0,1,False,0.9298350214958191
عليها كانو الحركى بزاف في الجزائر فرنسا تقدم امتيازات بالجمله قال صحفي معترف بها🐗,0,1,False,0.8136519193649292
قال تبون الجيش ما يخرجش لمالي بامر من ماكرونااو طبطب,0,1,False,0.5491588711738586
aw qaderek,0,1,False,0.982136070728302
انت شخصيا,0,1,False,0.7710489630699158
نتا اصلك امازيغي سواءا احبت ام افريقيا امازيغ حنا مناش عرب نتكلموا العربيه وي الفتوحات الاسلاميه لسنا عرب علاش تنسب لروحك لقوم لست منهم,0,1,False,0.9724757671356201
حياك0الله ياحور,0,1,False,0.9566788673400879
مقستهاش,0,1,False,0.5367650389671326
😂 m9shch bs7 mlia undefined,0,1,False,0.5341071486473083
تصور اسيدي الفريت اوملات ظهرت بالبيض وانا ولا خبر زيدوا واش فيها ثاني اقولولي لا نبهدلكم قدام الاجناس,0,1,False,0.6158121824264526
your one of them tsem3ili bondo9ia,0,1,False,0.863659679889679
rä mï aya tsm3 lekhra,0,1,False,0.8259133696556091
ربراب قناه فرانس 24 تقول في نشرتها فرنسا قلقه على اعتقال ربراب,0,1,False,0.5041451454162598
لاتحزن العزيمه لم الشمل لي الخير يغلب الالاف من الفاسقين اما عن الصحافه فهيا وكر لي الدعاره الفتن فكيف تحب ان تكشف عن ساقها الله ليس بي غافل عم يصنعون لكن مئخرهم الى حين,0,1,False,0.5382578372955322
zedk win,0,1,False,0.8212540745735168
قعد بدل دستور فل خطرا وله يلا هادو شباب لي ديعتهم حياتهم وله يلا حسبوك ربي,0,1,False,0.9834092855453491
machi nta hadek 😂,0,1,False,0.9872035384178162
كيما لي قاتلو مانكلش الحوم ناكل صكالوب 🤭🤣,0,1,False,0.9873228669166565
ماتحتاجش الان ذكاء باه تفهم علاه عبدو سمار لي جاب فضايح الناس كل لم يتكلم يوما حرفا عن ربراب,0,1,False,0.5874768495559692
اين تعيش انت,0,1,False,0.9430320858955383
قريب امنتك ها,0,1,False,0.961818516254425
rbi m3ak,0,1,False,0.6117820143699646
