texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
لقبايل رجاله عليكم تحيا القبايل,1,1,0,0,0.0086257635,0.99137425,False
💚❤,1,1,0,0,0.114816986,0.88518304,False
وناك القضيه الفلسطينيه,1,1,0,0,0.0145826265,0.98541737,False
ربي يحفظك في مركز حفظ الجثث,1,1,0,0,0.06639652,0.93360347,False
ردو بالكم ليحاكموه على حيازه عمله صعبه دون الابلاغ هنها حيازته على جوازي سفر خلاص اهم دعوى هي الفساد لازم يحاكم عليها استرجاع الاموال المنهوبه,1,1,0,0,0.0977311,0.9022689,False
reh chef li,1,1,0,0,0.007501416,0.9924986,False
كلشي مبروك وعقابهم جيسكوبو,1,1,0,0,0.029924085,0.9700759,False
اغلب الاغنياء ولدو وهم فقراء الشيء الميز فيهم انهم عندهم العزيمه عندهم المخ الحاجه لي تفتاقر ليها يا ادمن الصفحه,1,1,0,0,0.37636492,0.62363505,False
نتا مضلوم اسي ربراب لك معليش واله تحاسبو قاع اولاد فرنسا,1,1,0,0,0.20450051,0.7954995,False
ان شاء الله تقومو بتلبيه الطلب,1,1,0,0,0.0042925836,0.9957074,False
ملخر,1,1,0,0,0.08869794,0.9113021,False
مسيره ربراب اتفها الفكره,1,1,0,0,0.4479766,0.5520234,False
وكي تقول السلام عليكم تهز يدك اليمنى ولا رجلك موضوع تافه,1,1,0,0,0.04244321,0.9575568,False
شوف طريقه الكلام تاع استاذ الوعي امير المازدا,1,1,0,0,0.04215987,0.95784014,False
😂😁,1,1,0,0,0.057810795,0.9421892,False
wekhtek chekit kayna menha,1,1,0,0,0.00839712,0.9916029,False
اخيس ميم شفتو,1,1,0,0,0.012163288,0.9878367,False
مزال نت جيبوك ينحولك القرعه لي حاصله,1,1,0,0,0.27514625,0.72485375,False
ربي يحفظ بلادنا ولادها ان شاء الله صامدون لمطالبنا عازمون ربي يحرر بلادنا من الخونه,1,1,0,0,0.36809972,0.6319003,False
خلي ربراب روح معنا ها,1,1,0,0,0.4927898,0.5072102,False
بوتفليقه بومدين كلهم ساهموا في تفريق الشعبين,1,1,0,0,0.41228566,0.5877143,False
