texte,vrai_label,label_predit,est_correct,probabilite_haine,probabilite_non_haine
نوميديا بزول,1,0,False,0.2728891800963799,0.72711081990362
بهلول,1,0,False,0.27810868932046007,0.7218913106795399
akbar kadeb menteur battar,1,0,False,0.27810868932046007,0.7218913106795399
يالمنافقين,1,0,False,0.27810868932046007,0.7218913106795399
tezz,1,0,False,0.27810868932046007,0.7218913106795399
هذا كامل بوصبعle bleuالمغيب الشماتى,1,0,False,0.30912799875354635,0.6908720012464536
اح لفريش,1,0,False,0.14580496712243618,0.8541950328775638
عبلويه 10😵,1,0,False,0.2417166538652078,0.7582833461347922
ماشاء الله تعليقات تليق بك ايها الرويبضه يا زنديق,1,0,False,0.09404688903930825,0.9059531109606918
16 جيقا ويقلك ستوكي ياناس العلم راهم لحقو 28 جيقا وحنايا مازال في عليها مازلنا روطار,1,0,False,0.12571108276430704,0.8742889172356929
درك بنادم فتنه واش تعرفوا مليح,1,0,False,0.49777066625226485,0.5022293337477352
frites omelette bayd ya wahd café,1,0,False,0.49784949940929485,0.5021505005907052
عنصرين,1,0,False,0.27810868932046007,0.7218913106795399
عنصريين,1,0,False,0.27810868932046007,0.7218913106795399
احمق,1,0,False,0.27810868932046007,0.7218913106795399
ربي يحفظك اخينا العربي زيتوت واصل انشاء الله حتى تسقط العصابه,1,0,False,0.17902714683280052,0.8209728531671995
yazebi mi nta habes likima nta linako leblad yazebi,1,0,False,0.4716699285954348,0.5283300714045652
🖕🏻,1,0,False,0.27810868932046007,0.7218913106795399
اسوء سياسه لجلب التفاعل سياسه الحملات الانتخابيه الجزاءريه,1,0,False,0.20622174956797856,0.7937782504320214
نوض هز قلايطك جسم فاني وحياه فانيه يتزوج يخدم قدو حالتو مش لازم قاع ديك اشياء,1,0,False,0.15097715537135245,0.8490228446286475
نعلم انك حثاله السلاله سلاله زيط زيط زيط زيط,1,0,False,0.3339334123801792,0.6660665876198208
سيريسلي لي يلبسو لاكوسط لاريني اعطيه غنيه نتاع بيلو يعطيك ختو نورمال,1,0,False,0.18515238972654371,0.8148476102734563
wallah ma andek 3lamn tahachmi zayla,1,0,False,0.46506623204383113,0.5349337679561689
ترر,1,0,False,0.27810868932046007,0.7218913106795399
nikk,1,0,False,0.27810868932046007,0.7218913106795399
افف,1,0,False,0.27810868932046007,0.7218913106795399
قنبله نويه الاستاذ محمد العربي زيتوت فظح كوارثهم الارهابيه تسقط المافيا العسكريه,1,0,False,0.26282767827203585,0.7371723217279642
تحيا الجيش الوطني الشعبي قاهر الخونه والعملاء العصي لمن عاصي تحيا شنقريحه يعطيكم طريحه ياخونه,1,0,False,0.4772965485963711,0.5227034514036288
نكفر بيهم,1,0,False,0.10542699803098311,0.8945730019690169
ربي يحفظك اخي العربي تحيه تقدير اليك الاحرار يخرجون رافضون لحكم العصابه مخطاتها الخبيثه,1,0,False,0.4398038986639443,0.5601961013360557
كولي الخبيز وسكتي,1,0,False,0.27810868932046007,0.7218913106795399
عفن السلام,1,0,False,0.05677257496215522,0.9432274250378447
الرئيس وحيد لفات سلال في تهريج,1,0,False,0.19347503630635457,0.8065249636936455
kelba,1,0,False,0.27810868932046007,0.7218913106795399
صحا عليك امير دبلوم ان شاء الله يكون فال خير عليك مزيد من التعريه للنظام بدون رحمه,1,0,False,0.3013497194946756,0.6986502805053244
بصحتكم انتها الحراك مبروك لعصابه سوفه يطلق سراح ربراب لاكن مبروك لعصابه والسب الملال,1,0,False,0.06627136054555621,0.9337286394544437
جيقا ويقلك ستوكي ياناس العلم راهم لحقو جيقا وحنايا مازلنا روطار,1,0,False,0.08688176601916135,0.9131182339808387
والله لو بقيتي في دارك خيرا لك حتى وصلت بك هذه المعصيه للسب والشتم حتى وان كنت على حق فلا بد من الستر والحفظ ان كنت ابنت عائله لكن لن تنتظري من الدوله شيء في اشفاء الغليل يا عزيزتي سمحيلي على كل حال,1,0,False,0.38728690833189655,0.6127130916681034
tfoo,1,0,False,0.27810868932046007,0.7218913106795399
المشكل مشي فيهم عفوا فيهن المشكل اللي يتبعوهم لانو كون مشي الغامل التافه اللي يتبعهم كون ماشفناهم ما سمعنا بيهم قاله خصنا رئيس ياو ارتقوا فالقاع يشهد ازدحاما رهيبا,1,0,False,0.45541505217977163,0.5445849478202284
الشعب ما عادش يتكل على الحكومه الداعمه للفساد وراح يبني بلاده تحيه لاهل جيجل,1,0,False,0.28017683635920093,0.719823163640799
من وعد وفي للاسف رئيس كادب,1,0,False,0.4665703458811943,0.5334296541188057
nktha,1,0,False,0.27810868932046007,0.7218913106795399
عندو الحق موالف ياكل فريت اوملات بالرخس يا محاينك الدموع طاحو الضحك عجبني سكت شويه زبلها كي بالبيض,1,0,False,0.22538002387588096,0.774619976124119
مانسيتش اله تربحكوم,1,0,False,0.13630410308896293,0.8636958969110371
عذبكم السيد يتمنيك ماشي نيتو ضركم ضركم علابالي كيما علابالكم,1,0,False,0.17825772957984595,0.821742270420154
حي الله الحمار,1,0,False,0.2782941232204664,0.7217058767795336
ماشاء اله تعليقات تليق بك ايها الرويبضه يا زنديق,1,0,False,0.10168544270658965,0.8983145572934104
يافرطاس ياخامج,1,0,False,0.27810868932046007,0.7218913106795399
من كان يعبد ربراب فربراب انتهى ولكن الجزائر الدوله قائمه للابد,1,0,False,0.43595701330785225,0.5640429866921477
كان رح ينكحنا بلكورونا,1,0,False,0.09332082443066456,0.9066791755693354
bled zeb,1,0,False,0.27810868932046007,0.7218913106795399
يا جدك الحمار ينطق يسمع استحمارك يقول اعد بحمار,1,0,False,0.38632144384073375,0.6136785561592663
احباا كيميه تعرق طغاات في الكمنتار 😂,1,0,False,0.19162450623358784,0.8083754937664122
مكنش موقع اباحي مدخلوش,1,0,False,0.10068365321459284,0.8993163467854072
حنا ما فوطينا ما شكمنا رسمولنا امازيغيه نتا نايض على صوروك فاليتيمه مع تور كي لبهيمه تفوطي لا زوفوك فورصي😌,1,0,False,0.4899920311141137,0.5100079688858863
سينيالت ومدرت والو 🤣,1,0,False,0.312105712336968,0.6878942876630321
قديمه,1,0,False,0.1113196752769023,0.8886803247230977
جميعهم اله كاذبه القاسم المشترك,1,0,False,0.46733829466939464,0.5326617053306053
انا مانيش فاهم كيفاه تبعوا هاذ ال بغ الح ما تاع ديزاد قالك عندو شهاده صحفي ومعترف بها في الاتحاد الاوروبي حتى وان سلمنا جدلا ان الامر حقيقه فيقوا ايها المب رد عون كيف حصل عليها الم يتحصل عليها من رن سا المج رم العد وه الاولى للجزائر يين هنا تفهم كل شيء وتدرك تمام الادراك ان امير ديزاد عم يل لديهم وهو مجرد بي دق عندهم يضربون به امننا وامتنا لن ترضى عنك اليهود والنصارى حتى تتبع ملتهم فيق يا اب ريق,1,0,False,0.35491826076094424,0.6450817392390558
بروبلام والله ما فيهم بروبلام فالشعب لي يتفرجهم ومطلعلهم شانهم بلي vu لوكان حتى واحد مراه سمع بهم منعرفوش قاع فيقوره كيما هدو,1,0,False,0.05726150764173852,0.9427384923582615
واش درولك في مازدا ياحمير درولك حاجه تتحرك قيق يابريق,1,0,False,0.4799366805728041,0.520063319427196
نعلم انك حثاله من نفس السلاله سلاله زيط زيط زيط زيط,1,0,False,0.4198315937292489,0.5801684062707511
batar,1,0,False,0.27810868932046007,0.7218913106795399
المعطي القبايلي,1,0,False,0.47237452041771655,0.5276254795822835
wali darya lahram 🔪,1,0,False,0.27810868932046007,0.7218913106795399
كس امو لي ميحب فري فاير,1,0,False,0.13905723696080594,0.860942763039194
سليل الجيش الفرنسي البيجاري كانو يرقدو بالبيجامه ويتقهواو بالكروصان,1,0,False,0.266347833551319,0.733652166448681
يكفي بهلولا لتصبح مشهورا,1,0,False,0.37793965320425105,0.622060346795749
na3lato elah alyk,1,0,False,0.27810868932046007,0.7218913106795399
اخواني القباءل ليسو الكل لان القباءل احرار ورجال طينه الكبار اتحدث يدافعون ربراب ثاني ملياردير عربي قدم لكم ماهي المشاريع استفدتم ياناس راه رجل فاسد يخدم المشروع الفرنسي يريد تقسيمنا حذاري حذاري,1,0,False,0.4756917162635664,0.5243082837364337
pidé,1,0,False,0.27810868932046007,0.7218913106795399
islamya matchi zwafia,1,0,False,0.27810868932046007,0.7218913106795399
la ilha ila allah matoub rasoul allah,1,0,False,0.08342738839396827,0.9165726116060318
رح ينكحنا بلكورونا,1,0,False,0.07342276182493153,0.9265772381750684
المغرب هو الاصل والباقي تقليد لا مجال للمقارنه بين الجزائر طووز المخزن الحمد الله,1,0,False,0.43832873789813404,0.561671262101866
ربي شكون ماتفكرش ميمتو تهلاو في ماتكم متخلش الدنيا تغركم دمعه طاحت 😢تفكرت ميمتي الله يرحم جميع المسلمين,1,0,False,0.24245505165808884,0.7575449483419112
اله ينصرك يا استاد هولاء الصعاليك,1,0,False,0.414550756021188,0.5854492439788119
تمنقيش,1,0,False,0.27810868932046007,0.7218913106795399
الجزائر فرنسيه فاشهدوا فاشهدوا فاشهدوا,1,0,False,0.45576589740129947,0.5442341025987005
مطاطيطك,1,0,False,0.27810868932046007,0.7218913106795399
احمار اعطولوا ورده اشمها كلاها هكذا يا فريت اوملاط بالبيض,1,0,False,0.4842165667297007,0.5157834332702993
matoub radiya 3anhoo ❤️,1,0,False,0.11286883572520952,0.8871311642747904
10 كذابين,1,0,False,0.2417166538652078,0.7582833461347922
حداد ربراب كونيناف اويايا والقائمه مفتوحه هاذوا يعتبروا اظافر التنين اما الاجنحه ان كانت عداله ذو مصداقيه سيصلون اليهم,1,0,False,0.4469666200772797,0.5530333799227203
وراك عيش ياحلوف,1,0,False,0.40659910596921356,0.5934008940307864
اقتلوهم يتكاثرو,1,0,False,0.27810868932046007,0.7218913106795399
نسيت باباكم القايد صالح,1,0,False,0.48619304675557634,0.5138069532444236
يارب اعطينا زلزال 12علا سلم ريشتر نروحو قاع حسبي اله ونعم الوكيل,1,0,False,0.4658852473468635,0.5341147526531365
تموت بلقنطه,1,0,False,0.46059704336256857,0.5394029566374314
smhli bsh g3rtha 😢,1,0,False,0.13280661306397773,0.8671933869360222
😑👎,1,0,False,0.27810868932046007,0.7218913106795399
keshma darolk mouloudia beyna 🌶,1,0,False,0.09908031898104026,0.9009196810189597
انا صراحه كنت اتابع هذه المخلوقه ظنا مني انها جزائريه فحله حره لكني اكتشفت انها جاهله وغير واعيه همها محاربه المعارضه وخاصه زيتوت وامير ديزاد ورشاد والتيار الاسلامي وتقسيم الحراك كانت ابواب القنصليه تغلق في وجهها ثم اصبح القنصل يستقبلها في اي لحظه لتتلقى الاوامر لضرب الحراك والتحدث بطريقه بذيئه عن امير دي زاد بزعم انه طعاي وامه حقبه وتحلم ان يرد عليها امير فتشتهر لكن امير اشرف منها ولم يرد عليها وعلى تفاهاتها وقخوبيتها فعلا لقد صارت ممله وتافهه ووجه شر وتهدد امير بان تذهب اليه لتضربه الا يوجد احرار لايقاف هذه الخامجه اللقيطه عند حدها,1,0,False,0.22567428540677117,0.7743257145932289
انا مانيش فاهم كيفاه تبعوا هاذ ال بغ الح ما تاع ديزادقالك عندو شهاده صحفي ومعترف بها في الاتحاد الاوروبيحتى وان سلمنا جدلا ان الامر حقيقهفيقوا ايها المب رد عونكيف حصل عليهاالم يتحصل عليها من رن سا المج رم العد وه الاولى للجزائر يينهنا تفهم كل شيء وتدرك تمام الادراك ان امير ديزاد عم يل لديهم وهو مجرد بي دق عندهم يضربون به امننا وامتنالن ترضى عنك اليهود والنصارى حتى تتبع ملتهمفيق يا اب ريق,1,0,False,0.18956545517746834,0.8104345448225316
وجوه جديده ستدخل المسجد لا تعرفونها لا ترموها بالنفاق بل تبسموا في وجوهها لعلها تكون بدايه توبتهم وتوبتنا ان شاء الله تعالى,1,0,False,0.45457860110131965,0.5454213988986804
7🤣,1,0,False,0.27810868932046007,0.7218913106795399
السفيه يقرى ما فيه,1,0,False,0.3877760198406668,0.6122239801593332
ربي يحفظابناء الجيش الوطني الشعبي وربي ينصرنا على ابناء الجزائر,1,0,False,0.418409138145741,0.581590861854259
نظرات نزار اشبه الي دليل فرنسا ترك الشعب يعيش بسلام القايده عزوج رانا العجاءز وهذه رقصتهم والحراك هومن سقطهم ارضا وانهاء عبث العملاء والولاءلشارل ديغول 201 الثعلب ماكرو الثوره السلميه مفتاح نجاه لشعوب المتضعفه نصر الانتصاريحيا الحراك,1,0,False,0.43612247655221464,0.5638775234477853
سمن هز الصحه الجرثومه,1,0,False,0.12809662109478936,0.8719033789052106
الله يعميكم على الجزائر,1,0,False,0.1436219926709802,0.8563780073290198
المشكل ان الامور من سيئ الى اسوء رجعت ازمه السيوله زيد الانترنت بالجمعه صراحه اتساءل وين راهي الدوله,1,0,False,0.2263241501785696,0.7736758498214305
الله يمسخكم يا غشاشين,1,0,False,0.3687482927114479,0.6312517072885522
وزير تقول قردقود,1,0,False,0.21482674091206455,0.7851732590879354
اخوااني القباائل ليسو الكل لان القباائل احراار ورجاال من طينه الكباار اتحدث عن الذين يداافعون عن ربراب هو ثااني ملياردير عربي ماذا قدم لكم مااهي المشااريع التى استفدتم منها ياانااس رااه رجل فااسد يخدم المشرووع الفرنسي الذي يريد تقسيمنا حذااري حذااري,1,0,False,0.15543863439827194,0.8445613656017281
le3erebe yebe9awe neocha heta leyome,1,0,False,0.27810868932046007,0.7218913106795399
حبيبنا انت مرب نعبد ربي الي خلقني نعبد فري فاير مريض,1,0,False,0.35733363700297244,0.6426663629970275
بصح نسيت بلي اسراءيل لي يمد السلاح لصهاينه لي عندو ملفات تءكد يغتصب الاطفال,1,0,False,0.3273404655460643,0.6726595344539357
ياك واذا فيك قيم الرجوله اراوح للعاصمه مع الزاوف للحراك,1,0,False,0.2702443816867652,0.7297556183132348
دواسا فارغين زوبعه في فنجان جريقه لابتزاز الاحرار,1,0,False,0.2517253107551942,0.7482746892448058
ولات يخرج لنا شرذمه جديد😵,1,0,False,0.018372834933430907,0.9816271650665691
🙂😉,1,0,False,0.27810868932046007,0.7218913106795399
قلتلكم بطاطا خشينه,1,0,False,0.3769088402421527,0.6230911597578472
نيكوه,1,0,False,0.27810868932046007,0.7218913106795399
انت عفن السلام,1,0,False,0.49585753756116835,0.5041424624388317
يقصف يبالي,1,0,False,0.27810868932046007,0.7218913106795399
رحت نشري قرعه خل حضني مول الحانوت وقالي هاي عندي وبلغ السلام لخاوه حسيت روحي لابوانت اله يرحموا,1,0,False,0.3497656293185782,0.6502343706814218
اه خطونا,1,0,False,0.24776190282718502,0.752238097172815
bditou fl 3onsoriya wl fitena,1,0,False,0.27810868932046007,0.7218913106795399
لقبايل رجاله عليكم تحيا القبايل,1,0,False,0.18189889333075313,0.8181011066692468
💚❤,1,0,False,0.27810868932046007,0.7218913106795399
وناك القضيه الفلسطينيه,1,0,False,0.15116924884410732,0.8488307511558927
ردو بالكم ليحاكموه على حيازه عمله صعبه دون الابلاغ هنها حيازته على جوازي سفر خلاص اهم دعوى هي الفساد لازم يحاكم عليها استرجاع الاموال المنهوبه,1,0,False,0.32448084427155816,0.6755191557284419
شوفيه ليهم اظن تبونهم ايكون رجليك,1,0,False,0.07821186392678275,0.9217881360732172
وايدكم فييه 🖕😂,1,0,False,0.27810868932046007,0.7218913106795399
حماره بغله يقره,1,0,False,0.27810868932046007,0.7218913106795399
نيكماتكم كيف تجراتم,1,0,False,0.2451241866512037,0.7548758133487963
كلشي مبروك وعقابهم جيسكوبو,1,0,False,0.021161476175564336,0.9788385238244357
par contre na7i hedik teswira te3 siyadek المتصدر ⚪🔴,1,0,False,0.27810868932046007,0.7218913106795399
طر طر الهى في روحك الجزائر راهي بعيده عليك,1,0,False,0.4279026566114684,0.5720973433885316
اظن خاوتنا القباءل اظن البعض منهم يجب عليهم مسانده ربراب لانه اويحيا طحكوت معزوز حداد رجل اعمال بدايته بنك اموال الجزاءرين لذي يجب عليهم انتظار قرار المحكمه تعطينا النتيجه فاذا رجل فاسد فسيحاسب,1,0,False,0.43899212488366357,0.5610078751163364
ان شاء الله تقومو بتلبيه الطلب,1,0,False,0.2698125427255343,0.7301874572744658
ملخر,1,0,False,0.30039949776183766,0.6996005022381624
مسيره ربراب اتفها الفكره,1,0,False,0.18700452895693423,0.8129954710430658
لاشك عمل كمشه الجنرالات,1,0,False,0.1404341054589792,0.8595658945410208
اله لاتربحهم,1,0,False,0.13630410308896293,0.8636958969110371
نحن لسنا بخونه الجزائر بلادنا الكسره والماء والراس في السماء مراهش خلصنا اللي يهدر علينا ياخرا يازيطوط,1,0,False,0.3804295252879947,0.6195704747120053
jaye7,1,0,False,0.27810868932046007,0.7218913106795399
est un mensonge koulchi makhdoum ya kilab sahioun,1,0,False,0.49454028237761366,0.5054597176223863
😂😁,1,0,False,0.27810868932046007,0.7218913106795399
الف مبروك 🎉🎊الليله يرقدو مقنوطين ✌🇩🇿,1,0,False,0.020481497307280022,0.97951850269272
متخافوش يشروه لعبيد نتاع الدشره,1,0,False,0.4214740867972928,0.5785259132027072
ماعندهمش لادال اح,1,0,False,0.4461614666623254,0.5538385333376745
wekhtek chekit kayna menha,1,0,False,0.059513259153429664,0.9404867408465704
مزيه شفت البيبليكاسيون باش نخرج من الباجه صبن رانا فالـ 20 مزالكم تكلاشو الولايات تستعملو الكلمات الغاملين,1,0,False,0.16573575333909654,0.8342642466609035
نووض هز قلايطك جسم فاني وحياه فانيه يتزوج يخدم قدو قد حالتو مش لازم قاع ديك اشيااء,1,0,False,0.2977721943273098,0.7022278056726903
يا ال🖕بي عنكم حساسيه من مولوديه ربي يجيب الشفا,1,0,False,0.360660465786539,0.639339534213461
