texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
نطلب السلطات الجزاءريه نطلب الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الراءيس تاعنا سب القايد تاعنا ربي يرحمو نطلب السلطات القبض فورا فوات الاوان هادا الكلب مطلوب يارب يارب,1,1,True,0.99842477,0.0015752316
rouh saksi yamak babak chekoun 😎balak ankoun ana li naktha fi diskoutak boura boura,1,1,True,0.9892118,0.010788202
الشعب ساكت حق يستاهل يخلص الاكسجين الي يتنفس,0,0,True,0.1011188,0.8988812
كس امو لي ميحب فري فاير 😑,1,1,True,0.91926014,0.080739856
الجيش هو الشي الوحيد اللي يصلح في هذه البلاد,0,0,True,0.0011801937,0.9988198
الحظه وقت الوقوف باب الجنه سنتذكر شعورنا الدقاءق,0,0,True,0.0038341626,0.9961658
لو تصبروا حتى 10 افريل فقط صافيه,0,0,True,0.0018788823,0.99812114
الي مافي كرشو تبن مايخاف ما النار شده وتفوت عمو ربراب 😂,0,0,True,0.0042238752,0.9957761
العقل المدبر في ارسال الجيش الجزائري الي المالي هوا الخبارجي تاع فرنسا الجنيرال قايدي,1,1,True,0.95247185,0.047528148
😅😆,1,0,False,0.47995305,0.52004695
تعرف قصه اسكوبار قصه ربراب يختلفان شيء اسكوبار استثمرا بلاديه ربراب اسثمرا فرنسا,1,1,True,0.9965833,0.003416717
امبعد يجي ذبابه ختو يماه مايدافعش عليهم كيما يدافع على المسؤول,1,1,True,0.995243,0.004756987
سببت الهتهم يا جورج,0,0,True,0.12957841,0.8704216
ya zitout tfo,1,1,True,0.86631286,0.13368714
اي روح نيكمك لقحبه هود لبلاد يا كرفه وفول ماناش حابسين,1,1,True,0.9983955,0.0016044974
لخماج خامجين كواvا,1,1,True,0.8955294,0.10447061
ta kalb chmata wa r7is wo tahan tffo,1,1,True,0.9252537,0.07474631
مزيه واحد زاد وحدو🙂😂,0,0,True,0.00053247996,0.9994675
امير راجل ونصفويستاهل خيروالف مبروك وخلي العديان اموتوا بالقنطه,0,0,True,0.019602746,0.9803972
طز روحو الامارات,1,1,True,0.9690048,0.03099519
يارب امين يارب,0,0,True,0.005339727,0.99466026
😂 بلا مزيه حبيبه قلبي 😘,0,0,True,0.0015238198,0.9984762
الزيت السكر لمده كيفاش القروض بلا حدود كيفاش يا جماعه حتي الاستعمار موفر مناصب شغل الظالم يبقي ظالم الاستعمار دار بني تحتيه احسن ملي درناهم تاع استقلال بصح هاد الشي منعش الشعب باش يطالب بحريته باختصار ربراب فاسد صح عندو مستوي تسير مليح بناه تم دم الجزاءرين الاف رجال الاعمال النزهاء وقت الارهاب,1,1,True,0.99943084,0.00056916475
مبروك عليك من حراق الى صحافى محترف الله راك قدوه لكامل الشباب,0,0,True,0.38140875,0.61859125
السلام العليكم,0,0,True,0.04126825,0.9587318
مكن اعرف نقاط البيع ولايات الشرق,0,0,True,0.000268172,0.99973184
لي راهم يقولو سعر سكر لي يجيبو ربراب غالي حاجه سااهله ماشي لازم تشري سكر تاع ربراب كاين علامات اخرى مثل لابال,0,0,True,0.0018213887,0.9981786
بوليخاريو وشبه عثمانين يشعرون بصدمه مما وقع,0,0,True,0.0043472894,0.99565274
اررض 🤣,0,0,True,0.1706069,0.8293931
راقصه ملاهي ليليه وعميله فرنسا تكلم شءون البلاد عيش تشوف,1,1,True,0.9822036,0.017796397
اخرج ازبل اخرج,1,1,True,0.950005,0.049995005
xxtentacion nhbo,0,0,True,0.16677593,0.83322406
الشوربه االشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.001490845,0.99850917
روح تعطي كبيير خلاه انت او لي كيفك,1,1,True,0.9989716,0.0010284185
ballon mach balloon camarade mach camarad et3elem nta boudaoui sahal,1,1,True,0.9965335,0.003466487
ولاد لكلاب كلاو بعضهم بعض 😂,1,1,True,0.9944871,0.005512893
عمي العربي مفهمنا والو هذو العجزه اسود علينا نعال في ارجل اسيادهم,1,1,True,0.9826048,0.017395198
hna vrai m9sthch,0,0,True,0.017623696,0.9823763
اطلقوا سراح ربراب,0,0,True,0.23667473,0.7633253
الحاجه لي حيرتني الناس لي راهي دافع عليه راه يرزق فيكم مثلا شويه عقل وشويه عزه نفس شحال تعياو تشكمو وتهزو لناس,1,1,True,0.9985133,0.0014867187
اله يذلك يا ديوث يا كبول,1,1,True,0.99716955,0.0028304458
القبائل لي راكم تتحرشو بيهم ديما راهم رجاله عليكم بينو بلي احرار ماشي كيما وحد الفئه ربي يهديهم جماعه بوصبع لزرق حاضرين في كل فوط,1,1,True,0.99831486,0.0016851425
لطفك يا رب,0,0,True,0.25751048,0.7424895
لم تتصلوا بي,0,0,True,0.09436794,0.9056321
حياتي كامل كرهت زوج عباد برك اكتشف الجزاءر وجدي الكبير استوطن,1,1,True,0.53604686,0.46395314
ايه عندهم الحق الجزاءر بلاد امن راك تشوف فينا نتقاتلو بالسلاح,0,0,True,0.017392086,0.9826079
سوف تموت ولن تجد ارض تدفن فيها ارض الشهداء حرمت عليم,0,0,True,0.0047582453,0.99524176
مهم حاول خير فخونشي صح,1,1,True,0.833144,0.16685599
كاين احسن اطباء مهندسي الجزائر من خريجي الجامعات الفرنسيه اين المشكل في ذلك,0,0,True,0.0017704774,0.9982295
راحت هيبت فريت اوملات شي,0,0,True,0.04229194,0.95770806
كاين ختك الي ماراهيش حابسه الشي,1,1,True,0.9979069,0.0020930767
المبلغ هادا حكمو حداد صرف رقيق يا ارهابي,1,1,True,0.7102693,0.28973073
يتسما نحمد ربي,0,0,True,0.009741112,0.9902589
كفاه راهم يديرو هاذو باه يربحو,0,1,False,0.75637144,0.24362856
اولا تكلم القباءل بصفه الجمع قضيه ربراب ثانيا المدافعون دافعو كبيرهم ربراب وعندما نقول ربراب نقول توفيق وحداد دافعو احشمو احشمو,0,0,True,0.1477193,0.85228074
هذا والى سرق نورمال ماشي كما نتوما يا قتالين,1,1,True,0.97358024,0.026419759
مهمتنا تغيير النظام وليس تحرير ربراب,0,0,True,0.2787428,0.7212572
رانا نامنو بربي الرحمان الرحيم الرزاق الغفور اخر اسماء انتاعو وهذاك زعيم وراجل حب حب وكرها كره ايها الاحمق,1,1,True,0.99710554,0.0028944612
هذا وزير هذا تقول قردقود,1,0,False,0.022508947,0.9774911
الله يسهل,0,0,True,0.06030387,0.93969613
هواتف رديءه باسعار باهضه,1,1,True,0.8043246,0.19567537
تموتو من مولوديه 🤦‍♂️,0,1,False,0.59169954,0.40830046
ياو روح تعطي مازالك تحكي,1,1,True,0.99801683,0.0019831657
hasbiya allah wa ni3ma el wakil fik,1,0,False,0.015790192,0.98420984
ou khtek kayna menha,1,1,True,0.92392427,0.07607573
ايسكوبار كان عندو مشاريع كتر من ربراب ايسكوبار وحدو سكن نص كولومبيا تسمى ايسكوبار مليح لي غلط يتحاسب او الشركه فيها مجلس اداره يروح ربراب يجي واحد في بلاصتو,1,1,True,0.998393,0.0016070008
العصابه مازالت تستغل ماسي الشعب الزوالي باش تحب تبلعط وتتقرب من الناس لراهي رافضه ليها وماكاش الشرعيه لحكومه الجنرالات,0,0,True,0.0048692795,0.9951307
ان شاء الله قاع يتحاسبو,1,0,False,0.1528561,0.8471439
يتبعون مقوله اويحي جوع كلبك يتبعك كلاب السلطه يتنحاو قاع ترحلوا يعني ترحلوا تنحاو قاع دوله مدنيه ماشي عسكريه يسقط حكم العسكر,1,1,True,0.99935967,0.0006403327
نعدين سوا تع مك,1,1,True,0.9948926,0.005107403
خاوتي سلام عليكم راني حبيت نسقسيكم اقصي لتدخل مصالح الصيانه لديكم زبون لديه مشكل ثلاجه,0,0,True,0.0001769944,0.99982303
انا نعبد في القايد صالح مبعد بدلت راني نعبد في شنقريحه حتى ايبان كاش واحد واقف نزيد نعبدو,0,0,True,0.0030646462,0.99693537
الشوربه البيضاء الشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.0015178294,0.99848217
ياك كنت معاه ودرتي فيديوا معاه نهار حكموه لبوليس وطلقوه دك بديتوا دوروا بعضاكم ياوحد الحركي,1,1,True,0.950779,0.04922098
طرول قاعد كي سوهختك,1,0,False,0.2675837,0.7324163
انتم مفروض ديرو اشهار لجميع منتوجات بروند,0,0,True,0.0041073523,0.99589264
علاه كاين بالو دزاير 😂,0,0,True,0.0074703563,0.99252963
بابا تدافعو المجرم ربراب هاذي زادت فضحت الزواف,1,1,True,0.9847322,0.015267789
لاحول قوه باله الهم الطف بنا وباشقاءنا,0,0,True,0.0011889945,0.998811
بسكره عندكمش نقاط البيع,0,0,True,0.0027073682,0.99729264
ربراب الهدف القبض ربراب,0,0,True,0.045659922,0.9543401
طحان وتقعد طحان والله وتبوس رجلين كل جزائري واحد واحد والله مانسامحوك انت وكل فرد في عصابتك لكم يوم والله يمهل ولا يهمل,1,1,True,0.9991702,0.00082981586
المهم التبهديل الكبير في كاس العالم هذا هو الهدف المقلوب عفوا المطلوب,0,0,True,0.0094925435,0.9905075
مبروك عليك علينا le diplôme,0,0,True,0.038987175,0.96101284
الا لعنه الله على الكاذبين,1,1,True,0.99301493,0.0069850683
انت عييت ما تنبح مالحقتش,1,1,True,0.9937273,0.0062726736
القانون الجميع ربراب اظهرت التحقيقات متورط الفساد لازم يتعاقب اطار القانون منو مالناس,0,0,True,0.010546871,0.98945314
مانحبش نسمع 😒,0,0,True,0.023669342,0.97633064
ربي 🤨,0,0,True,0.328492,0.671508
خلونا الدراما والعاطفه تاكدنا بلي ربراب غالط ندافعوا علاخاطر قبايلي كقبايلي نقول بلي خان ثقتنا السنين ومايسحقش ندافعوا ثبت ادانته يعني سقوط رءوس الفساد وماتخافوش ماراهمش رايحين يسلكو السعيد وجماعته ودالته يكن ربك نسيا نهدرو بالعقل,1,1,True,0.9987896,0.0012103915
anta arkhis,1,1,True,0.7104167,0.28958333
فرنسا العصاباتالجزاءريهم ارهابيه,1,1,True,0.7459832,0.25401682
وجوه الزب لي داخلين باش يقولو اكتبو اله ديرولي جام صلو النبي ياو نيك ماتكم نيك ماتكم وجوه المقله,1,1,True,0.999548,0.00045198202
الدعاء استوقفتني كلمه حكمك عدل اذن الوضع تعيشه الوضع تستحقه,0,0,True,0.041567605,0.9584324
نسيت بوصبع العبيد تع بو تبون🤔,1,1,True,0.99766517,0.0023348331
اكبر سراقين في العالم,1,1,True,0.9790475,0.020952523
اين المفر,0,0,True,0.084579654,0.91542035
ربراب هذا من فضل ربي 😁,0,0,True,0.14594021,0.8540598
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,1,True,0.9934564,0.0065435767
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,1,True,0.98494405,0.015055954
حياك اله استاد العربي,0,0,True,0.0007710878,0.9992289
وعلاه هربت قبل ماتطفى الناراحناكناثم في القاله ماخرجناش حتى طفاوها وخرجنا وقت المغرب والحمد لله ولاحو,0,0,True,0.0020792324,0.99792075
مبروك علينا نتمنا للجزائر الترشح لكاس العالم ضمان المرتب الثالثه ❤,0,0,True,0.009123067,0.9908769
نسيت بابانا,0,0,True,0.14772746,0.8522725
هل يوجد المحل في جيجل,0,0,True,0.00079709745,0.9992029
مصطلح قهوي هو مصطلح عنصري معناه اللون البني وهو اشاره الى العرب باعتبارهم بشرتهم سمراء كل شخص يستعمله بقصد,0,0,True,0.019010268,0.98098975
كم ثمنها من فضلك,0,0,True,0.0031952583,0.9968047
او 46 الف تاعي بركاو ماتسرقو رجعوها,0,0,True,0.12866023,0.8713398
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,1,True,0.9962012,0.0037987828
سبب دائما السرعه المفرطه يوو معدناش طريق افهمو طريقنا كامل امكسره,0,0,True,0.00225429,0.9977457
الجيش والشعب لحمه واحده سليل الجيش التحرير الوطني نصيحه لكل انسان يتحدو كلمه واحده الجزاءر,0,0,True,0.0034746858,0.9965253
تخفيضات,0,0,True,0.21399134,0.78600866
كلب نباح,1,1,True,0.9866181,0.013381898
اله يسلمك,0,0,True,0.026897935,0.9731021
هادي لفسو تع سيدك خطيك متنجميش,1,1,True,0.96332276,0.03667724
روح تقود كلاب فرنسا,1,1,True,0.99834347,0.0016565323
يارب لي بالي,0,0,True,0.030711172,0.9692888
السلام عليكم يا مجموعه براند المطلوب منكم تفتحوا لينا فرع ولايه الطارف شكرا,0,0,True,0.00052621594,0.9994738
افضح افعال واقوال العصابات الظالمه والمفسدهتنابح وتالم كلابهم الظاله الذباب,1,1,True,0.9961034,0.003896594
حبا الله الاحرار الشعب العظيم,0,0,True,0.024542334,0.97545767
قناه النهار مصادر موثوقه تءكد يسعد ربراب متورط هجمات سيريلانكا😂,0,0,True,0.01568382,0.9843162
يا جماعه مافهمت والوا قاستو الرجله النيف يتكلم الدين يقول المنكر الفساد حنا كامل نخافوا ربي نتقوه نتوما كامل تحبوا الغفه الطهاره املا شكون راه يكذب بنات الناس شكون راه يزني البغايا العاهرات تقولولي الشرطه الامن شكون الشرطه شكون ياخي منا علينا كامل جزايرين يحل فموا يبدا بنفسه يتقي اله ربي يهدينا يرفق بينا,1,1,True,0.9990435,0.00095647573
لم تلمسها يا ادمين🤷‍♂️,0,0,True,0.21541026,0.78458977
اكبر منافق نتا هوا ربراب تاع نمي نكتونا لبلاد تناحو قاع تحاسبو قاع العداله,1,1,True,0.9992601,0.00073987246
بركاو التخلاط وشي هاذ المصطلحات الغريبه قهوي روجي وردي موفي سميو الاشخاص باسماءها وحطو الامور نصابها حبسونا هاذ لهبال,0,0,True,0.011715785,0.98828423
خاوتي انا راني مبيراطي هاج لا باجمتنخلعوش 😂,0,0,True,0.013782545,0.98621744
مخروب,0,0,True,0.39819255,0.6018075
افضل هاتف لاكن ماذ البروسيسور,0,0,True,0.0042286953,0.9957713
جي نتا حلوه يا المازده,1,1,True,0.9493632,0.050636828
استغفر الله الله يرحم معطوب الزعيم,0,0,True,0.061146,0.938854
نتوما اعراب اشد كفرا نفقا ربنا رب السماوات الارض نعبد الحي القيوم انتم تجهلون وتضعون الصور اشركتم بربكم انتم تعلمون لنا اله,0,0,True,0.0027123853,0.99728763
عير بجايه وجيجل برك الي تدعيلهم خهه,0,0,True,0.05300202,0.946998
akdli ela soolking 🤣,0,0,True,0.07227712,0.9277229
الكعب مود دو,1,1,True,0.97854084,0.021459162
الغساله بقداه,0,0,True,0.013784708,0.9862153
جيبوها لفريق الوطني,0,0,True,0.1502424,0.8497576
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,1,True,0.9974904,0.002509594
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,1,True,0.9877467,0.012253284
جامي تحنو علينا وتعطونا واحد من عندكم دارنا كل منتوجات كوندور,0,0,True,0.00076231314,0.9992377
خاوتي ليعرف كيفاش تمشي تيلكموند لي في ساعه كوندور 601,0,0,True,0.00082223787,0.99917775
okay hchon ymak,1,1,True,0.9648927,0.035107315
روح تعطش روحك راك عطشان بكري,1,1,True,0.99652725,0.0034727454
هناك عروض اخري وهل بالامكان الاستفاده العرض,0,0,True,0.0028367862,0.99716324
هاذي صناعه جزاءريه,0,0,True,0.39792582,0.60207415
نيك موك,1,1,True,0.99244857,0.0075514317
حياك0اله ياحور,0,0,True,0.322715,0.67728496
ان الشيطان يعدكم الفقر,0,0,True,0.015728168,0.9842718
المهم ضربوهلو كيما انت,1,0,False,0.18596196,0.81403804
تخمامك كيما نتع يعطينا المنشور,1,1,True,0.95507926,0.044920743
البروبلام يقولولو استاذ فالايف,0,0,True,0.31122223,0.6887778
كيما اغتاصبوك مين كنت قاصر اومازالو يغتاصبو فيك وانتا تتلذذ,1,1,True,0.98142815,0.018571854
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,1,True,0.97644377,0.023556232
1830,0,0,True,0.314259,0.685741
تشفاو نهار لي تصورو زعما قريب ربغين واحد قع لابسين تريكو واحد يامات العيد,0,0,True,0.008859811,0.9911402
انا امين 25 سنه,0,0,True,0.006140149,0.9938598
المهم ترقبوا عوده زيت السانقو صفيه بقوه ببوشون واحد فقط تستطيع قلي خروف بشحمه ولحمه وتشتريه بثمن قهوه ومعلب في قاروره قصديره ملعونه ذبحت يدي في محاوله فاشله لفتحها من اجل قلي البطاطا على شاطئ البحر وتوكل اافريت بطعم الدم ونتا جد فرحان وسعيد في حين ربراب يضرب في الصبه بطعم عصير المقارون هو ومعه ربراب وعائله خنينف اللذين بنوا السجون ودشنوها مبكرا عن طريق خط مواصىلات سيدي محمد الحراش السريع,0,0,True,0.005663165,0.99433684
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,1,True,0.9992536,0.00074642897
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,0,False,0.07382135,0.92617863
ربراب فءنسي وحداد بريطاني واخر خبر كونيناف جنسيه سويسريه لك اله يا جزاءر,0,0,True,0.020454697,0.9795453
koulchy mabrouke hagda abla taharake rpake rpake ya abla,1,1,True,0.9745842,0.025415778
نك زبي هاذي بلاد,1,1,True,0.99730694,0.002693057
بقداه السوره تاعهم كاين في قالمه او عنابه,0,0,True,0.0059664794,0.9940335
استغر الله واتوب اليك,0,0,True,0.018435424,0.9815646
يا سبي فرونسي نيكتلها الحتشون تاع يمات يماها,1,1,True,0.9986076,0.0013924241
او انت تعطيني معلومات,0,0,True,0.34277084,0.6572292
hna machi monafiqin kima ntouma ya zebi ma nseliwch besah ma 3endnach nifaq wrouh tati yedek fi zeb,1,1,True,0.99343526,0.0065647364
اله يحرق طيز مك ونتا ولد حركي واش كشف تفوه علا ختك وانت اكبر منافك انت تنتمي لي اصحاب الشيته نتا مخبي السم فلعسل,1,1,True,0.999574,0.0004259944
الفازون بمسابقه ديسمبرالماضي ستف واربح الاسبوع,0,0,True,0.018991465,0.9810085
اقلي بول البعير يل عربي الفايح,1,1,True,0.9948074,0.005192578
wtizz mok nssitha,1,1,True,0.97882813,0.021171868
انت برضايتك مديت زك,1,1,True,0.9856721,0.014327884
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,1,True,0.9989436,0.0010563731
عيبك يا بء لبزازل,1,1,True,0.9201567,0.07984328
وعدت تجيب الاموال المنهوبه شفنا والو,0,0,True,0.006508483,0.99349153
ربي يحفظك ويسترك من كل اذى ربي يرحم امك ان شاءالله ويغفرلها يارب العالمين امين,1,1,True,0.99723756,0.0027624369
مكن صوره,0,0,True,0.009804617,0.9901954
شكون لي ماشي فاهم في جدها والو كيما انا,0,0,True,0.012800403,0.9871996
مادام القبائل مع ربراب فان ربراب مظلوم جيبو حداد لا واحد اخر تشوفو لقبايل كيفاش يبولو عليه,1,1,True,0.9500718,0.04992819
المشكل ان الدعاره في الجزائر اصبحت في كل مكان في الجامعه لا سيتي السبيطار اخطر دعاره تصرا هي في البرلمان قصر الجمهوريه راك فاهم,1,1,True,0.99546945,0.004530549
نيك سوه تاع مك يا لي راك تهدر كرهت ربك هدرتك خنزير,1,1,True,0.99945134,0.00054866076
