texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
وانتم سعداء انقياء بقلوب بيضاء وجوه مشرقه مبتسمه وانتم امنين مطمءنين عيدك مبارك سعيد وكل وانت بخير جعلني اله واياك اهل الجاءزه المبارك واسال اله العلي القدير يعيده علينا اعواما عديده وازمنه مديده ونحن والامه الاسلاميه صحه وامن وسلام وعافيه 😘💓,0,0,True,0.009455889,0.9905441
اله ينعلك انت لست مربيه اجيال انت وحش بلا قلب قلبك كليته اله يستر وانت يا بنيتي ربي يشفيك يحفضك يارب,1,1,True,0.9999503,4.9710274e-05
نطلب السلطات الجزاءريه نطلب الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الراءيس تاعنا سب القايد تاعنا ربي يرحمو نطلب السلطات القبض فورا فوات الاوان هادا الكلب مطلوب يارب يارب,1,1,True,0.99981755,0.00018244982
rouh saksi yamak babak chekoun 😎balak ankoun ana li naktha fi diskoutak boura boura,1,1,True,0.9984407,0.0015593171
الشعب ساكت حق يستاهل يخلص الاكسجين الي يتنفس,0,0,True,0.018996328,0.98100364
كس امو لي ميحب فري فاير 😑,1,1,True,0.98497045,0.01502955
الجيش هو الشي الوحيد اللي يصلح في هذه البلاد,0,0,True,0.00013178375,0.9998682
الحظه وقت الوقوف باب الجنه سنتذكر شعورنا الدقاءق,0,0,True,0.0006347277,0.99936527
لو تصبروا حتى 10 افريل فقط صافيه,0,0,True,0.000641237,0.9993588
الي مافي كرشو تبن مايخاف ما النار شده وتفوت عمو ربراب 😂,0,0,True,0.006064063,0.99393594
العقل المدبر في ارسال الجيش الجزائري الي المالي هوا الخبارجي تاع فرنسا الجنيرال قايدي,1,1,True,0.9968569,0.0031430721
😅😆,1,1,True,0.52424395,0.47575605
تعرف قصه اسكوبار قصه ربراب يختلفان شيء اسكوبار استثمرا بلاديه ربراب اسثمرا فرنسا,1,1,True,0.99982315,0.00017684698
امبعد يجي ذبابه ختو يماه مايدافعش عليهم كيما يدافع على المسؤول,1,1,True,0.9984408,0.0015591979
سببت الهتهم يا جورج,0,0,True,0.10075955,0.89924043
ya zitout tfo,1,1,True,0.92643154,0.07356846
اي روح نيكمك لقحبه هود لبلاد يا كرفه وفول ماناش حابسين,1,1,True,0.99993587,6.41346e-05
لخماج خامجين كواvا,1,1,True,0.9256833,0.07431668
ta kalb chmata wa r7is wo tahan tffo,1,1,True,0.84716743,0.15283257
مزيه واحد زاد وحدو🙂😂,0,0,True,3.188272e-05,0.9999681
امير راجل ونصفويستاهل خيروالف مبروك وخلي العديان اموتوا بالقنطه,0,0,True,0.03176292,0.9682371
طز روحو الامارات,1,1,True,0.99777275,0.0022272468
يارب امين يارب,0,0,True,0.0007550835,0.9992449
😂 بلا مزيه حبيبه قلبي 😘,0,0,True,0.00043862071,0.99956137
الزيت السكر لمده كيفاش القروض بلا حدود كيفاش يا جماعه حتي الاستعمار موفر مناصب شغل الظالم يبقي ظالم الاستعمار دار بني تحتيه احسن ملي درناهم تاع استقلال بصح هاد الشي منعش الشعب باش يطالب بحريته باختصار ربراب فاسد صح عندو مستوي تسير مليح بناه تم دم الجزاءرين الاف رجال الاعمال النزهاء وقت الارهاب,1,1,True,0.99999785,2.1457672e-06
مبروك عليك من حراق الى صحافى محترف الله راك قدوه لكامل الشباب,0,0,True,0.42133304,0.5786669
السلام العليكم,0,0,True,0.015740538,0.9842595
مكن اعرف نقاط البيع ولايات الشرق,0,0,True,1.5386604e-05,0.9999846
لي راهم يقولو سعر سكر لي يجيبو ربراب غالي حاجه سااهله ماشي لازم تشري سكر تاع ربراب كاين علامات اخرى مثل لابال,0,0,True,0.00033811847,0.99966186
بوليخاريو وشبه عثمانين يشعرون بصدمه مما وقع,0,0,True,0.001251427,0.9987486
اررض 🤣,0,0,True,0.14989796,0.85010207
راقصه ملاهي ليليه وعميله فرنسا تكلم شءون البلاد عيش تشوف,1,1,True,0.99372745,0.0062725544
اخرج ازبل اخرج,1,1,True,0.97614187,0.02385813
xxtentacion nhbo,0,0,True,0.10723135,0.8927686
الشوربه االشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.00013397215,0.999866
روح تعطي كبيير خلاه انت او لي كيفك,1,1,True,0.9999591,4.0888786e-05
ballon mach balloon camarade mach camarad et3elem nta boudaoui sahal,1,1,True,0.99982613,0.00017386675
ولاد لكلاب كلاو بعضهم بعض 😂,1,1,True,0.9995944,0.0004056096
عمي العربي مفهمنا والو هذو العجزه اسود علينا نعال في ارجل اسيادهم,1,1,True,0.99828184,0.0017181635
hna vrai m9sthch,0,0,True,0.0041031353,0.9958969
اطلقوا سراح ربراب,0,0,True,0.18260393,0.81739604
الحاجه لي حيرتني الناس لي راهي دافع عليه راه يرزق فيكم مثلا شويه عقل وشويه عزه نفس شحال تعياو تشكمو وتهزو لناس,1,1,True,0.999974,2.5987625e-05
اله يذلك يا ديوث يا كبول,1,1,True,0.999933,6.699562e-05
القبائل لي راكم تتحرشو بيهم ديما راهم رجاله عليكم بينو بلي احرار ماشي كيما وحد الفئه ربي يهديهم جماعه بوصبع لزرق حاضرين في كل فوط,1,1,True,0.99992216,7.7843666e-05
لطفك يا رب,0,0,True,0.36269528,0.6373047
لم تتصلوا بي,0,0,True,0.03195553,0.96804446
حياتي كامل كرهت زوج عباد برك اكتشف الجزاءر وجدي الكبير استوطن,1,1,True,0.9922042,0.0077958107
ايه عندهم الحق الجزاءر بلاد امن راك تشوف فينا نتقاتلو بالسلاح,0,0,True,0.113948554,0.8860514
سوف تموت ولن تجد ارض تدفن فيها ارض الشهداء حرمت عليم,0,0,True,0.013816497,0.9861835
مهم حاول خير فخونشي صح,1,1,True,0.93410164,0.06589836
كاين احسن اطباء مهندسي الجزائر من خريجي الجامعات الفرنسيه اين المشكل في ذلك,0,0,True,0.00012975362,0.99987024
راحت هيبت فريت اوملات شي,0,0,True,0.009411971,0.990588
كاين ختك الي ماراهيش حابسه الشي,1,1,True,0.99916434,0.0008356571
المبلغ هادا حكمو حداد صرف رقيق يا ارهابي,1,1,True,0.7599784,0.24002159
يتسما نحمد ربي,0,0,True,0.0011378548,0.99886215
كفاه راهم يديرو هاذو باه يربحو,0,1,False,0.9577975,0.042202473
اولا تكلم القباءل بصفه الجمع قضيه ربراب ثانيا المدافعون دافعو كبيرهم ربراب وعندما نقول ربراب نقول توفيق وحداد دافعو احشمو احشمو,0,1,False,0.6135991,0.38640088
هذا والى سرق نورمال ماشي كما نتوما يا قتالين,1,1,True,0.97756726,0.022432745
مهمتنا تغيير النظام وليس تحرير ربراب,0,1,False,0.555459,0.44454098
رانا نامنو بربي الرحمان الرحيم الرزاق الغفور اخر اسماء انتاعو وهذاك زعيم وراجل حب حب وكرها كره ايها الاحمق,1,1,True,0.99941146,0.00058853626
هذا وزير هذا تقول قردقود,1,0,False,0.013312095,0.9866879
الله يسهل,0,0,True,0.02994622,0.9700538
هواتف رديءه باسعار باهضه,1,1,True,0.6405015,0.3594985
تموتو من مولوديه 🤦‍♂️,0,1,False,0.5153587,0.4846413
ياو روح تعطي مازالك تحكي,1,1,True,0.9997949,0.00020509958
hasbiya allah wa ni3ma el wakil fik,1,0,False,0.0017440261,0.99825597
ou khtek kayna menha,1,1,True,0.951893,0.048107028
ايسكوبار كان عندو مشاريع كتر من ربراب ايسكوبار وحدو سكن نص كولومبيا تسمى ايسكوبار مليح لي غلط يتحاسب او الشركه فيها مجلس اداره يروح ربراب يجي واحد في بلاصتو,1,1,True,0.999959,4.1007996e-05
العصابه مازالت تستغل ماسي الشعب الزوالي باش تحب تبلعط وتتقرب من الناس لراهي رافضه ليها وماكاش الشرعيه لحكومه الجنرالات,0,0,True,0.0011387081,0.9988613
ان شاء الله قاع يتحاسبو,1,0,False,0.06794709,0.9320529
يتبعون مقوله اويحي جوع كلبك يتبعك كلاب السلطه يتنحاو قاع ترحلوا يعني ترحلوا تنحاو قاع دوله مدنيه ماشي عسكريه يسقط حكم العسكر,1,1,True,0.99999106,8.940697e-06
نعدين سوا تع مك,1,1,True,0.99966526,0.00033473969
خاوتي سلام عليكم راني حبيت نسقسيكم اقصي لتدخل مصالح الصيانه لديكم زبون لديه مشكل ثلاجه,0,0,True,3.1535644e-06,0.99999684
انا نعبد في القايد صالح مبعد بدلت راني نعبد في شنقريحه حتى ايبان كاش واحد واقف نزيد نعبدو,0,0,True,0.00012337186,0.9998766
الشوربه البيضاء الشعيريه بالدجاج اصلها الجزائر العاصمه والشوربه فريك اصلها الاوراس من قسنطينه والهضاب العليا السطايفيه,0,0,True,0.00013502894,0.999865
ياك كنت معاه ودرتي فيديوا معاه نهار حكموه لبوليس وطلقوه دك بديتوا دوروا بعضاكم ياوحد الحركي,1,1,True,0.99467885,0.005321145
طرول قاعد كي سوهختك,1,0,False,0.21050476,0.7894952
انتم مفروض ديرو اشهار لجميع منتوجات بروند,0,0,True,0.0005748262,0.9994252
علاه كاين بالو دزاير 😂,0,0,True,0.0008385003,0.9991615
بابا تدافعو المجرم ربراب هاذي زادت فضحت الزواف,1,1,True,0.9968208,0.0031791925
لاحول قوه باله الهم الطف بنا وباشقاءنا,0,0,True,0.0009246872,0.9990753
بسكره عندكمش نقاط البيع,0,0,True,0.0008756003,0.9991244
ربراب الهدف القبض ربراب,0,0,True,0.022472713,0.97752726
طحان وتقعد طحان والله وتبوس رجلين كل جزائري واحد واحد والله مانسامحوك انت وكل فرد في عصابتك لكم يوم والله يمهل ولا يهمل,1,1,True,0.99999046,9.536743e-06
المهم التبهديل الكبير في كاس العالم هذا هو الهدف المقلوب عفوا المطلوب,0,0,True,0.0022526863,0.9977473
مبروك عليك علينا le diplôme,0,0,True,0.011623507,0.9883765
الا لعنه الله على الكاذبين,1,1,True,0.9960693,0.003930688
انت عييت ما تنبح مالحقتش,1,1,True,0.99900514,0.0009948611
القانون الجميع ربراب اظهرت التحقيقات متورط الفساد لازم يتعاقب اطار القانون منو مالناس,0,0,True,0.00028450412,0.9997155
مانحبش نسمع 😒,0,0,True,0.007488023,0.992512
ربي 🤨,0,0,True,0.32346514,0.6765349
خلونا الدراما والعاطفه تاكدنا بلي ربراب غالط ندافعوا علاخاطر قبايلي كقبايلي نقول بلي خان ثقتنا السنين ومايسحقش ندافعوا ثبت ادانته يعني سقوط رءوس الفساد وماتخافوش ماراهمش رايحين يسلكو السعيد وجماعته ودالته يكن ربك نسيا نهدرو بالعقل,1,1,True,0.999962,3.8027763e-05
anta arkhis,1,1,True,0.8243028,0.17569721
فرنسا العصاباتالجزاءريهم ارهابيه,1,1,True,0.9169751,0.08302492
وجوه الزب لي داخلين باش يقولو اكتبو اله ديرولي جام صلو النبي ياو نيك ماتكم نيك ماتكم وجوه المقله,1,1,True,0.9999969,3.0994415e-06
الدعاء استوقفتني كلمه حكمك عدل اذن الوضع تعيشه الوضع تستحقه,0,0,True,0.00084314874,0.99915683
نسيت بوصبع العبيد تع بو تبون🤔,1,1,True,0.99990857,9.1433525e-05
اكبر سراقين في العالم,1,1,True,0.9910556,0.008944392
اين المفر,0,0,True,0.052949004,0.947051
ربراب هذا من فضل ربي 😁,0,0,True,0.092565104,0.9074349
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,1,True,0.9984779,0.0015221238
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,1,True,0.99175113,0.008248866
حياك اله استاد العربي,0,0,True,0.00011334165,0.99988663
وعلاه هربت قبل ماتطفى الناراحناكناثم في القاله ماخرجناش حتى طفاوها وخرجنا وقت المغرب والحمد لله ولاحو,0,0,True,0.0002251311,0.9997749
مبروك علينا نتمنا للجزائر الترشح لكاس العالم ضمان المرتب الثالثه ❤,0,0,True,0.0005031478,0.9994969
نسيت بابانا,0,0,True,0.087128736,0.91287124
هل يوجد المحل في جيجل,0,0,True,4.4305652e-05,0.9999557
مصطلح قهوي هو مصطلح عنصري معناه اللون البني وهو اشاره الى العرب باعتبارهم بشرتهم سمراء كل شخص يستعمله بقصد,0,0,True,0.35670575,0.6432942
كم ثمنها من فضلك,0,0,True,0.00027262466,0.99972737
او 46 الف تاعي بركاو ماتسرقو رجعوها,0,0,True,0.012978563,0.98702145
ماكرون مجنون يرسل اختو تقاتل اله يلعن الظالمين,1,1,True,0.99770844,0.0022915602
سبب دائما السرعه المفرطه يوو معدناش طريق افهمو طريقنا كامل امكسره,0,0,True,0.000354155,0.9996458
الجيش والشعب لحمه واحده سليل الجيش التحرير الوطني نصيحه لكل انسان يتحدو كلمه واحده الجزاءر,0,0,True,0.0018428715,0.99815714
تخفيضات,0,0,True,0.19794254,0.80205745
كلب نباح,1,1,True,0.99894994,0.001050055
اله يسلمك,0,0,True,0.0058955126,0.9941045
هادي لفسو تع سيدك خطيك متنجميش,1,1,True,0.9942907,0.0057092905
روح تقود كلاب فرنسا,1,1,True,0.9999553,4.4703484e-05
يارب لي بالي,0,0,True,0.0058826073,0.9941174
السلام عليكم يا مجموعه براند المطلوب منكم تفتحوا لينا فرع ولايه الطارف شكرا,0,0,True,2.4498442e-05,0.9999755
افضح افعال واقوال العصابات الظالمه والمفسدهتنابح وتالم كلابهم الظاله الذباب,1,1,True,0.99948066,0.00051933527
حبا الله الاحرار الشعب العظيم,0,0,True,0.00800914,0.99199086
قناه النهار مصادر موثوقه تءكد يسعد ربراب متورط هجمات سيريلانكا😂,0,0,True,0.0037229802,0.99627703
يا جماعه مافهمت والوا قاستو الرجله النيف يتكلم الدين يقول المنكر الفساد حنا كامل نخافوا ربي نتقوه نتوما كامل تحبوا الغفه الطهاره املا شكون راه يكذب بنات الناس شكون راه يزني البغايا العاهرات تقولولي الشرطه الامن شكون الشرطه شكون ياخي منا علينا كامل جزايرين يحل فموا يبدا بنفسه يتقي اله ربي يهدينا يرفق بينا,1,1,True,0.9999907,9.298325e-06
لم تلمسها يا ادمين🤷‍♂️,0,0,True,0.029652249,0.97034776
اكبر منافق نتا هوا ربراب تاع نمي نكتونا لبلاد تناحو قاع تحاسبو قاع العداله,1,1,True,0.99998474,1.5258789e-05
بركاو التخلاط وشي هاذ المصطلحات الغريبه قهوي روجي وردي موفي سميو الاشخاص باسماءها وحطو الامور نصابها حبسونا هاذ لهبال,0,0,True,0.0093801,0.9906199
خاوتي انا راني مبيراطي هاج لا باجمتنخلعوش 😂,0,0,True,0.012306163,0.98769385
مخروب,0,0,True,0.37493593,0.6250641
افضل هاتف لاكن ماذ البروسيسور,0,0,True,0.0015495939,0.9984504
جي نتا حلوه يا المازده,1,1,True,0.98267144,0.01732856
استغفر الله الله يرحم معطوب الزعيم,0,0,True,0.06759204,0.932408
نتوما اعراب اشد كفرا نفقا ربنا رب السماوات الارض نعبد الحي القيوم انتم تجهلون وتضعون الصور اشركتم بربكم انتم تعلمون لنا اله,0,0,True,4.2911048e-05,0.9999571
عير بجايه وجيجل برك الي تدعيلهم خهه,0,0,True,0.0033544223,0.99664557
akdli ela soolking 🤣,0,0,True,0.06910067,0.9308993
الكعب مود دو,1,1,True,0.9959561,0.004043877
الغساله بقداه,0,0,True,0.0021159297,0.9978841
جيبوها لفريق الوطني,0,0,True,0.12813038,0.8718696
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,1,True,0.99953115,0.00046885014
الكل مع محاربه الفساد والفاسدين المشكوك فيهم ولست متضامن مع ربراب ولا غيره فالمحكمه هي الفاصل,1,1,True,0.9972338,0.002766192
جامي تحنو علينا وتعطونا واحد من عندكم دارنا كل منتوجات كوندور,0,0,True,5.462432e-05,0.9999454
خاوتي ليعرف كيفاش تمشي تيلكموند لي في ساعه كوندور 601,0,0,True,0.00019007629,0.9998099
okay hchon ymak,1,1,True,0.9860924,0.013907611
روح تعطش روحك راك عطشان بكري,1,1,True,0.9991155,0.0008844733
هناك عروض اخري وهل بالامكان الاستفاده العرض,0,0,True,0.00076383766,0.99923617
هاذي صناعه جزاءريه,0,0,True,0.25044522,0.74955475
نيك موك,1,1,True,0.9993926,0.00060737133
حياك0اله ياحور,0,0,True,0.29918936,0.7008107
ان الشيطان يعدكم الفقر,0,0,True,0.002564631,0.9974354
المهم ضربوهلو كيما انت,1,0,False,0.1312978,0.8687022
تخمامك كيما نتع يعطينا المنشور,1,1,True,0.94630235,0.053697646
البروبلام يقولولو استاذ فالايف,0,0,True,0.3150733,0.6849267
كيما اغتاصبوك مين كنت قاصر اومازالو يغتاصبو فيك وانتا تتلذذ,1,1,True,0.99540734,0.004592657
كلشي مبروك زكاره في عبله الرخاس لي حاكمين الجزاير,1,1,True,0.992347,0.007652998
1830,0,0,True,0.2726726,0.7273274
تشفاو نهار لي تصورو زعما قريب ربغين واحد قع لابسين تريكو واحد يامات العيد,0,0,True,0.0027632285,0.9972368
انا امين 25 سنه,0,0,True,0.0023630026,0.997637
المهم ترقبوا عوده زيت السانقو صفيه بقوه ببوشون واحد فقط تستطيع قلي خروف بشحمه ولحمه وتشتريه بثمن قهوه ومعلب في قاروره قصديره ملعونه ذبحت يدي في محاوله فاشله لفتحها من اجل قلي البطاطا على شاطئ البحر وتوكل اافريت بطعم الدم ونتا جد فرحان وسعيد في حين ربراب يضرب في الصبه بطعم عصير المقارون هو ومعه ربراب وعائله خنينف اللذين بنوا السجون ودشنوها مبكرا عن طريق خط مواصىلات سيدي محمد الحراش السريع,0,0,True,0.07743452,0.92256546
امير يماه اشرف منك يالقحبه تضلي تلحسي في الكابريات باه يعطوك مصروف يالجعانه خامجه,1,1,True,0.99998415,1.5854836e-05
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,0,False,0.05400984,0.94599015
ربراب فءنسي وحداد بريطاني واخر خبر كونيناف جنسيه سويسريه لك اله يا جزاءر,0,0,True,0.011351873,0.9886481
koulchy mabrouke hagda abla taharake rpake rpake ya abla,1,1,True,0.9939108,0.0060892105
نك زبي هاذي بلاد,1,1,True,0.99986744,0.00013256073
بقداه السوره تاعهم كاين في قالمه او عنابه,0,0,True,0.0005555541,0.9994444
استغر الله واتوب اليك,0,0,True,0.010720816,0.9892792
يا سبي فرونسي نيكتلها الحتشون تاع يمات يماها,1,1,True,0.9999399,6.0081482e-05
او انت تعطيني معلومات,0,0,True,0.27227092,0.7277291
hna machi monafiqin kima ntouma ya zebi ma nseliwch besah ma 3endnach nifaq wrouh tati yedek fi zeb,1,1,True,0.99962056,0.00037944317
اله يحرق طيز مك ونتا ولد حركي واش كشف تفوه علا ختك وانت اكبر منافك انت تنتمي لي اصحاب الشيته نتا مخبي السم فلعسل,1,1,True,0.9999989,1.0728836e-06
الفازون بمسابقه ديسمبرالماضي ستف واربح الاسبوع,0,0,True,0.0077659134,0.9922341
اقلي بول البعير يل عربي الفايح,1,1,True,0.99909663,0.000903368
wtizz mok nssitha,1,1,True,0.98933893,0.010661066
انت برضايتك مديت زك,1,1,True,0.99674183,0.0032581687
ايتها الافعى سامه لعنه الله عليكي الى يوم الدين,1,1,True,0.9999318,6.818771e-05
عيبك يا بء لبزازل,1,1,True,0.93789417,0.062105834
وعدت تجيب الاموال المنهوبه شفنا والو,0,0,True,0.0012484823,0.9987515
ربي يحفظك ويسترك من كل اذى ربي يرحم امك ان شاءالله ويغفرلها يارب العالمين امين,1,1,True,0.9998325,0.00016748905
مكن صوره,0,0,True,0.002063309,0.99793667
شكون لي ماشي فاهم في جدها والو كيما انا,0,0,True,0.0011808099,0.9988192
مادام القبائل مع ربراب فان ربراب مظلوم جيبو حداد لا واحد اخر تشوفو لقبايل كيفاش يبولو عليه,1,1,True,0.99988496,0.000115036964
