texte,vrai_label,vrai_label_numerique,label_predit,label_predit_numerique,probabilite_positive,probabilite_negative,est_correct
حياتي كامل كرهت زوج عباد برك اكتشف الجزاءر وجدي الكبير استوطن,1,1,0,0,0.23863152,0.7613685,False
مهم حاول خير فخونشي صح,1,1,0,0,0.040128667,0.95987135,False
كاين ختك الي ماراهيش حابسه الشي,1,1,0,0,0.2777025,0.7222975,False
هذا وزير هذا تقول قردقود,1,1,0,0,0.42743576,0.57256424,False
هواتف رديءه باسعار باهضه,1,1,0,0,0.13732266,0.86267734,False
hasbiya allah wa ni3ma el wakil fik,1,1,0,0,0.11121267,0.8887873,False
ايسكوبار كان عندو مشاريع كتر من ربراب ايسكوبار وحدو سكن نص كولومبيا تسمى ايسكوبار مليح لي غلط يتحاسب او الشركه فيها مجلس اداره يروح ربراب يجي واحد في بلاصتو,1,1,0,0,0.38755733,0.6124427,False
ان شاء الله قاع يتحاسبو,1,1,0,0,0.19234027,0.80765975,False
فرنسا العصاباتالجزاءريهم ارهابيه,1,1,0,0,0.28138736,0.7186127,False
نسيت بوصبع العبيد تع بو تبون🤔,1,1,0,0,0.44850174,0.5514983,False
اكبر سراقين في العالم,1,1,0,0,0.30585155,0.6941484,False
خساره عليكم يالي راكم تهدرو عل القبايل ميعرفوش الدين,1,1,0,0,0.37562925,0.62437075,False
احنا الجزايرين قاعدين نكسرو بعضانا تشراك الفم,1,1,0,0,0.40704295,0.592957,False
سمحيلي مانعرفكش وجهك يربحش شغل نتاع مشاكل,1,1,0,0,0.3587638,0.6412362,False
okay hchon ymak,1,1,0,0,0.39695835,0.60304165,False
المهم ضربوهلو كيما انت,1,1,0,0,0.2764356,0.7235644,False
تخمامك كيما نتع يعطينا المنشور,1,1,0,0,0.3075956,0.6924044,False
استغفر الله واتوب اليه هذا حاب يدير الفتنه برك,1,1,0,0,0.21392879,0.7860712,False
wtizz mok nssitha,1,1,0,0,0.49025556,0.5097444,False
رخس وين صبوه,1,1,0,0,0.42053068,0.5794693,False
رساله لصباح حبسي لغناء بهدلتي بروحك شوفي كاش حاجه اخرا اخرجيلها طاي طاي ربي يهديك يديك,1,1,0,0,0.18739289,0.8126071,False
alkhana mol mazda hadi srarlek lik,1,1,0,0,0.48388532,0.5161147,False
مستوى ثالثه ابتدائي ولى صحفي,1,1,0,0,0.36488858,0.63511145,False
n3el hecun yemak,1,1,0,0,0.34823126,0.65176874,False
نوميديا بزول,1,1,0,0,0.35513183,0.64486814,False
مالغري ما نحملهاش بصح والله غير كلامها كله صح لي سخنتلهم الفرفاره غير لي حسوها في جنابهم👌,1,1,0,0,0.30799046,0.69200957,False
بهلول,1,1,0,0,0.44989735,0.55010265,False
akbar kadeb menteur battar,1,1,0,0,0.33257324,0.66742676,False
يالمنافقين,1,1,0,0,0.39799282,0.60200715,False
tezz,1,1,0,0,0.37848696,0.621513,False
جامي لقيت منافقيق كيما صحافه جزائريه سلفولي وجوهكم نسكوكري بيهم ناس,1,1,0,0,0.49606523,0.50393474,False
هذا كامل بوصبعle bleuالمغيب الشماتى,1,1,0,0,0.4533918,0.5466082,False
شيعه ولات عندها جمهورها وراهم داروا لا بعد والله نعيشوكم المرار غير نديروكم من المعذبين في ارض انتم تحقرون الاسلام في جميع اركان العالم ونحن نحقر جميع ديانات غير الاسلام,1,1,0,0,0.3445267,0.6554733,False
ختك لي هناك🙄,1,1,0,0,0.4004077,0.5995923,False
عبلويه 10😵,1,1,0,0,0.31145096,0.68854904,False
ماشاء الله تعليقات تليق بك ايها الرويبضه يا زنديق,1,1,0,0,0.4649226,0.5350774,False
الشعب قال له نريد رب الدزاير في الحراش,1,1,0,0,0.100689955,0.89931005,False
16 جيقا ويقلك ستوكي ياناس العلم راهم لحقو 28 جيقا وحنايا مازال في عليها مازلنا روطار,1,1,0,0,0.23839094,0.7616091,False
علاه تحبو طلعو علامكم بلقبايل لي يحب التفاعل برك يهدر على شواكرو نقعدو عقدتكم شواكركم الى يوم الدين ☺️,1,1,0,0,0.36111617,0.6388838,False
نت دارولك خماج نتاع الفتنه,1,1,0,0,0.47803012,0.5219699,False
عنصرين,1,1,0,0,0.41923144,0.5807686,False
ايه ياشكوبستان مرتينا لمعيشه وقت بومدين غالي فرنك وظك ولات اورو غاليه بميتين مره شي خرافي ياحبيبي,1,1,0,0,0.21875183,0.78124815,False
عنصريين,1,1,0,0,0.4296234,0.57037663,False
شنوي 💚❤ معجبكش حال نكمك تالي,1,1,0,0,0.37798822,0.6220118,False
صفحه عنصريه ب👍متياز,1,1,0,0,0.4095349,0.59046507,False
يشكب يتزوج ويزيد يجيب خمسين طفل من فوق من شده الكبت وكي تخلاص عليه يقولك كفاه,1,1,0,0,0.4394212,0.5605788,False
احذركم اخواني باتلاعب باروحكم الصنع الوطني حتي ادني شروط الامن لمراقبه وزاره التجاره,1,1,0,0,0.14924656,0.8507534,False
صحا قوادتك,1,1,0,0,0.20932393,0.79067606,False
ال تحلب ولا يهدر معطوب,1,1,0,0,0.2944386,0.7055614,False
🖕🏻,1,1,0,0,0.3762056,0.62379444,False
اسوء سياسه لجلب التفاعل سياسه الحملات الانتخابيه الجزاءريه,1,1,0,0,0.31528017,0.6847198,False
rouh t9awa,1,1,0,0,0.45733652,0.54266346,False
نظام ارهابي ودجينرو حركي وباذن اله الشعب سينتصر,1,1,0,0,0.3864366,0.6135634,False
اه يا بوخانه,1,1,0,0,0.48620293,0.51379704,False
فريت اوملات بالبيض اه يا طبي 🙄😅,1,1,0,0,0.3843729,0.6156271,False
سيريسلي لي يلبسو لاكوسط لاريني اعطيه غنيه نتاع بيلو يعطيك ختو نورمال,1,1,0,0,0.39440835,0.60559165,False
مالا جيبلنا ختك تفرحناا,1,1,0,0,0.4826649,0.51733506,False
خامجه فوحه,1,1,0,0,0.33945653,0.66054344,False
wallah ma andek 3lamn tahachmi zayla,1,1,0,0,0.39575717,0.6042428,False
مزالك تهدر عيش سكتنا شويا,1,1,0,0,0.24358343,0.75641656,False
ترر,1,1,0,0,0.3762056,0.62379444,False
وكان ينيك لاطفال,1,1,0,0,0.48643553,0.51356447,False
nikk,1,1,0,0,0.3762056,0.62379444,False
باذن اله مانزيد نشري الخرده تاعهم,1,1,0,0,0.07573916,0.92426085,False
افف,1,1,0,0,0.3762056,0.62379444,False
قنبله نويه الاستاذ محمد العربي زيتوت فظح كوارثهم الارهابيه تسقط المافيا العسكريه,1,1,0,0,0.4186868,0.5813132,False
ختك حبيبي,1,1,0,0,0.48335168,0.5166483,False
روحنا لتصنيع السيارات ليس خدمه للمواطن بل مخططات العصابه للسرقه كما العاده,1,1,0,0,0.26565167,0.7343483,False
لقحاب عادو يعطو رايهم سيادهم,1,1,0,0,0.44250783,0.55749214,False
nta frii glit,1,1,0,0,0.4898576,0.5101424,False
نكفر بيهم,1,1,0,0,0.24318798,0.75681204,False
الجهل 👌,1,1,0,0,0.4226207,0.5773793,False
مالا حبسو حتى نتوما من تقديس ربراب 😕 بسبابكم درتونا التشتيت على باقي المطالب,1,1,0,0,0.42465463,0.5753454,False
كولي الخبيز وسكتي,1,1,0,0,0.429485,0.57051504,False
عفن السلام,1,1,0,0,0.21105787,0.7889421,False
الرئيس وحيد لفات سلال في تهريج,1,1,0,0,0.25148574,0.7485143,False
كلنا عندنا ذره مكعب داخلنا,1,1,0,0,0.086883746,0.9131163,False
حثاله المجتمع,1,1,0,0,0.42553356,0.57446647,False
راك ترحي الماء,1,1,0,0,0.34018418,0.6598158,False
مكاش مكعبات كيما نتوما ههخخ,1,1,0,0,0.46643522,0.5335648,False
kelba,1,1,0,0,0.3814786,0.6185214,False
صحا عليك امير دبلوم ان شاء الله يكون فال خير عليك مزيد من التعريه للنظام بدون رحمه,1,1,0,0,0.06299049,0.9370095,False
بصحتكم انتها الحراك مبروك لعصابه سوفه يطلق سراح ربراب لاكن مبروك لعصابه والسب الملال,1,1,0,0,0.10212899,0.897871,False
والله لو بقيتي في دارك خيرا لك حتى وصلت بك هذه المعصيه للسب والشتم حتى وان كنت على حق فلا بد من الستر والحفظ ان كنت ابنت عائله لكن لن تنتظري من الدوله شيء في اشفاء الغليل يا عزيزتي سمحيلي على كل حال,1,1,0,0,0.07785761,0.9221424,False
tfoo,1,1,0,0,0.3496012,0.6503988,False
المشكل مشي فيهم عفوا فيهن المشكل اللي يتبعوهم لانو كون مشي الغامل التافه اللي يتبعهم كون ماشفناهم ما سمعنا بيهم قاله خصنا رئيس ياو ارتقوا فالقاع يشهد ازدحاما رهيبا,1,1,0,0,0.28290606,0.71709394,False
الشعب ما عادش يتكل على الحكومه الداعمه للفساد وراح يبني بلاده تحيه لاهل جيجل,1,1,0,0,0.082196765,0.9178032,False
من وعد وفي للاسف رئيس كادب,1,1,0,0,0.11620536,0.88379467,False
جيب اختك للحراك يكالوها,1,1,0,0,0.33239746,0.66760254,False
مبروك علينا يا امير هكدا العصابه تحكملك الختان,1,1,0,0,0.36739552,0.6326045,False
على حساب هدرتك على مولوديه توجور سور دارولك بونت في فيراج سود,1,1,0,0,0.39167222,0.60832775,False
واله غي كافي,1,1,0,0,0.19801465,0.8019854,False
في سبيل التذكير فان ربراب قام باستوراد الحديد المشع من اكرانيا حيث بعد حادثه تشرنوبيل النوويه قامت اكرانيا بدفع اموال من اجل التخلص من الحديد المشع ربراب قام باحضاره بيعه للجزائريين هذا ما يفسر الارتفاع الكبير في عدد المصابين بالامراض السرطانيه كذلك الكثير من الامراض التي لم يستطع الاطباء تشخيصها نسال المولى عز جل ان يعاملك بعدله,1,1,0,0,0.1424077,0.8575923,False
حتشون يمااك,1,1,0,0,0.32451746,0.6754825,False
الاخرار لو كنت بالفعل حر لكنت تناضل من الداخل,1,1,0,0,0.26699978,0.7330002,False
نكرهو ومانتبعوش بصح مانقبل حتا كلمه كلبه كيما هادي,1,1,0,0,0.47708443,0.5229156,False
nktha,1,1,0,0,0.3928989,0.6071011,False
بالله عليكم هل يستحق ربراب الدفاع عليه وكل هذا التهريج حتى ملال شرفطها كاتشوب بنعناع والله سماطه شركه ولديها محامين ومحاسبين ويحاسب باسم القانون راه في التحقيق راه قادر على روحو نترك العداله اذا مادار حتى حاجه راه برئ من التهم البلاد ونديرو راينا تحيا الجزائر,1,1,0,0,0.38868484,0.61131513,False
اولاد الزواوله تتفكرهم هاذ البلاد غير في الدمير,1,1,0,0,0.25395307,0.7460469,False
اذا الشعب يوما اراد الحقيقيهلابد ان لا تسمع لمخنث مثل المازدا,1,1,0,0,0.38775042,0.6122496,False
الادمين ملحد باين علابيها ماعلابالوش بلي الناس يعبدو ربي,1,1,0,0,0.4379552,0.5620448,False
خونه,1,1,0,0,0.41538292,0.5846171,False
الازمه عالميه وحنا رانا لمخيرين ونتا واش قودك وشكون شكالك,1,1,0,0,0.46973035,0.5302696,False
بون مفروغ بلي كعبه بروتي بصح الكارثه الكبيره لي راهم يتبعو الزيطوط علاش يا الاحرار علاش,1,1,0,0,0.24730936,0.7526907,False
هاذي لخامجه عندها طفله معا قسنطيني يسميوها اناس,1,1,0,0,0.22986642,0.7701336,False
مانسيتش اله تربحكوم,1,1,0,0,0.19293456,0.8070654,False
هادو تراميهم ما رحموهاش يرحمو باباهم,1,1,0,0,0.41797093,0.5820291,False
عندو حكطي تاع راك تعرف بلا منقولها,1,1,0,0,0.34671992,0.6532801,False
مكاش مكعبات كيما نتوما هخ,1,1,0,0,0.43958244,0.56041753,False
حي الله الحمار,1,1,0,0,0.4341153,0.5658847,False
بو كلبون,1,1,0,0,0.42076784,0.57923216,False
هاا راك كبير,1,1,0,0,0.43076998,0.56923,False
nik ymak si tmurth l9bayel 😡,1,1,0,0,0.47477233,0.52522767,False
ماشاء اله تعليقات تليق بك ايها الرويبضه يا زنديق,1,1,0,0,0.46418035,0.53581965,False
يافرطاس ياخامج,1,1,0,0,0.34127682,0.6587232,False
احكو لزند الحيوان وزير العدل المصري,1,1,0,0,0.48353672,0.5164633,False
🐸 ختك,1,1,0,0,0.41942236,0.5805776,False
مام انت كيمي هوا علاش غاضك,1,1,0,0,0.363726,0.636274,False
baynd mamidou hada mdiroch 3lih,1,1,0,0,0.47253716,0.52746284,False
مابقيلكش قاوي المخنز,1,1,0,0,0.4972024,0.5027976,False
قدور الهايشه مزال يحوس يتصور المير,1,1,0,0,0.4437216,0.5562784,False
من كان يعبد ربراب فربراب انتهى ولكن الجزائر الدوله قائمه للابد,1,1,0,0,0.2858935,0.7141065,False
ياخي شعب ياخي تستنا منعرف واش حطبه يعبدها باش ينصر الاسلام,1,1,0,0,0.45952103,0.54047894,False
كان رح ينكحنا بلكورونا,1,1,0,0,0.3302709,0.6697291,False
القبائل يمثلهم العقيد عميروش وليس ربراب يا عباد الاشخاص,1,1,0,0,0.46286026,0.5371398,False
بلاد شكبي واش يجيك منها,1,1,0,0,0.28454053,0.71545947,False
علبانا بيها وانت على واش تحوس,1,1,0,0,0.3779162,0.6220838,False
مازدا ونتي هوندا,1,1,0,0,0.34783807,0.65216196,False
فرخ فرنسا,1,1,0,0,0.3994487,0.6005513,False
bled zeb,1,1,0,0,0.47760117,0.5223988,False
دوك الصلاه تتمنيكو بيها,1,1,0,0,0.34388635,0.6561136,False
نتي انسانه فاشله باتم معني الكلمه,1,1,0,0,0.49338993,0.50661004,False
الله ينتقم منهم,1,1,0,0,0.233141,0.766859,False
فرنسا العصابات الجزائريه هم ارهابيه,1,1,0,0,0.31758985,0.6824101,False
مكنش موقع اباحي مدخلوش,1,1,0,0,0.284846,0.715154,False
خارج ختك كيفاه,1,1,0,0,0.31760305,0.68239695,False
خرجنا من اجل البلد ليس من اجل الشهريه ربراب لي دار يخلص يتحاسبو فاع قبايل عرب شاويه بني مزاب عودو الى رشدكم ضعو مصلحه البلاد قبل مصالحكم ليس على هذا ما بدا الحراك خرج الشعب يوم فيفري قوتنا في وحدتنا لا تدعو العصابه تفرقكم الحراك بريئ من الخبزيست,1,1,0,0,0.43704534,0.56295466,False
البيض 🤮😭,1,1,0,0,0.3100014,0.6899986,False
بوصبع الله لا يرفد عليه,1,1,0,0,0.33415908,0.6658409,False
قاعك مدرتش فيه الخير وجاي تحوس على الاحرار,1,1,0,0,0.2469258,0.75307417,False
سينيالت ومدرت والو 🤣,1,1,0,0,0.37946555,0.6205344,False
قديمه,1,1,0,0,0.19317892,0.8068211,False
هي صحيح رزقهم على الله بصح بنادم يخمم شويه كي تجيب اولاد ومتقدرش توفرلهم ظروف معيشيه غي خليهم داخل خصيتك😂,1,1,0,0,0.36017188,0.6398281,False
جميعهم اله كاذبه القاسم المشترك,1,1,0,0,0.4431196,0.5568804,False
اتمنا اله يموت الموعد,1,1,0,0,0.06854545,0.93145454,False
لاكوست تعمل شهريه باباك,1,1,0,0,0.45363602,0.54636395,False
الموت تقترب وجد راسك,1,1,0,0,0.4841354,0.5158646,False
دام بوصبع دين وطن موجود ارض الشهداء الشرفاء اقسم باله البلد يتحر الهم بوصبع يتوب ربي ويخرج عباده العباد عباده رب العباد,1,1,0,0,0.46183965,0.5381603,False
ويسهرو مع ختك,1,1,0,0,0.322762,0.677238,False
ماسقسيتش قصت اختك الامازيغ,1,1,0,0,0.341046,0.658954,False
batar,1,1,0,0,0.34220847,0.6577915,False
المعطي القبايلي,1,1,0,0,0.29153085,0.70846915,False
واله ايران الوحيد النهوض بالدوله الفارسيه وما التشيع والاسلام كل طاقيه ولو حدث لعادو عباده النار كانو الفتح,1,1,0,0,0.3668896,0.6331104,False
بوتفليقه قبل التحلاب,1,1,0,0,0.17457856,0.82542145,False
خامج رخيسه ام رجاله وانتي قالو يا,1,1,0,0,0.44823784,0.55176216,False
wali darya lahram 🔪,1,1,0,0,0.364517,0.635483,False
ثروه ربراب نقدرو نكملوا بيها الطريق السيار من عنابه للطارف,1,1,0,0,0.32979023,0.67020977,False
وانت واش وجعك,1,1,0,0,0.405014,0.59498596,False
يكفي بهلولا لتصبح مشهورا,1,1,0,0,0.2622199,0.7377801,False
استحمار بوصبع لزرق,1,1,0,0,0.35882267,0.6411773,False
na3lato elah alyk,1,1,0,0,0.35362408,0.6463759,False
لي راه يدافع ربراب يروح يقود عندي,1,1,0,0,0.19417457,0.8058254,False
الله لا يربحهم,1,1,0,0,0.3145207,0.6854793,False
وجوه البغس الرغس كنتم تقولون المنتخب لا يقنع في لعبه في خطته في في في الخ الان تغير كل شيء سبحان الله,1,1,0,0,0.122176595,0.8778234,False
pidé,1,1,0,0,0.3762056,0.62379444,False
اخمج فندق في العالم,1,1,0,0,0.09657716,0.90342283,False
مول المازده,1,1,0,0,0.3601848,0.6398152,False
islamya matchi zwafia,1,1,0,0,0.35362408,0.6463759,False
حساب هدرتك مولوديه توجور سور دارولك بونت فيراج سود,1,1,0,0,0.4718334,0.5281666,False
الهربه لبلاد هدي مبقاتش قاعدا,1,1,0,0,0.46207014,0.5379299,False
1ايسكوبار عندو مشاريع كتر ربراب ايسكوبار وحدو سكن نص كولومبيا تسمي ايسكوبار مليح لي غلط يتحاسب شكرا,1,1,0,0,0.4647139,0.53528607,False
شكون هادو اسبي,1,1,0,0,0.26552713,0.7344729,False
la ilha ila allah matoub rasoul allah,1,1,0,0,0.42448035,0.5755197,False
بالمختصر المفيد لازم,1,1,0,0,0.07485605,0.92514396,False
الله لا تربحهم الشيات اخوكم من اقصى صحراء الجزائر تيميمون,1,1,0,0,0.39606956,0.6039305,False
رح ينكحنا بلكورونا,1,1,0,0,0.41692737,0.58307266,False
العبيد يرون الحر اله,1,1,0,0,0.13694632,0.8630537,False
القبايل ليست هي ربراب او حداد القبايل هي عبان رمضان كريم بلقاسم عميروش حذاري من الاعيب العصابه اخوتي كلنا للوطن كلنا جزائريين,1,1,0,0,0.24095191,0.7590481,False
طالبتهم العداله ان تتحرك ولما تحركت قلتم لماذا ربراب حداد اويحيى سيد السعيد قبايل سراقين لازم يتحاسبو وعلى الجميع من كل جهات الوطن,1,1,0,0,0.2199453,0.7800547,False
الجديده يعني الانتقام الشعب طرد المجرم بوتسريقه جديده يعني القمع الحديده الشعب حسبنا اله الوكيل,1,1,0,0,0.27706528,0.7229347,False
موالفين متقمبيع اله غالب بطها سكت,1,1,0,0,0.4328259,0.5671741,False
رساله هامه يالخاوا بالاكو تشرو عليهم خاطرش يلعبوهالكم مايسقطو تولي رخيسه وبالاك الدوله تنحيهالكم تولي املاك الدوله,1,1,0,0,0.28409854,0.7159015,False
مستوي رابعه,1,1,0,0,0.24102026,0.75897974,False
المغرب هو الاصل والباقي تقليد لا مجال للمقارنه بين الجزائر طووز المخزن الحمد الله,1,1,0,0,0.15935016,0.84064984,False
اختك وين هيا,1,1,0,0,0.11576042,0.88423955,False
تمنقيش,1,1,0,0,0.37952194,0.62047803,False
الجزائر فرنسيه فاشهدوا فاشهدوا فاشهدوا,1,1,0,0,0.40964192,0.5903581,False
مطاطيطك,1,1,0,0,0.3762056,0.62379444,False
بقينا توالا جال عنصرين تاع لخرا لي كيفكم,1,1,0,0,0.43932778,0.5606722,False
نتما لفوطيتو تربحو شعر منا حتا تخلاص دنيا ومعا لوقت تحسو بلي درتو صبع لروحكم,1,1,0,0,0.4852047,0.5147953,False
يحب يزرع الشوك هده المهمه ديالو هدا العميل,1,1,0,0,0.038007088,0.9619929,False
نعدين دراما تاعكم اقسم باله بكيت بالدمعه,1,1,0,0,0.19007836,0.8099216,False
matoub radiya 3anhoo ❤️,1,1,0,0,0.3668817,0.6331183,False
10 كذابين,1,1,0,0,0.47993088,0.5200691,False
ياو قوو,1,1,0,0,0.31690273,0.68309724,False
تحزيق العواد باب الواد,1,1,0,0,0.4925188,0.5074812,False
الخربشه تدور راسي اتقدم بطلب يسعد ربراب يوقف مشاريعه الجزاءر شمرو سواعدكم يا تقنون النقد الفايسبوك لتاخذوا مكانه,1,1,0,0,0.42326817,0.5767318,False
وراك عيش ياحلوف,1,1,0,0,0.41735938,0.58264065,False
اكدلي على دوري المنحرفين,1,1,0,0,0.32629347,0.67370653,False
اقتلوهم يتكاثرو,1,1,0,0,0.4443215,0.5556785,False
نكتها فديدين,1,1,0,0,0.44405437,0.55594563,False
طبعا مادمت تخدم اجندتهم فبامكانكهم ان يمنحوك حتى الدكتوراه الفخريه كما فعلت امريكا مع اردوغان لكن في اعينناستبقى مستوى 4ابتدائي لا يفرق بين اومليت والبيض وبزقه على المبردعين الاخرار,1,1,0,0,0.37944224,0.6205578,False
علاه فيه سوه في رقبتو,1,1,0,0,0.487533,0.512467,False
ايه لازم فاع نولو كيما تسمى لازم نخرجو فلفيزو تاع ختك نسمعو bts وماميدو ونسيبورتيو فريق الصقور,1,1,0,0,0.3888672,0.6111328,False
نسيت باباكم القايد صالح,1,1,0,0,0.17393741,0.82606256,False
حبينا تبداو بالعصابه ماشي بربراب هذا فيم هندي بركاوكم رانا فايقين بيكم,1,1,0,0,0.26339135,0.7366086,False
يارب اعطينا زلزال 12علا سلم ريشتر نروحو قاع حسبي اله ونعم الوكيل,1,1,0,0,0.06722562,0.93277436,False
تموت بلقنطه,1,1,0,0,0.44876173,0.5512383,False
smhli bsh g3rtha 😢,1,1,0,0,0.3766551,0.6233449,False
نطلب من السلطات الجزائريه نطلب من الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الرائيس تاعنا او سب القايد تاعنا ربي يرحمو نطلب من السلطات القبض عليه فوراا قبل فوات الاوان هادا الكلب مطلوب يارب يارب,1,1,0,0,0.39361393,0.60638607,False
مالقري مانيش قبايلي بصح الاغلبيه تع القبايل فايقين يا المبعر العقليه هاذي لي خلاتنا تايهين علابالناش واش رانا نديرو,1,1,0,0,0.36570287,0.63429713,False
كذبون اخر العمر,1,1,0,0,0.15021709,0.84978294,False
روحو تقودو بلاد سياره ولات مشكل من بوتفليقه العطاي,1,1,0,0,0.46426955,0.5357305,False
لا فرق بين عربي ولا اعجمي الا بالتقوى تفو عليكم راح نبقو هاكا في هاذي عقليه امازيغي عربي شاوي عيشو وخدمو هاذي ثقافه زرعها مستعمر فينا سواء من ناحيه حدود ويلا من ناحيه اصل علا ذيك نصيحه ليا وليكم ارجعو طريق صحيح,1,1,0,0,0.40232176,0.59767824,False
😑👎,1,1,0,0,0.3762056,0.62379444,False
keshma darolk mouloudia beyna 🌶,1,1,0,0,0.4105185,0.5894815,False
نسيت القايد بقره الاركان,1,1,0,0,0.48085225,0.51914775,False
باجه دزب ملخر,1,1,0,0,0.30924886,0.69075114,False
مول الخانه 😂,1,1,0,0,0.49054098,0.509459,False
لالا يسيبورتيو شباب قسنطينه واهلي البرج يا لي عندكم القنطه,1,1,0,0,0.23675145,0.76324856,False
قلكا يتحاسبوا قاع كي لحقت ربراب اعلنوا تضامنهم,1,1,0,0,0.22583956,0.77416044,False
وانتم ماهو دخلكم ربراب خاءن,1,1,0,0,0.37622195,0.62377805,False
اله يازيتوت علبالي شيات لكبار بصح عندك حق رجعونا الجزاءر القديمه يرحم باباكم,1,1,0,0,0.38609624,0.61390376,False
روح تعطي ربي قاعد كي ربي,1,1,0,0,0.38029474,0.61970526,False
سوه ختك,1,1,0,0,0.4592058,0.5407942,False
وجوه جديده ستدخل المسجد لا تعرفونها لا ترموها بالنفاق بل تبسموا في وجوهها لعلها تكون بدايه توبتهم وتوبتنا ان شاء الله تعالى,1,1,0,0,0.3806465,0.61935353,False
غامل يازبي,1,1,0,0,0.3753481,0.6246519,False
خلطتي فيه باصيتي يالفايحه,1,1,0,0,0.22810583,0.77189416,False
لكان البنك يطيني القرض عطاتو لربراب ندير العجب فالبلاد كاش مدنا عندو بالعكس,1,1,0,0,0.024161123,0.9758389,False
7🤣,1,1,0,0,0.3762056,0.62379444,False
khtak,1,1,0,0,0.36986563,0.63013434,False
ال 106 تحلب وولا يهدر على معطوب,1,1,0,0,0.20726843,0.7927316,False
السفيه يقرى ما فيه,1,1,0,0,0.39578247,0.6042175,False
عاود لحساب مقريتش رياضيات,1,1,0,0,0.3702464,0.6297536,False
رخيس دعم بوتفليقه للعهده الخامسه لي ان بوتفليقه دفع راشوه لفرنسا لكي يطلق سرحه من السجن الذي دخله من اجل,1,1,0,0,0.33537564,0.66462433,False
ايا لابوبال 😹,1,1,0,0,0.30405375,0.6959462,False
نظرات نزار اشبه الي دليل فرنسا ترك الشعب يعيش بسلام القايده عزوج رانا العجاءز وهذه رقصتهم والحراك هومن سقطهم ارضا وانهاء عبث العملاء والولاءلشارل ديغول 201 الثعلب ماكرو الثوره السلميه مفتاح نجاه لشعوب المتضعفه نصر الانتصاريحيا الحراك,1,1,0,0,0.38456863,0.61543137,False
سمن هز الصحه الجرثومه,1,1,0,0,0.19543077,0.80456924,False
ماتزيدش ربنا حتى انت لواحد راح يطرطقله عرق في بلاد,1,1,0,0,0.49804822,0.5019518,False
احتكار زيت سكر اكثر افتعال ازمه يزيد هامش ربح المال رغم اعفاء,1,1,0,0,0.048934583,0.9510654,False
حكومه فاشله همها الوحيد الانتخبات والتحضير الى الانتخبات,1,1,0,0,0.31634784,0.68365216,False
الله يعميكم على الجزائر,1,1,0,0,0.17201325,0.8279867,False
المشكل ان الامور من سيئ الى اسوء رجعت ازمه السيوله زيد الانترنت بالجمعه صراحه اتساءل وين راهي الدوله,1,1,0,0,0.13236196,0.86763805,False
كل واحد وحياتو وواش يحب يسيبورتي هنايا بدا يصماط le doux,1,1,0,0,0.37891972,0.6210803,False
وزير تقول قردقود,1,1,0,0,0.293007,0.706993,False
